feed_id,player_id,first_name,last_name,team_abbrev,pos_1,pos_2,round,projected_points,points,avg,avg3,avg5,price,user_team_id,team,coach,picked,type,position
1014026,64,Kai,Lohmann,BRL,FWD,NA,7,NA,NA,38,38,38,121800,NA,NA,NA,NA,NA,NA
1017109,39,Jake,Soligo,ADE,MID,NA,7,NA,NA,18,18,18,117300,NA,NA,NA,NA,NA,NA
1017065,41,Zac,Taylor,ADE,MID,NA,7,NA,NA,0,0,0,117300,NA,NA,NA,NA,NA,NA
1021108,85,James,Tunstill,BRL,MID,NA,7,NA,NA,0,0,0,117300,NA,NA,NA,NA,NA,NA
1017700,115,Jesse,Motlop,CAR,FWD,NA,7,NA,NA,0,0,0,117300,NA,NA,NA,NA,NA,NA
1011637,146,Arlo,Draper,COL,MID,NA,7,NA,NA,0,0,0,117300,NA,NA,NA,NA,NA,NA
1015332,150,Harvey,Harrison,COL,MID,NA,7,NA,NA,0,0,0,117300,NA,NA,NA,NA,NA,NA
1011718,167,Cooper,Murley,COL,MID,FWD,7,NA,NA,0,0,0,117300,NA,NA,NA,NA,NA,NA
1015369,198,Alastair,Lord,ESS,DEF,NA,7,NA,NA,0,0,0,117300,NA,NA,NA,NA,NA,NA
992012,200,Garrett,McDonagh,ESS,DEF,NA,7,NA,NA,0,0,0,117300,NA,NA,NA,NA,NA,NA
1022889,223,Eric,Benning,FRE,RUC,FWD,7,NA,NA,0,0,0,117300,NA,NA,NA,NA,NA,NA
1016825,239,Matthew,Johnson,FRE,MID,NA,7,NA,NA,0,0,0,117300,NA,NA,NA,NA,NA,NA
1017063,314,Toby,Conway,GEE,RUC,NA,7,NA,NA,0,0,0,117300,NA,NA,NA,NA,NA,NA
1021103,327,Mitchell,Knevitt,GEE,MID,NA,7,NA,NA,0,0,0,117300,NA,NA,NA,NA,NA,NA
1018020,329,Flynn,Kroeger,GEE,MID,NA,7,NA,NA,0,0,0,117300,NA,NA,NA,NA,NA,NA
