SEASON,ROUND,SC TEAM,PLAYER,TEAM,POS,PROJ,PTS,SC COACH
2018,18,Crippstocurrency,R.Gray,PTA,FWD,91,113,JMERC
2018,18,Crippstocurrency,T.Kelly,GEE,MID,102,105,JMERC
2018,18,Crippstocurrency,T.Miller,GCS,MID,100,113,JMERC
2018,18,Crippstocurrency,J.Riewoldt,RIC,FWD,93,113,JMERC
2018,18,Crippstocurrency,R.Laird,ADE,DEF,118,111,JMERC
2018,18,Crippstocurrency,D.Thomas,CAR,FWD,85,0,JMERC
2018,18,Crippstocurrency,E.Curnow,CAR,MID,94,89,JMERC
2018,18,Crippstocurrency,I.Smith,HAW,MID,88,70,JMERC
2018,18,Crippstocurrency,S.Martin,BRL,RUC,143,117,JMERC
2018,18,Crippstocurrency,A.Gaff,WCE,MID,109,95,JMERC
2018,18,Crippstocurrency,B.Sheppard,WCE,DEF,79,75,JMERC
2018,18,Crippstocurrency,T.McDonald,MEL,FWD,88,107,JMERC
2018,18,Crippstocurrency,C.Petracca,MEL,FWD,80,101,JMERC
2018,18,Crippstocurrency,S.Coniglio,GWS,MID,130,143,JMERC
2018,18,Crippstocurrency,P.Davis,GWS,DEF,85,76,JMERC
2018,18,Crippstocurrency,S.Thompson,NTH,DEF,88,48,JMERC
2018,18,Crippstocurrency,J.Steele,STK,MID,102,89,JMERC
2018,18,Crippstocurrency,J.Carlisle,STK,DEF,85,79,JMERC
2018,18,Crippstocurrency,J.Martin,GCS,BEN,85,0,JMERC
2018,18,Crippstocurrency,H.Greenwood,ADE,BEN,90,133,JMERC
2018,18,Crippstocurrency,S.Kerridge,CAR,BEN,91,0,JMERC
2018,18,Crippstocurrency,J.Cameron,GWS,BEN,72,0,JMERC
2018,19,Crippstocurrency,R.Gray,PTA,FWD,85,65,JMERC
2018,19,Crippstocurrency,T.Kelly,GEE,MID,96,44,JMERC
2018,19,Crippstocurrency,T.Miller,GCS,MID,102,104,JMERC
2018,19,Crippstocurrency,J.Riewoldt,RIC,FWD,98,105,JMERC
2018,19,Crippstocurrency,R.Laird,ADE,DEF,114,91,JMERC
2018,19,Crippstocurrency,D.Thomas,CAR,FWD,93,83,JMERC
2018,19,Crippstocurrency,E.Curnow,CAR,MID,96,103,JMERC
2018,19,Crippstocurrency,I.Smith,HAW,MID,92,82,JMERC
2018,19,Crippstocurrency,A.Aliir,SYD,DEF,85,73,JMERC
2018,19,Crippstocurrency,S.Martin,BRL,RUC,146,82,JMERC
2018,19,Crippstocurrency,A.Gaff,WCE,MID,103,87,JMERC
2018,19,Crippstocurrency,T.McDonald,MEL,FWD,88,89,JMERC
2018,19,Crippstocurrency,C.Petracca,MEL,FWD,85,88,JMERC
2018,19,Crippstocurrency,S.Coniglio,GWS,MID,129,79,JMERC
2018,19,Crippstocurrency,P.Davis,GWS,DEF,88,78,JMERC
2018,19,Crippstocurrency,S.Thompson,NTH,DEF,79,47,JMERC
2018,19,Crippstocurrency,J.Steele,STK,MID,99,81,JMERC
2018,19,Crippstocurrency,J.Carlisle,STK,DEF,79,75,JMERC
2018,19,Crippstocurrency,J.Martin,GCS,BEN,85,0,JMERC
2018,19,Crippstocurrency,H.Greenwood,ADE,BEN,103,114,JMERC
2018,19,Crippstocurrency,S.Kerridge,CAR,BEN,91,0,JMERC
2018,19,Crippstocurrency,J.Cameron,GWS,BEN,72,0,JMERC
2018,20,Crippstocurrency,R.Gray,PTA,FWD,88,99,JMERC
2018,20,Crippstocurrency,T.Kelly,GEE,MID,99,112,JMERC
2018,20,Crippstocurrency,T.Miller,GCS,MID,96,84,JMERC
2018,20,Crippstocurrency,J.Riewoldt,RIC,FWD,88,81,JMERC
2018,20,Crippstocurrency,R.Laird,ADE,DEF,107,76,JMERC
2018,20,Crippstocurrency,H.Greenwood,ADE,MID,103,92,JMERC
2018,20,Crippstocurrency,E.Curnow,CAR,MID,93,88,JMERC
2018,20,Crippstocurrency,D.Thomas,CAR,FWD,87,54,JMERC
2018,20,Crippstocurrency,I.Smith,HAW,MID,88,81,JMERC
2018,20,Crippstocurrency,A.Aliir,SYD,DEF,92,101,JMERC
2018,20,Crippstocurrency,S.Martin,BRL,RUC,129,72,JMERC
2018,20,Crippstocurrency,A.Gaff,WCE,MID,100,123,JMERC
2018,20,Crippstocurrency,T.McDonald,MEL,FWD,96,80,JMERC
2018,20,Crippstocurrency,S.Coniglio,GWS,MID,140,157,JMERC
2018,20,Crippstocurrency,P.Davis,GWS,DEF,91,92,JMERC
2018,20,Crippstocurrency,J.Cameron,GWS,FWD,76,98,JMERC
2018,20,Crippstocurrency,S.Thompson,NTH,DEF,71,49,JMERC
2018,20,Crippstocurrency,J.Carlisle,STK,DEF,73,97,JMERC
2018,20,Crippstocurrency,J.Martin,GCS,BEN,85,0,JMERC
2018,20,Crippstocurrency,S.Kerridge,CAR,BEN,91,0,JMERC
2018,20,Crippstocurrency,C.Petracca,MEL,BEN,89,110,JMERC
2018,20,Crippstocurrency,J.Steele,STK,BEN,102,118,JMERC
2018,21,Crippstocurrency,R.Gray,PTA,FWD,86,100,JMERC
2018,21,Crippstocurrency,T.Kelly,GEE,MID,98,69,JMERC
2018,21,Crippstocurrency,T.Miller,GCS,MID,85,49,JMERC
2018,21,Crippstocurrency,J.Riewoldt,RIC,FWD,111,219,JMERC
2018,21,Crippstocurrency,R.Laird,ADE,DEF,107,84,JMERC
2018,21,Crippstocurrency,H.Greenwood,ADE,MID,97,51,JMERC
2018,21,Crippstocurrency,E.Curnow,CAR,MID,93,85,JMERC
2018,21,Crippstocurrency,D.Thomas,CAR,FWD,92,116,JMERC
2018,21,Crippstocurrency,I.Smith,HAW,MID,87,100,JMERC
2018,21,Crippstocurrency,A.Aliir,SYD,DEF,88,79,JMERC
2018,21,Crippstocurrency,S.Martin,BRL,RUC,127,103,JMERC
2018,21,Crippstocurrency,T.McDonald,MEL,DEF,96,103,JMERC
2018,21,Crippstocurrency,C.Petracca,MEL,FWD,78,76,JMERC
2018,21,Crippstocurrency,S.Coniglio,GWS,MID,134,82,JMERC
2018,21,Crippstocurrency,P.Davis,GWS,DEF,91,69,JMERC
2018,21,Crippstocurrency,J.Cameron,GWS,FWD,79,75,JMERC
2018,21,Crippstocurrency,J.Steele,STK,MID,110,128,JMERC
2018,21,Crippstocurrency,J.Carlisle,STK,DEF,64,63,JMERC
2018,21,Crippstocurrency,J.Martin,GCS,BEN,85,0,JMERC
2018,21,Crippstocurrency,S.Kerridge,CAR,BEN,86,70,JMERC
2018,21,Crippstocurrency,A.Gaff,WCE,BEN,100,0,JMERC
2018,21,Crippstocurrency,S.Thompson,NTH,BEN,59,77,JMERC
2018,22,Crippstocurrency,R.Gray,PTA,FWD,96,84,JMERC
2018,22,Crippstocurrency,T.Kelly,GEE,MID,107,155,JMERC
2018,22,Crippstocurrency,T.Miller,GCS,MID,79,58,JMERC
2018,22,Crippstocurrency,J.Riewoldt,RIC,FWD,112,84,JMERC
2018,22,Crippstocurrency,R.Laird,ADE,DEF,104,117,JMERC
2018,22,Crippstocurrency,H.Greenwood,ADE,MID,104,86,JMERC
2018,22,Crippstocurrency,E.Curnow,CAR,MID,98,115,JMERC
2018,22,Crippstocurrency,D.Thomas,CAR,FWD,90,100,JMERC
2018,22,Crippstocurrency,I.Smith,HAW,MID,82,48,JMERC
2018,22,Crippstocurrency,A.Aliir,SYD,DEF,82,66,JMERC
2018,22,Crippstocurrency,S.Martin,BRL,RUC,125,133,JMERC
2018,22,Crippstocurrency,T.McDonald,MEL,DEF,98,84,JMERC
2018,22,Crippstocurrency,S.Coniglio,GWS,MID,136,98,JMERC
2018,22,Crippstocurrency,J.Cameron,GWS,FWD,76,59,JMERC
2018,22,Crippstocurrency,R.Lobb,GWS,FWD,92,74,JMERC
2018,22,Crippstocurrency,S.Thompson,NTH,DEF,61,80,JMERC
2018,22,Crippstocurrency,J.Steele,STK,MID,105,121,JMERC
2018,22,Crippstocurrency,L.Austin,STK,DEF,73,88,JMERC
2018,22,Crippstocurrency,S.Kerridge,CAR,BEN,86,0,JMERC
2018,22,Crippstocurrency,J.Harmes,MEL,BEN,84,118,JMERC
2018,22,Crippstocurrency,C.Petracca,MEL,BEN,78,54,JMERC
2018,22,Crippstocurrency,P.Davis,GWS,BEN,83,55,JMERC
2018,1,Post MaSloane,D.Smith,ESS,FWD,79,92,LESTER
2018,1,Post MaSloane,S.Powell-Pepper,PTA,MID,63,62,LESTER
2018,1,Post MaSloane,T.Liberatore,WBD,MID,59,13,LESTER
2018,1,Post MaSloane,T.Langdon,COL,DEF,75,56,LESTER
2018,1,Post MaSloane,T.Adams,COL,MID,105,69,LESTER
2018,1,Post MaSloane,M.Walters,FRE,FWD,91,83,LESTER
2018,1,Post MaSloane,N.Fyfe,FRE,MID,104,75,LESTER
2018,1,Post MaSloane,R.Sloane,ADE,MID,101,89,LESTER
2018,1,Post MaSloane,B.McEvoy,HAW,RUC,77,93,LESTER
2018,1,Post MaSloane,C.Mills,SYD,DEF,74,90,LESTER
2018,1,Post MaSloane,L.Parker,SYD,MID,99,149,LESTER
2018,1,Post MaSloane,I.Heeney,SYD,FWD,97,105,LESTER
2018,1,Post MaSloane,D.Rich,BRL,DEF,72,21,LESTER
2018,1,Post MaSloane,L.Taylor,BRL,FWD,93,94,LESTER
2018,1,Post MaSloane,J.McGovern,WCE,DEF,88,82,LESTER
2018,1,Post MaSloane,J.Lever,MEL,DEF,76,68,LESTER
2018,1,Post MaSloane,C.Petracca,MEL,FWD,75,95,LESTER
2018,1,Post MaSloane,D.Shiel,GWS,MID,105,129,LESTER
2018,1,Post MaSloane,D.Prestia,RIC,BEN,84,0,LESTER
2018,1,Post MaSloane,A.Sandilands,FRE,BEN,97,104,LESTER
2018,1,Post MaSloane,C.*** Rioli,HAW,BEN,67,63,LESTER
2018,1,Post MaSloane,L.Dunstan,STK,BEN,95,0,LESTER
2018,2,Post MaSloane,D.Smith,ESS,FWD,85,111,LESTER
2018,2,Post MaSloane,L.Hunter,WBD,MID,102,114,LESTER
2018,2,Post MaSloane,T.Adams,COL,MID,99,77,LESTER
2018,2,Post MaSloane,A.Sandilands,FRE,RUC,87,42,LESTER
2018,2,Post MaSloane,M.Walters,FRE,FWD,97,116,LESTER
2018,2,Post MaSloane,N.Fyfe,FRE,MID,106,120,LESTER
2018,2,Post MaSloane,R.Sloane,ADE,MID,107,141,LESTER
2018,2,Post MaSloane,S.Burgoyne,HAW,MID,105,19,LESTER
2018,2,Post MaSloane,I.Heeney,SYD,FWD,99,110,LESTER
2018,2,Post MaSloane,C.Mills,SYD,DEF,67,40,LESTER
2018,2,Post MaSloane,L.Parker,SYD,MID,100,105,LESTER
2018,2,Post MaSloane,N.Robertson,BRL,DEF,80,61,LESTER
2018,2,Post MaSloane,L.Taylor,BRL,FWD,94,85,LESTER
2018,2,Post MaSloane,J.McGovern,WCE,DEF,88,91,LESTER
2018,2,Post MaSloane,J.Lever,MEL,DEF,72,59,LESTER
2018,2,Post MaSloane,C.Petracca,MEL,FWD,76,85,LESTER
2018,2,Post MaSloane,D.Shiel,GWS,MID,102,82,LESTER
2018,2,Post MaSloane,J.Macmillan,NTH,DEF,87,69,LESTER
2018,2,Post MaSloane,D.Prestia,RIC,BEN,88,0,LESTER
2018,2,Post MaSloane,T.Langdon,COL,BEN,74,75,LESTER
2018,2,Post MaSloane,B.McEvoy,HAW,BEN,84,138,LESTER
2018,2,Post MaSloane,L.Dunstan,STK,BEN,102,0,LESTER
2018,3,Post MaSloane,D.Smith,ESS,FWD,86,86,LESTER
2018,3,Post MaSloane,L.Hunter,WBD,MID,116,142,LESTER
2018,3,Post MaSloane,T.Langdon,COL,DEF,73,76,LESTER
2018,3,Post MaSloane,T.Adams,COL,MID,94,83,LESTER
2018,3,Post MaSloane,M.Walters,FRE,FWD,107,132,LESTER
2018,3,Post MaSloane,N.Fyfe,FRE,MID,117,160,LESTER
2018,3,Post MaSloane,R.Sloane,ADE,MID,101,78,LESTER
2018,3,Post MaSloane,B.McEvoy,HAW,RUC,83,93,LESTER
2018,3,Post MaSloane,I.Heeney,SYD,FWD,100,104,LESTER
2018,3,Post MaSloane,L.Parker,SYD,MID,97,83,LESTER
2018,3,Post MaSloane,L.Taylor,BRL,FWD,89,59,LESTER
2018,3,Post MaSloane,J.McGovern,WCE,DEF,82,61,LESTER
2018,3,Post MaSloane,J.Lever,MEL,DEF,68,59,LESTER
2018,3,Post MaSloane,C.Petracca,MEL,FWD,81,106,LESTER
2018,3,Post MaSloane,D.Shiel,GWS,MID,93,54,LESTER
2018,3,Post MaSloane,J.Finlayson,GWS,DEF,62,77,LESTER
2018,3,Post MaSloane,J.Macmillan,NTH,DEF,87,72,LESTER
2018,3,Post MaSloane,L.Dunstan,STK,MID,104,101,LESTER
2018,3,Post MaSloane,D.Prestia,RIC,BEN,97,0,LESTER
2018,3,Post MaSloane,C.Mills,SYD,BEN,74,105,LESTER
2018,3,Post MaSloane,D.Rich,BRL,BEN,79,0,LESTER
2018,3,Post MaSloane,N.Haynes,GWS,BEN,74,90,LESTER
2018,4,Post MaSloane,D.Smith,ESS,FWD,87,82,LESTER
2018,4,Post MaSloane,H.Hartlett,PTA,DEF,70,66,LESTER
2018,4,Post MaSloane,D.Prestia,RIC,MID,97,86,LESTER
2018,4,Post MaSloane,N.Vlastuin,RIC,DEF,83,83,LESTER
2018,4,Post MaSloane,L.Hunter,WBD,MID,113,69,LESTER
2018,4,Post MaSloane,A.Sandilands,FRE,RUC,99,139,LESTER
2018,4,Post MaSloane,M.Walters,FRE,FWD,103,72,LESTER
2018,4,Post MaSloane,N.Fyfe,FRE,MID,115,101,LESTER
2018,4,Post MaSloane,R.Sloane,ADE,MID,91,59,LESTER
2018,4,Post MaSloane,I.Heeney,SYD,FWD,105,120,LESTER
2018,4,Post MaSloane,L.Parker,SYD,MID,96,94,LESTER
2018,4,Post MaSloane,C.Mills,SYD,DEF,76,84,LESTER
2018,4,Post MaSloane,L.Taylor,BRL,FWD,88,72,LESTER
2018,4,Post MaSloane,J.McGovern,WCE,DEF,88,121,LESTER
2018,4,Post MaSloane,C.Petracca,MEL,FWD,79,69,LESTER
2018,4,Post MaSloane,D.Shiel,GWS,MID,92,96,LESTER
2018,4,Post MaSloane,N.Haynes,GWS,DEF,80,107,LESTER
2018,4,Post MaSloane,L.Dunstan,STK,MID,111,120,LESTER
2018,4,Post MaSloane,T.Adams,COL,BEN,92,0,LESTER
2018,4,Post MaSloane,B.McEvoy,HAW,BEN,76,49,LESTER
2018,4,Post MaSloane,D.Rich,BRL,BEN,78,0,LESTER
2018,4,Post MaSloane,J.Finlayson,GWS,BEN,78,101,LESTER
2018,5,Post MaSloane,D.Smith,ESS,FWD,87,81,LESTER
2018,5,Post MaSloane,H.Hartlett,PTA,DEF,72,87,LESTER
2018,5,Post MaSloane,D.Prestia,RIC,MID,99,90,LESTER
2018,5,Post MaSloane,T.Phillips,COL,MID,97,75,LESTER
2018,5,Post MaSloane,S.Murray,COL,DEF,79,78,LESTER
2018,5,Post MaSloane,N.Fyfe,FRE,MID,124,151,LESTER
2018,5,Post MaSloane,M.Walters,FRE,FWD,106,98,LESTER
2018,5,Post MaSloane,A.Sandilands,FRE,RUC,95,65,LESTER
2018,5,Post MaSloane,C.Mills,SYD,DEF,75,68,LESTER
2018,5,Post MaSloane,L.Parker,SYD,MID,92,75,LESTER
2018,5,Post MaSloane,I.Heeney,SYD,FWD,110,123,LESTER
2018,5,Post MaSloane,L.Taylor,BRL,FWD,84,61,LESTER
2018,5,Post MaSloane,J.McGovern,WCE,DEF,83,68,LESTER
2018,5,Post MaSloane,C.Petracca,MEL,FWD,78,73,LESTER
2018,5,Post MaSloane,J.Finlayson,GWS,MID,92,89,LESTER
2018,5,Post MaSloane,N.Haynes,GWS,DEF,70,27,LESTER
2018,5,Post MaSloane,D.Shiel,GWS,MID,89,78,LESTER
2018,5,Post MaSloane,L.Dunstan,STK,MID,109,81,LESTER
2018,5,Post MaSloane,L.Hunter,WBD,BEN,107,0,LESTER
2018,5,Post MaSloane,T.Adams,COL,BEN,92,0,LESTER
2018,5,Post MaSloane,R.Sloane,ADE,BEN,95,0,LESTER
2018,5,Post MaSloane,D.Rich,BRL,BEN,85,0,LESTER
2018,6,Post MaSloane,D.Smith,ESS,FWD,90,109,LESTER
2018,6,Post MaSloane,N.Vlastuin,RIC,DEF,80,58,LESTER
2018,6,Post MaSloane,D.Prestia,RIC,MID,87,66,LESTER
2018,6,Post MaSloane,C.Daniel,WBD,FWD,76,87,LESTER
2018,6,Post MaSloane,L.Hunter,WBD,MID,116,98,LESTER
2018,6,Post MaSloane,M.Walters,FRE,FWD,92,17,LESTER
2018,6,Post MaSloane,N.Fyfe,FRE,MID,132,114,LESTER
2018,6,Post MaSloane,R.Atkins,ADE,MID,78,78,LESTER
2018,6,Post MaSloane,B.McEvoy,HAW,RUC,78,129,LESTER
2018,6,Post MaSloane,I.Heeney,SYD,FWD,108,94,LESTER
2018,6,Post MaSloane,L.Parker,SYD,MID,79,79,LESTER
2018,6,Post MaSloane,C.Mills,SYD,DEF,76,95,LESTER
2018,6,Post MaSloane,L.Taylor,BRL,FWD,77,64,LESTER
2018,6,Post MaSloane,J.McGovern,WCE,DEF,84,84,LESTER
2018,6,Post MaSloane,D.Shiel,GWS,MID,85,112,LESTER
2018,6,Post MaSloane,J.Finlayson,GWS,DEF,88,65,LESTER
2018,6,Post MaSloane,N.Haynes,GWS,DEF,65,46,LESTER
2018,6,Post MaSloane,L.Dunstan,STK,MID,94,46,LESTER
2018,6,Post MaSloane,T.Adams,COL,BEN,92,0,LESTER
2018,6,Post MaSloane,R.Sloane,ADE,BEN,95,0,LESTER
2018,6,Post MaSloane,D.Rich,BRL,BEN,79,99,LESTER
2018,6,Post MaSloane,C.Petracca,MEL,BEN,78,0,LESTER
2018,7,Post MaSloane,D.Smith,ESS,FWD,86,90,LESTER
2018,7,Post MaSloane,N.Vlastuin,RIC,DEF,68,59,LESTER
2018,7,Post MaSloane,D.Prestia,RIC,MID,80,67,LESTER
2018,7,Post MaSloane,L.Hunter,WBD,MID,119,114,LESTER
2018,7,Post MaSloane,T.Adams,COL,MID,79,45,LESTER
2018,7,Post MaSloane,N.Fyfe,FRE,MID,136,142,LESTER
2018,7,Post MaSloane,W.Milera,ADE,FWD,49,28,LESTER
2018,7,Post MaSloane,B.McEvoy,HAW,RUC,71,96,LESTER
2018,7,Post MaSloane,I.Heeney,SYD,FWD,103,88,LESTER
2018,7,Post MaSloane,L.Parker,SYD,MID,76,88,LESTER
2018,7,Post MaSloane,C.Mills,SYD,DEF,82,74,LESTER
2018,7,Post MaSloane,D.Rich,BRL,DEF,80,89,LESTER
2018,7,Post MaSloane,C.Petracca,MEL,FWD,68,40,LESTER
2018,7,Post MaSloane,D.Shiel,GWS,MID,85,83,LESTER
2018,7,Post MaSloane,N.Haynes,GWS,DEF,72,98,LESTER
2018,7,Post MaSloane,J.Finlayson,GWS,DEF,79,62,LESTER
2018,7,Post MaSloane,T.Taranto,GWS,FWD,87,79,LESTER
2018,7,Post MaSloane,L.Dunstan,STK,MID,96,114,LESTER
2018,7,Post MaSloane,A.Hall,GCS,BEN,69,0,LESTER
2018,7,Post MaSloane,C.Daniel,WBD,BEN,86,87,LESTER
2018,7,Post MaSloane,M.Walters,FRE,BEN,92,0,LESTER
2018,7,Post MaSloane,R.Sloane,ADE,BEN,95,0,LESTER
2018,8,Post MaSloane,D.Smith,ESS,FWD,89,101,LESTER
2018,8,Post MaSloane,A.Hall,GCS,MID,69,110,LESTER
2018,8,Post MaSloane,L.Hunter,WBD,MID,116,102,LESTER
2018,8,Post MaSloane,J.de Goey,COL,FWD,84,92,LESTER
2018,8,Post MaSloane,A.Sandilands,FRE,RUC,124,150,LESTER
2018,8,Post MaSloane,N.Fyfe,FRE,MID,129,126,LESTER
2018,8,Post MaSloane,C.Mills,SYD,DEF,74,63,LESTER
2018,8,Post MaSloane,I.Heeney,SYD,FWD,98,78,LESTER
2018,8,Post MaSloane,L.Parker,SYD,MID,84,124,LESTER
2018,8,Post MaSloane,D.Rich,BRL,DEF,73,56,LESTER
2018,8,Post MaSloane,J.Redden,WCE,MID,89,103,LESTER
2018,8,Post MaSloane,B.Vince,MEL,DEF,70,36,LESTER
2018,8,Post MaSloane,C.Petracca,MEL,FWD,62,49,LESTER
2018,8,Post MaSloane,D.Shiel,GWS,MID,88,68,LESTER
2018,8,Post MaSloane,J.Finlayson,GWS,DEF,76,61,LESTER
2018,8,Post MaSloane,N.Haynes,GWS,DEF,64,51,LESTER
2018,8,Post MaSloane,T.Taranto,GWS,FWD,96,95,LESTER
2018,8,Post MaSloane,L.Dunstan,STK,MID,95,99,LESTER
2018,8,Post MaSloane,T.Adams,COL,BEN,83,120,LESTER
2018,8,Post MaSloane,N.Wilson,FRE,BEN,80,0,LESTER
2018,8,Post MaSloane,M.Walters,FRE,BEN,92,0,LESTER
2018,8,Post MaSloane,B.McEvoy,HAW,BEN,72,99,LESTER
2018,9,Post MaSloane,D.Smith,ESS,FWD,88,77,LESTER
2018,9,Post MaSloane,D.Houston,PTA,DEF,79,61,LESTER
2018,9,Post MaSloane,A.Hall,GCS,MID,81,137,LESTER
2018,9,Post MaSloane,N.Vlastuin,RIC,DEF,75,66,LESTER
2018,9,Post MaSloane,L.Hunter,WBD,MID,101,74,LESTER
2018,9,Post MaSloane,T.Adams,COL,MID,84,71,LESTER
2018,9,Post MaSloane,J.de Goey,COL,FWD,92,111,LESTER
2018,9,Post MaSloane,A.Sandilands,FRE,RUC,112,84,LESTER
2018,9,Post MaSloane,N.Wilson,FRE,DEF,77,79,LESTER
2018,9,Post MaSloane,M.Walters,FRE,FWD,85,82,LESTER
2018,9,Post MaSloane,N.Fyfe,FRE,MID,129,101,LESTER
2018,9,Post MaSloane,I.Heeney,SYD,FWD,95,105,LESTER
2018,9,Post MaSloane,L.Parker,SYD,MID,86,109,LESTER
2018,9,Post MaSloane,D.Rich,BRL,DEF,59,51,LESTER
2018,9,Post MaSloane,J.Redden,WCE,MID,103,108,LESTER
2018,9,Post MaSloane,T.Taranto,GWS,FWD,90,85,LESTER
2018,9,Post MaSloane,J.Macmillan,NTH,DEF,86,54,LESTER
2018,9,Post MaSloane,L.Dunstan,STK,MID,92,102,LESTER
2018,9,Post MaSloane,B.McEvoy,HAW,BEN,83,116,LESTER
2018,9,Post MaSloane,C.Petracca,MEL,BEN,58,89,LESTER
2018,9,Post MaSloane,N.Haynes,GWS,BEN,63,100,LESTER
2018,9,Post MaSloane,D.Shiel,GWS,BEN,90,107,LESTER
2018,10,Post MaSloane,D.Smith,ESS,FWD,96,120,LESTER
2018,10,Post MaSloane,N.Vlastuin,RIC,DEF,75,81,LESTER
2018,10,Post MaSloane,L.Hunter,WBD,MID,100,63,LESTER
2018,10,Post MaSloane,T.Adams,COL,MID,85,84,LESTER
2018,10,Post MaSloane,J.de Goey,COL,FWD,89,65,LESTER
2018,10,Post MaSloane,N.Fyfe,FRE,MID,132,163,LESTER
2018,10,Post MaSloane,N.Wilson,FRE,DEF,80,74,LESTER
2018,10,Post MaSloane,M.Walters,FRE,FWD,88,146,LESTER
2018,10,Post MaSloane,A.Sandilands,FRE,RUC,113,70,LESTER
2018,10,Post MaSloane,I.Heeney,SYD,FWD,96,128,LESTER
2018,10,Post MaSloane,L.Parker,SYD,MID,88,84,LESTER
2018,10,Post MaSloane,T.Cutler,BRL,DEF,99,86,LESTER
2018,10,Post MaSloane,D.Rich,BRL,DEF,71,85,LESTER
2018,10,Post MaSloane,J.Redden,WCE,MID,108,100,LESTER
2018,10,Post MaSloane,D.Shiel,GWS,MID,84,47,LESTER
2018,10,Post MaSloane,N.Haynes,GWS,DEF,72,77,LESTER
2018,10,Post MaSloane,T.Taranto,GWS,FWD,83,53,LESTER
2018,10,Post MaSloane,L.Dunstan,STK,MID,80,25,LESTER
2018,10,Post MaSloane,A.Hall,GCS,BEN,81,0,LESTER
2018,10,Post MaSloane,W.Milera,ADE,BEN,56,81,LESTER
2018,10,Post MaSloane,B.McEvoy,HAW,BEN,83,74,LESTER
2018,10,Post MaSloane,C.Petracca,MEL,BEN,61,81,LESTER
2018,11,Post MaSloane,D.Smith,ESS,FWD,90,77,LESTER
2018,11,Post MaSloane,J.Witts,GCS,RUC,89,82,LESTER
2018,11,Post MaSloane,A.Hall,GCS,MID,73,50,LESTER
2018,11,Post MaSloane,N.Vlastuin,RIC,DEF,81,93,LESTER
2018,11,Post MaSloane,L.Hunter,WBD,MID,104,117,LESTER
2018,11,Post MaSloane,J.de Goey,COL,FWD,89,63,LESTER
2018,11,Post MaSloane,T.Adams,COL,MID,97,117,LESTER
2018,11,Post MaSloane,M.Walters,FRE,FWD,91,92,LESTER
2018,11,Post MaSloane,N.Fyfe,FRE,MID,116,78,LESTER
2018,11,Post MaSloane,N.Wilson,FRE,DEF,72,73,LESTER
2018,11,Post MaSloane,W.Milera,ADE,FWD,55,62,LESTER
2018,11,Post MaSloane,L.Parker,SYD,MID,96,125,LESTER
2018,11,Post MaSloane,I.Heeney,SYD,FWD,98,105,LESTER
2018,11,Post MaSloane,D.Rich,BRL,DEF,68,83,LESTER
2018,11,Post MaSloane,T.Cutler,BRL,DEF,97,71,LESTER
2018,11,Post MaSloane,J.Redden,WCE,MID,97,68,LESTER
2018,11,Post MaSloane,D.Shiel,GWS,MID,82,102,LESTER
2018,11,Post MaSloane,N.Haynes,GWS,DEF,78,77,LESTER
2018,11,Post MaSloane,A.Sandilands,FRE,BEN,113,0,LESTER
2018,11,Post MaSloane,C.Petracca,MEL,BEN,65,95,LESTER
2018,11,Post MaSloane,T.Taranto,GWS,BEN,81,91,LESTER
2018,11,Post MaSloane,L.Dunstan,STK,BEN,80,0,LESTER
2018,12,Post MaSloane,D.Smith,ESS,FWD,92,104,LESTER
2018,12,Post MaSloane,N.Vlastuin,RIC,DEF,87,90,LESTER
2018,12,Post MaSloane,A.Miles,RIC,MID,74,90,LESTER
2018,12,Post MaSloane,T.Adams,COL,MID,110,108,LESTER
2018,12,Post MaSloane,J.de Goey,COL,MID,91,139,LESTER
2018,12,Post MaSloane,N.Wilson,FRE,DEF,81,115,LESTER
2018,12,Post MaSloane,M.Walters,FRE,FWD,84,64,LESTER
2018,12,Post MaSloane,W.Milera,ADE,FWD,54,73,LESTER
2018,12,Post MaSloane,I.Heeney,SYD,FWD,107,134,LESTER
2018,12,Post MaSloane,L.Parker,SYD,MID,101,113,LESTER
2018,12,Post MaSloane,D.Rich,BRL,DEF,72,110,LESTER
2018,12,Post MaSloane,T.Cutler,BRL,DEF,101,62,LESTER
2018,12,Post MaSloane,C.Petracca,MEL,MID,69,66,LESTER
2018,12,Post MaSloane,D.Shiel,GWS,MID,88,113,LESTER
2018,12,Post MaSloane,N.Haynes,GWS,DEF,74,75,LESTER
2018,12,Post MaSloane,T.Taranto,GWS,FWD,79,73,LESTER
2018,12,Post MaSloane,T.Goldstein,NTH,RUC,111,112,LESTER
2018,12,Post MaSloane,L.Dunstan,STK,MID,89,89,LESTER
2018,12,Post MaSloane,L.Hunter,WBD,BEN,104,0,LESTER
2018,12,Post MaSloane,N.Fyfe,FRE,BEN,116,0,LESTER
2018,12,Post MaSloane,A.Sandilands,FRE,BEN,113,0,LESTER
2018,12,Post MaSloane,J.Redden,WCE,BEN,97,0,LESTER
2018,13,Post MaSloane,D.Smith,ESS,FWD,92,0,LESTER
2018,13,Post MaSloane,T.Lynch,GCS,FWD,60,95,LESTER
2018,13,Post MaSloane,N.Vlastuin,RIC,DEF,80,88,LESTER
2018,13,Post MaSloane,R.Conca,RIC,DEF,78,87,LESTER
2018,13,Post MaSloane,B.Williams,WBD,DEF,97,89,LESTER
