feed_id,season,round,pts,median,player_id,first_name,last_name,team_abbrev,pos_1,pos_2,projected_points,points,avg,avg3,avg5,price,user_team_id,team,coach,picked,type,position,na_flg,na_streak,pts_adj,median_adj,median_fnl,n,scr,pos_scr,scr_pos,weight,scr_wgt,rank,x
1006028,2022,2,79,73,651,Nick,Blakey,SYD,DEF,,,79,88.5,88.5,88.5,325100,5535,We're the Millers,Paul,TRUE,scoring,DEF,FALSE,2,79,73,73,1,-1.682,-1.928,DEF,0.261,-1.746206,230,SC IRRELEVANT
291570,2022,2,,99,235,Nat,Fyfe,FRE,MID,,,,0,0,0,546500,14003,Bring Me To Fyfe,Luke,FALSE,nonscoring,MID,TRUE,6,72.5,74,74,1,-1.602,-1.986,MID,0.391,-1.752144,231,SC IRRELEVANT
291589,2022,2,74,74,788,Aaron,Black,WCE,MID,,,74,74,74,74,102400,,,,,,,FALSE,1,74,,74,1,-1.602,-1.986,MID,0.391,-1.752144,232,SC IRRELEVANT
291720,2022,2,55,74,152,Will,Hoskin-Elliott,COL,MID,,,55,55,55,55,378000,,,,,,,FALSE,1,55,74,74,1,-1.602,-1.986,MID,0.391,-1.752144,233,SC IRRELEVANT
296296,2022,2,,74,766,Dom,Sheed,WCE,MID,,,,0,0,0,447800,,,,,,,TRUE,2,73.5,74,74,1,-1.602,-1.986,MID,0.391,-1.752144,234,SC IRRELEVANT
296351,2022,2,,80,610,Jack,Billings,STK,MID,,,,0,0,0,451200,,,,,,,TRUE,5,73,74,74,1,-1.602,-1.986,MID,0.391,-1.752144,235,SC IRRELEVANT
296355,2022,2,88,74,502,Luke,McDonald,NTH,MID,,,88,114,114,114,372100,10834,Dunkley's Donuts,Mark,TRUE,scoring,MID,FALSE,12,88,74,74,1,-1.602,-1.986,MID,0.391,-1.752144,236,SC IRRELEVANT
296420,2022,2,107,71,462,Alex,Neal-Bullen,MEL,FWD,,,107,100.5,100.5,100.5,396900,10883,Love is Hind,Lester,TRUE,scoring,FWD,FALSE,11,107,71,71,1,-1.84,-1.515,FWD,0.261,-1.7551750000000002,237,SC IRRELEVANT
990291,2022,2,19,71,138,Darcy,Cameron,COL,FWD,,,19,19,19,19,420600,,,,,,,FALSE,1,19,71,71,1,-1.84,-1.515,FWD,0.261,-1.7551750000000002,238,SC IRRELEVANT
294125,2022,2,,73,258,Nathan,Wilson,FRE,DEF,,,,0,0,0,391300,,,,,,,TRUE,4,71.5,72.5,72.5,1,-1.721,-1.977,DEF,0.261,-1.787816,239,SC IRRELEVANT
296254,2022,2,,91,408,Jarman,Impey,HAW,DEF,,,,0,0,0,494500,,,,,,,TRUE,11,70,72.5,72.5,1,-1.721,-1.977,DEF,0.261,-1.787816,240,SC IRRELEVANT
298358,2022,2,,74,290,Oleg,Markov,GCS,DEF,,,,0,0,0,412400,,,,,,,TRUE,6,71.5,72.5,72.5,1,-1.721,-1.977,DEF,0.261,-1.787816,241,SC IRRELEVANT
996580,2022,2,,76,238,Ethan,Hughes,FRE,DEF,,,,0,0,0,341600,,,,,,,TRUE,7,72,72.5,72.5,1,-1.721,-1.977,DEF,0.261,-1.787816,242,SC IRRELEVANT
1008436,2022,2,,77,355,Kieren,Briggs,GWS,RUC,,,,0,0,0,311800,,,,,,,TRUE,2,74.5,73,73,1,-1.682,-2.959,RUC,0.087,-1.793099,243,SC IRRELEVANT
280012,2022,2,,72,173,Jordan,Roughead,COL,DEF,,,,0,0,0,389800,,,,,,,TRUE,2,71.5,72,72,1,-1.761,-2.026,DEF,0.261,-1.8301649999999998,244,SC IRRELEVANT
998390,2022,2,30,72,410,Changkuoth,Jiath,HAW,DEF,,,30,74,74,74,459300,10882,Take Me To Parish,James,TRUE,scoring,DEF,FALSE,2,30,71,72,1,-1.761,-2.026,DEF,0.261,-1.8301649999999998,245,SC IRRELEVANT
1002245,2022,2,77,72,566,Noah,Balta,RIC,DEF,,,77,68.5,68.5,68.5,361600,,,,,,,FALSE,2,77,56.5,72,1,-1.761,-2.026,DEF,0.261,-1.8301649999999998,246,SC IRRELEVANT
1010841,2022,2,49,72,160,Jack,Madgen,COL,DEF,,,49,60,60,60,362600,,,,,,,FALSE,11,49,72,72,1,-1.761,-2.026,DEF,0.261,-1.8301649999999998,247,SC IRRELEVANT
290832,2022,2,72,73,303,David,Swallow,GCS,MID,,,72,55,55,55,489900,,,,,,,FALSE,10,72,75,73,1,-1.682,-2.063,MID,0.391,-1.830971,248,SC IRRELEVANT
293846,2022,2,73,73,639,Sebastian,Ross,STK,MID,,,73,74,74,74,428600,,,,,,,FALSE,11,73,73,73,1,-1.682,-2.063,MID,0.391,-1.830971,249,SC IRRELEVANT
993771,2022,2,75,73,593,Marlion,Pickett,RIC,MID,,,75,82,82,82,361700,,,,,,,FALSE,3,75,68.5,73,1,-1.682,-2.063,MID,0.391,-1.830971,250,SC IRRELEVANT
1005054,2022,2,73,73,142,Josh,Daicos,COL,MID,,,73,73,73,73,369500,,,,,,,FALSE,4,73,71.5,73,1,-1.682,-2.063,MID,0.391,-1.830971,251,SC IRRELEVANT
290188,2022,2,,74,680,Sam,Reid,SYD,FWD,,,,0,0,0,432700,,,,,,,TRUE,3,73,70,70,1,-1.919,-1.619,FWD,0.261,-1.8407,252,SC IRRELEVANT
291526,2022,2,69,70,315,Luke,Dahlhaus,GEE,FWD,,,69,75,75,75,320900,,,,,,,FALSE,8,69,69,70,1,-1.919,-1.619,FWD,0.261,-1.8407,253,SC IRRELEVANT
291849,2022,2,53,70,165,Brody,Mihocek,COL,FWD,,,53,70,70,70,324500,,,,,,,FALSE,2,53,56,70,1,-1.919,-1.619,FWD,0.261,-1.8407,254,SC IRRELEVANT
993979,2022,2,83,70,556,Sam,Powell-Pepper,PTA,FWD,MID,,83,82,82,82,377900,,,,,,,FALSE,2,83,70,70,1,-1.919,-1.619,FWD,0.261,-1.8407,255,SC IRRELEVANT
999827,2022,2,74,70,102,Zac,Fisher,CAR,FWD,,,74,76,76,76,353300,,,,,,,FALSE,8,74,70,70,1,-1.919,-1.619,FWD,0.261,-1.8407,256,SC IRRELEVANT
1001028,2022,2,70,70,126,Jack,Silvagni,CAR,FWD,,,70,69,69,69,355600,,,,,,,FALSE,2,70,68,70,1,-1.919,-1.619,FWD,0.261,-1.8407,257,SC IRRELEVANT
298264,2022,2,72,72,454,Ed,Langdon,MEL,MID,,,72,87.5,87.5,87.5,452300,10834,Dunkley's Donuts,Mark,FALSE,nonscoring,MID,FALSE,11,72,72,72,1,-1.761,-2.139,MID,0.391,-1.908798,258,SC IRRELEVANT
998215,2022,2,70,72,125,Will,Setterfield,CAR,MID,,,70,72,72,72,337500,,,,,,,FALSE,2,70,73.5,72,1,-1.761,-2.139,MID,0.391,-1.908798,259,SC IRRELEVANT
290757,2022,2,47,71,645,Jimmy,Webster,STK,DEF,,,47,49.5,49.5,49.5,365800,,,,,,,FALSE,11,47,71,71,1,-1.84,-2.124,DEF,0.261,-1.9141240000000002,260,SC IRRELEVANT
296422,2022,2,85,71,646,Callum,Wilkie,STK,DEF,,,85,81,81,81,398300,,,,,,,FALSE,11,85,71,71,1,-1.84,-2.124,DEF,0.261,-1.9141240000000002,261,SC IRRELEVANT
992351,2022,2,11,71,735,Bailey,Williams,WBD,DEF,,,11,17.5,17.5,17.5,419400,,,,,,,FALSE,12,11,71,71,1,-1.84,-2.124,DEF,0.261,-1.9141240000000002,262,SC IRRELEVANT
1004095,2022,2,51,71,288,Jack,Lukosius,GCS,DEF,MID,,51,57,57,57,438400,,,,,,,FALSE,13,51,71,71,1,-1.84,-2.124,DEF,0.261,-1.9141240000000002,263,SC IRRELEVANT
294068,2022,2,,78,206,Andrew,Phillips,ESS,RUC,,,,0,0,0,411500,,,,,,,TRUE,13,69,71.5,71.5,1,-1.8,-3.12,RUC,0.087,-1.9148400000000003,264,SC IRRELEVANT
270938,2022,2,,69,783,Tom,Lynch,NTH,FWD,,,,0,0,0,413200,,,,,,,TRUE,2,68.5,69,69,1,-1.998,-1.723,FWD,0.261,-1.9262249999999999,265,SC IRRELEVANT
294596,2022,2,60,69,635,Tim,Membrey,STK,FWD,,,60,64.5,64.5,64.5,430800,,,,,,,FALSE,11,60,69,69,1,-1.998,-1.723,FWD,0.261,-1.9262249999999999,266,SC IRRELEVANT
297456,2022,2,59,69,284,Nick,Holman,GCS,FWD,,,59,76,76,76,354500,,,,,,,FALSE,2,59,69,69,1,-1.998,-1.723,FWD,0.261,-1.9262249999999999,267,SC IRRELEVANT
1008312,2022,2,,71,127,Liam,Stocker,CAR,DEF,,,,0,0,0,317900,,,,,,,TRUE,2,70.5,70.5,70.5,1,-1.879,-2.173,DEF,0.261,-1.955734,268,SC IRRELEVANT
1005577,2022,2,98,71,183,Sam,Draper,ESS,RUC,,,98,94.5,94.5,94.5,396400,5535,We're the Millers,Paul,TRUE,scoring,RUC,FALSE,12,98,71,71,1,-1.84,-3.174,RUC,0.087,-1.956058,269,SC IRRELEVANT
270896,2022,2,103,71,576,Trent,Cotchin,RIC,MID,,,103,80,80,80,414300,,,,,,,FALSE,2,103,71,71,1,-1.84,-2.216,MID,0.391,-1.9870160000000001,270,SC IRRELEVANT
998103,2022,2,50,71,655,Oliver,Florent,SYD,MID,,,50,83,83,83,416200,11125,No Way Sloane,Simon,TRUE,scoring,MID,FALSE,11,50,71,71,1,-1.84,-2.216,MID,0.391,-1.9870160000000001,271,SC IRRELEVANT
298280,2022,2,71,70,197,Jayden,Laverde,ESS,DEF,,,71,53.5,53.5,53.5,357500,,,,,,,FALSE,12,71,70,70,1,-1.919,-2.222,DEF,0.261,-1.9980830000000003,272,SC IRRELEVANT
991930,2022,2,61,70,530,Darcy,Byrne-Jones,PTA,DEF,,,61,87,87,87,410500,11125,No Way Sloane,Simon,TRUE,scoring,DEF,FALSE,13,61,70,70,1,-1.919,-2.222,DEF,0.261,-1.9980830000000003,273,SC IRRELEVANT
240406,2022,2,,68,754,Josh J.,Kennedy,WCE,FWD,,,,45,45,45,379200,,,,,,,TRUE,1,68,68,68,1,-2.077,-1.827,FWD,0.261,-2.01175,274,SC IRRELEVANT
291867,2022,2,41,68,441,Ben,Brown,MEL,FWD,,,41,64,64,64,379400,14003,Bring Me To Fyfe,Luke,TRUE,scoring,FWD,FALSE,9,41,68,68,1,-2.077,-1.827,FWD,0.261,-2.01175,275,SC IRRELEVANT
298524,2022,2,,70,306,Lachie,Weller,GCS,MID,FWD,,,53,53,53,400300,14003,Bring Me To Fyfe,Luke,FALSE,nonscoring,FWD,TRUE,1,70,68,68,1,-2.077,-1.827,FWD,0.261,-2.01175,276,SC IRRELEVANT
996483,2022,2,,70,717,Toby,McLean,WBD,FWD,,,,0,0,0,283000,,,,,,,TRUE,9,66,68,68,1,-2.077,-1.827,FWD,0.261,-2.01175,277,SC IRRELEVANT
997100,2022,2,56,68,660,Will,Hayward,SYD,FWD,,,56,64,64,64,361700,,,,,,,FALSE,11,56,68,68,1,-2.077,-1.827,FWD,0.261,-2.01175,278,SC IRRELEVANT
999326,2022,2,138,68,313,Brad,Close,GEE,FWD,,,138,104,104,104,354700,,,,,,,FALSE,13,138,68,68,1,-2.077,-1.827,FWD,0.261,-2.01175,279,SC IRRELEVANT
1002235,2022,2,48,68,77,Cam,Rayner,BRL,FWD,,,48,49,49,49,278600,5535,We're the Millers,Paul,FALSE,nonscoring,FWD,FALSE,2,48,65.5,68,1,-2.077,-1.827,FWD,0.261,-2.01175,280,SC IRRELEVANT
1004940,2022,2,,72,340,Sam,Simpson,GEE,FWD,,,,0,0,0,262700,,,,,,,TRUE,2,71.5,68,68,1,-2.077,-1.827,FWD,0.261,-2.01175,281,SC IRRELEVANT
998195,2022,2,,70,624,Tom,Highmore,STK,DEF,,,,0,0,0,368300,,,,,,,TRUE,4,68.5,69.5,69.5,1,-1.958,-2.271,DEF,0.261,-2.0396929999999998,282,SC IRRELEVANT
291773,2022,2,,70,117,Jack,Newnes,CAR,MID,,,,0,0,0,362100,,,,,,,TRUE,2,69.5,70,70,1,-1.919,-2.292,MID,0.391,-2.0648429999999998,283,SC IRRELEVANT
1008543,2022,2,58,70,34,Harry,Schoenberg,ADE,MID,,,58,64,64,64,390200,,,,,,,FALSE,11,58,70,70,1,-1.919,-2.292,MID,0.391,-2.0648429999999998,284,SC IRRELEVANT
1009208,2022,2,71,70,300,Matt,Rowell,GCS,MID,,,71,114,114,114,342900,10882,Take Me To Parish,James,TRUE,scoring,MID,FALSE,13,71,70,70,1,-1.919,-2.292,MID,0.391,-2.0648429999999998,285,SC IRRELEVANT
290085,2022,2,43,69,703,Taylor,Duryea,WBD,DEF,,,43,43,43,43,410300,,,,,,,FALSE,1,43,68,69,1,-1.998,-2.321,DEF,0.261,-2.082303,286,SC IRRELEVANT
294508,2022,2,100,69,487,Aidan,Corr,NTH,DEF,,,100,68.5,68.5,68.5,306700,,,,,,,FALSE,2,100,66,69,1,-1.998,-2.321,DEF,0.261,-2.082303,287,SC IRRELEVANT
993480,2022,2,,69,626,Dougal,Howard,STK,DEF,,,,48,48,48,436700,,,,,,,TRUE,1,69,69,69,1,-1.998,-2.321,DEF,0.261,-2.082303,288,SC IRRELEVANT
997206,2022,2,,69,23,Andrew,McPherson,ADE,DEF,,,,20,20,20,307900,,,,,,,TRUE,1,69,69,69,1,-1.998,-2.321,DEF,0.261,-2.082303,289,SC IRRELEVANT
294737,2022,2,,71,686,Callum,Sinclair,SYD,RUC,FWD,,,0,0,0,357100,,,,,,,TRUE,14,64.5,67,67,1,-2.156,-1.931,FWD,0.261,-2.0972750000000002,290,SC IRRELEVANT
296190,2022,2,,67,110,Jack,Martin,CAR,FWD,,,,91,91,91,371100,,,,,,,TRUE,1,67,67,67,1,-2.156,-1.931,FWD,0.261,-2.0972750000000002,291,SC IRRELEVANT
1000061,2022,2,,67,485,Callum,Coleman-Jones,NTH,RUC,FWD,,,26,26,26,361300,,,,,,,TRUE,1,67,67,67,1,-2.156,-1.931,FWD,0.261,-2.0972750000000002,292,SC IRRELEVANT
296035,2022,2,,70,534,Trent,Dumont,PTA,MID,,,,0,0,0,349100,,,,,,,TRUE,2,69.5,69.5,69.5,1,-1.958,-2.33,MID,0.391,-2.103452,293,SC IRRELEVANT
998529,2022,2,69,69,602,Ivan,Soldo,RIC,RUC,,,69,49,49,49,326600,,,,,,,FALSE,2,69,65.5,69,1,-1.998,-3.39,RUC,0.087,-2.119104,294,SC IRRELEVANT
281078,2022,2,,69,106,Liam,Jones,CAR,DEF,,,,0,0,0,375900,,,,,,,TRUE,4,67.5,68.5,68.5,1,-2.037,-2.37,DEF,0.261,-2.123913,295,SC IRRELEVANT
1003130,2022,2,86,69,158,Patrick,Lipinski,COL,MID,,,86,109.5,109.5,109.5,359900,5535,We're the Millers,Paul,TRUE,scoring,MID,FALSE,2,86,67.5,69,1,-1.998,-2.369,MID,0.391,-2.1430610000000003,296,SC IRRELEVANT
1006103,2022,2,90,69,180,Jye,Caldwell,ESS,MID,,,90,90.5,90.5,90.5,266700,63015,Wolf of Walsh St,Jordan,TRUE,scoring,MID,FALSE,2,90,59.5,69,1,-1.998,-2.369,MID,0.391,-2.1430610000000003,297,SC IRRELEVANT
293651,2022,2,22,68,698,Hayden,Crozier,WBD,DEF,,,22,57.5,57.5,57.5,379400,,,,,,,FALSE,2,22,67,68,1,-2.077,-2.419,DEF,0.261,-2.1662619999999997,298,SC IRRELEVANT
293738,2022,2,68,68,402,Sam,Frost,HAW,DEF,,,68,84,84,84,366900,,,,,,,FALSE,13,68,68,68,1,-2.077,-2.419,DEF,0.261,-2.1662619999999997,299,SC IRRELEVANT
291509,2022,2,,56,379,Adam,Kennedy,GWS,MID,,,,0,0,0,354400,,,,,,,TRUE,2,55.5,68.5,68.5,1,-2.037,-2.407,MID,0.391,-2.18167,300,SC IRRELEVANT
