"feed_id","player_id","first_name","last_name","team_abbrev","pos_1","pos_2","round","projected_points","points","played","avg","avg3","avg5","price","season"
290799,709,"Tom","Liberatore","WBD","MID",,23,,75,21,103.19,101.333,108.4,531000,"2021"
298272,290,"Touk","Miller","GCS","MID",,23,,148,21,124.524,135.333,132.6,661100,"2021"
261510,324,"Tom","Hawkins","GEE","FWD",,23,,100,22,93.8636,98.3333,96.8,475800,"2021"
281091,278,"Hugh","Greenwood","GCS","MID",,23,,,15,93.2,67.6667,77.8,466700,"2021"
293222,20,"Rory","Laird","ADE","DEF","MID",23,,149,22,116.227,124.333,130.6,611000,"2021"
291861,480,"Jed","Anderson","NTH","MID",,23,,86,7,82,83.3333,77.4,420600,"2021"
294305,395,"Lachie","Whitfield","GWS","DEF",,23,,68,15,92.3333,85.3333,97.8,466000,"2021"
294318,562,"Ollie","Wines","PTA","MID",,23,,161,22,112.545,123,121.2,587900,"2021"
993834,697,"Josh","Dunkley","WBD","FWD","MID",23,,66,11,102.545,67.3333,70.8,439300,"2021"
992468,632,"Rowan","Marshall","STK","RUC","FWD",23,,120,13,98.6154,105.333,120.2,549900,"2021"
281065,319,"Mitch","Duncan","GEE","MID",,23,,,10,99.2,52.3333,80.6,474900,"2021"
290550,322,"Cameron","Guthrie","GEE","MID",,23,,115,20,113.3,115.667,122.8,573000,"2021"
297566,436,"James","Sicily","HAW","DEF",,23,,,0,0,0,0,552900,"2021"
280317,345,"Rhys","Stanley","GEE","RUC",,23,,86,16,88.375,113.333,101.2,480300,"2021"
1004592,699,"Tim","English","WBD","RUC",,23,,49,18,88.6667,84.6667,91.8,480400,"2021"
992010,153,"Brayden","Maynard","COL","DEF",,23,,47,22,92.3182,78,95.8,488300,"2021"
291783,208,"Dylan","Shiel","ESS","MID",,23,,68,7,73.7143,67,67.4,387300,"2021"
1001026,207,"Jordan","Ridley","ESS","DEF",,23,,80,21,98.6667,93,89.2,460900,"2021"
1000978,69,"Hugh","McCluggage","BRL","MID",,23,,58,22,99.9545,90,94.6,487300,"2021"
295136,696,"Caleb","Daniel","WBD","DEF",,23,,110,21,93.8571,92.3333,110,497100,"2021"
993905,672,"Callum","Mills","SYD","DEF",,23,,83,18,112.444,113,114.2,578600,"2021"
1002232,221,"Andrew","Brayshaw","FRE","MID",,23,,112,20,107.35,131.667,120.2,603300,"2021"
296035,489,"Trent","Dumont","NTH","MID",,23,,55,14,64.1429,51.3333,58.4,306500,"2021"
1006094,127,"Sam","Walsh","CAR","MID",,23,,87,22,117.045,96,102,577400,"2021"
290847,586,"Dustin","Martin","RIC","FWD","MID",23,,,16,92.5,75,85.8,446200,"2021"
291800,348,"Tom","Stewart","GEE","DEF",,23,,,20,107.6,114.333,114.4,557300,"2021"
291902,478,"Jack","Viney","MEL","MID",,23,,94,12,83.3333,85,84.6,418200,"2021"
293871,138,"Jack","Crisp","COL","DEF",,23,,97,22,104.909,108,121.4,570300,"2021"
296733,310,"Mark","Blicavs","GEE","DEF","MID",23,,128,21,83.8571,80,79.2,390300,"2021"
281007,254,"Michael","Walters","FRE","FWD","MID",23,,,16,64.1875,64.6667,59.4,320200,"2021"
291969,359,"Stephen","Coniglio","GWS","MID",,23,,14,5,60,44,60,378500,"2021"
295265,369,"Nick","Haynes","GWS","DEF",,23,,81,19,76,85.3333,86.4,421600,"2021"
295461,123,"Adam","Saad","CAR","DEF",,23,,67,22,82.6364,66,66,369800,"2021"
261224,88,"Dayne","Zorko","BRL","FWD","MID",23,,109,21,109.381,121.667,107.4,550600,"2021"
990704,93,"Patrick","Cripps","CAR","MID",,23,,57,20,83.55,72.6667,76.2,399500,"2021"
998133,51,"Jarrod","Berry","BRL","MID",,23,,84,9,49.3333,69,55.2,279600,"2021"
290746,550,"Scott","Lycett","PTA","RUC",,23,,117,18,94.1667,94.6667,87.8,443500,"2021"
992049,601,"Jayden","Short","RIC","DEF",,23,,117,22,98.3182,109.333,101.8,499500,"2021"
291313,147,"Jeremy","Howe","COL","DEF",,23,,58,8,78.5,78,65.6,399500,"2021"
295898,749,"Tim","Kelly","WCE","MID",,23,,,19,85.3684,62.6667,76.8,416500,"2021"
296351,607,"Jack","Billings","STK","MID",,23,,,18,82.8889,54.3333,62,337600,"2021"
260382,664,"Josh P.","Kennedy","SYD","MID",,23,,,21,93.0952,81.6667,101.6,486900,"2021"
296355,498,"Luke","McDonald","NTH","DEF",,23,,74,11,68.3636,67.6667,70.6,372400,"2021"
270146,96,"Ed","Curnow","CAR","MID",,23,,113,22,86.1364,89.6667,88.8,409400,"2021"
260227,327,"Shaun","Higgins","GEE","MID",,23,,,15,79,90.6667,92.6,423500,"2021"
998102,198,"Andrew","McGrath","ESS","MID",,23,,84,14,85.3571,47,69.6,353600,"2021"
280078,763,"Luke","Shuey","WCE","MID",,23,,123,7,89.8571,98.3333,87.8,440200,"2021"
281085,461,"Steven","May","MEL","DEF",,23,,81,20,90.45,92,81,444900,"2021"
250267,640,"Paddy","Ryder","STK","RUC",,23,,,12,83.75,80.6667,85.8,425000,"2021"
998205,382,"Harry","Perryman","GWS","MID",,23,,90,16,91.4375,91.6667,95.6,466300,"2021"
240052,240,"David","Mundy","FRE","MID",,23,,68,22,99.6364,92,89.4,455900,"2021"
291975,307,"Jarrod","Witts","GCS","RUC",,23,,,3,87.3333,87.3333,87.3333,487300,"2021"
993998,507,"Jy","Simpkin","NTH","MID",,23,,87,22,97.1818,88.3333,93.6,489700,"2021"
280711,532,"Charlie","Dixon","PTA","FWD",,23,,30,22,89.0909,61.3333,77.8,426400,"2021"
295518,98,"Sam","Docherty","CAR","DEF",,23,,,14,97.9286,84.3333,83.2,472900,"2021"
1009208,298,"Matt","Rowell","GCS","MID",,23,,70,12,63,58.3333,65.8,332900,"2021"
991988,626,"Zak","Jones","STK","MID",,23,,112,13,92.5385,97.6667,107,494900,"2021"
1006130,718,"Bailey","Smith","WBD","MID",,23,,82,22,86.8636,66,88.8,438800,"2021"
281080,762,"Brad","Sheppard","WCE","DEF",,23,,,20,68.55,69,67.8,347400,"2021"
290307,678,"Dane","Rampe","SYD","DEF",,23,,69,19,78.0526,62.3333,76.8,381600,"2021"
261396,541,"Robbie","Gray","PTA","FWD",,23,,126,16,83.6875,91.3333,84.4,406400,"2021"
994295,544,"Dan","Houston","PTA","DEF",,23,,81,21,85.9524,96,86,414000,"2021"
993903,373,"Jacob","Hopper","GWS","MID",,23,,110,21,96.9524,101,93.4,463700,"2021"
294613,427,"Jaeger","O'Meara","HAW","MID",,23,,120,18,97.0556,113,101.6,495000,"2021"
298264,457,"Ed","Langdon","MEL","MID",,23,,54,21,83.0952,70.3333,59.8,334700,"2021"
1002239,222,"Adam","Cerra","FRE","MID",,23,,,18,90.0556,105.667,98.4,494200,"2021"
294674,604,"Nick","Vlastuin","RIC","DEF",,23,,77,12,84.5833,106,101.6,495600,"2021"
271072,78,"Daniel","Rich","BRL","DEF",,23,,119,22,107.045,102,111,545000,"2021"
292128,771,"Elliot","Yeo","WCE","MID",,23,,97,12,86.5,105,93.8,462400,"2021"
998215,124,"Will","Setterfield","CAR","MID",,23,,,8,62,60,65,352100,"2021"
296296,761,"Dom","Sheed","WCE","MID",,23,,78,22,82.2727,70.6667,79.6,376600,"2021"
290738,504,"Jared","Polec","NTH","MID",,23,,,5,50.4,34.6667,50.4,320500,"2021"
240283,744,"Shannon","Hurn","WCE","DEF",,23,,,15,90.8667,66,83.2,451800,"2021"
1002222,438,"James","Worpel","HAW","MID",,23,,79,20,73.45,72.6667,81.6,401200,"2021"
270963,37,"Rory","Sloane","ADE","MID",,23,,113,18,97,103,96,463100,"2021"
1006121,529,"Zak","Butters","PTA","FWD",,23,,47,10,81.5,73,72.8,387200,"2021"
996059,47,"Harris","Andrews","BRL","DEF",,23,,,21,95.1429,106,105.8,523300,"2021"
296359,472,"Christian","Salem","MEL","DEF",,23,,94,21,94.5238,93,76.6,412900,"2021"
993817,202,"Darcy","Parish","ESS","MID",,23,,74,22,114.136,94,87.8,521500,"2021"
250312,583,"Bachar","Houli","RIC","DEF",,23,,,12,93.9167,95.6667,92.4,471600,"2021"
270325,510,"Robbie","Tarrant","NTH","DEF",,23,,74,10,65.3,73.3333,70.2,353000,"2021"
993993,568,"Shai","Bolton","RIC","FWD","MID",23,,80,20,84.25,75.3333,64.8,358700,"2021"
294859,752,"Jeremy","McGovern","WCE","DEF",,23,,,15,88.5333,91.6667,86.6,432200,"2021"
997142,547,"Peter","Ladhams","PTA","RUC","FWD",23,,60,15,76.2667,80.6667,83,407900,"2021"
992242,653,"Jordan","Dawson","SYD","DEF",,23,,158,22,101.091,114,115,538200,"2021"
294685,129,"Zac","Williams","CAR","DEF",,23,,,14,84.7143,78.3333,85.2,445600,"2021"
291771,209,"Devon","Smith","ESS","MID",,23,,148,19,64.5263,89.3333,79.6,329600,"2021"
1000932,8,"Tom","Doedee","ADE","DEF",,23,,53,21,85.381,75.3333,90.2,432200,"2021"
998128,770,"Alex","Witherden","WCE","DEF",,23,,103,9,86.6667,97.3333,89.2,421300,"2021"
261323,419,"Ben","McEvoy","HAW","DEF","RUC",23,,102,22,88.8636,92.6667,87.2,431700,"2021"
298419,339,"Brandan","Parfitt","GEE","MID",,23,,85,21,81.7619,62.3333,58.6,332100,"2021"
298539,661,"Isaac","Heeney","SYD","FWD",,23,,135,20,83.5,96.3333,103,452500,"2021"
998172,391,"Tim","Taranto","GWS","MID",,23,,92,22,97.3182,113.667,90.2,468900,"2021"
296294,216,"Blake","Acres","FRE","MID",,23,,30,18,64.1111,47.3333,57,314000,"2021"
992351,727,"Bailey","Williams","WBD","DEF",,23,,65,19,77.0526,78.6667,81.8,404500,"2021"
291962,437,"Chad","Wingard","HAW","FWD",,23,,117,16,92.125,114.667,116.8,512900,"2021"
998260,263,"Jack","Bowes","GCS","DEF",,23,,,19,82.8421,61.3333,66.4,345700,"2021"
293713,272,"Brandon","Ellis","GCS","MID",,23,,,18,89.5,55.3333,75,412800,"2021"
294307,616,"Brad","Crouch","STK","MID",,23,,87,20,90.3,83.6667,71.4,401800,"2021"
298268,739,"Liam","Duggan","WCE","DEF",,23,,,14,75.5714,69,78,378300,"2021"
295344,368,"Toby","Greene","GWS","FWD",,23,,89,17,90.9412,86,78.6,418300,"2021"
294101,705,"Jason","Johannisen","WBD","DEF",,23,,45,20,56.4,45.3333,49.2,265000,"2021"
990290,733,"Tom","Barrass","WCE","DEF",,23,,63,16,79.3125,67.3333,81.2,392100,"2021"
290627,594,"Dion","Prestia","RIC","MID",,23,,,9,85.2222,101,97,465200,"2021"
990827,581,"Jack","Graham","RIC","MID",,23,,77,22,84.0455,101.667,91,469700,"2021"
296190,109,"Jack","Martin","CAR","FWD",,23,,,11,68.1818,70.6667,71.2,358200,"2021"
290032,584,"Kane","Lambert","RIC","FWD",,23,,,13,76.3077,65,66.8,356900,"2021"
250321,342,"Joel","Selwood","GEE","MID",,23,,118,21,100.857,104.333,95.2,475000,"2021"
270896,576,"Trent","Cotchin","RIC","MID",,23,,,17,76.1176,82,78.6,366900,"2021"
1005521,71,"Oscar","McInerney","BRL","RUC",,23,,96,21,93.619,115.667,121.6,566800,"2021"
298174,591,"Toby","Nankervis","RIC","RUC",,23,,,16,93.5625,87,95.8,468100,"2021"
1005054,139,"Josh","Daicos","COL","MID",,23,,78,17,67.8824,75,62.6,338500,"2021"
991930,530,"Darcy","Byrne-Jones","PTA","DEF",,23,,84,22,75.4091,75,73.6,358400,"2021"
280921,487,"Ben","Cunnington","NTH","MID",,23,,,15,108.733,112,114.4,590400,"2021"
1002264,612,"Hunter","Clark","STK","DEF",,23,,,13,73.6923,33.6667,45.8,288000,"2021"
290832,302,"David","Swallow","GCS","MID",,23,,65,21,90,74,83.2,427700,"2021"
291748,38,"Brodie","Smith","ADE","DEF","MID",23,,98,21,84.4286,69,79.8,404900,"2021"
291351,407,"Jack","Gunston","HAW","FWD",,23,,,1,22,22,22,438200,"2021"
280744,396,"Luke","Breust","HAW","FWD",,23,,,19,71.2105,84.3333,72.6,367100,"2021"
298421,620,"Jade","Gresham","STK","MID",,23,,,3,68.6667,68.6667,68.6667,415500,"2021"
1001398,107,"Matthew","Kennedy","CAR","FWD","MID",23,,76,12,81,98.6667,92.4,466300,"2021"
298630,194,"Kyle","Langford","ESS","FWD","MID",23,,,17,86.7647,85,86,457500,"2021"
298524,306,"Lachie","Weller","GCS","MID",,23,,,13,73.5385,59.6667,62.6,352300,"2021"
993946,18,"Ben","Keays","ADE","MID",,23,,173,22,102.955,126,109,508000,"2021"
1009420,245,"Caleb","Serong","FRE","MID",,23,,103,22,82.8636,117.667,107.6,489500,"2021"
994185,140,"Jordan","De Goey","COL","FWD",,23,,102,20,85.15,102,104.8,519600,"2021"
298279,443,"Angus","Brayshaw","MEL","MID",,23,,61,22,67.2727,43.3333,52.8,289700,"2021"
290838,738,"Jack","Darling","WCE","FWD",,23,,73,22,75.2727,78.6667,72,349800,"2021"
997033,226,"Brennan","Cox","FRE","DEF",,23,,,12,70.3333,70.6667,74,379700,"2021"
1002267,488,"Luke","Davies-Uniacke","NTH","MID",,23,,75,20,84.9,92.3333,93.6,477600,"2021"
270935,191,"Michael","Hurley","ESS","DEF",,23,,,0,0,0,0,431400,"2021"
297354,523,"Karl","Amon","PTA","MID",,23,,85,22,93.4091,83.3333,97.6,484500,"2021"
1004095,286,"Jack","Lukosius","GCS","DEF",,23,,71,22,80.5455,75.6667,76,392900,"2021"
298288,159,"Darcy","Moore","COL","DEF",,23,,,13,89.6923,94,99.8,476500,"2021"
294733,35,"Paul","Seedsman","ADE","MID",,23,,85,22,95.8182,109,94.6,482200,"2021"
1003130,710,"Patrick","Lipinski","WBD","MID",,23,,,9,66.1111,56,60.8,329900,"2021"
996765,676,"Tom","Papley","SYD","FWD",,23,,91,22,70.2273,70.3333,75.4,362000,"2021"
994389,641,"Jack","Sinclair","STK","MID",,23,,101,21,86.2857,100.333,95.8,472200,"2021"
1005717,614,"Nick","Coffield","STK","DEF",,23,,117,16,63.1875,82.3333,75,332700,"2021"
295446,267,"Sam","Collins","GCS","DEF",,23,,68,19,73,72.6667,68.2,353800,"2021"
1004385,732,"Oscar","Allen","WCE","FWD",,23,,44,21,63.619,54,46,248300,"2021"
261892,542,"Hamish","Hartlett","PTA","DEF",,23,,,10,58.1,37,47.8,291500,"2021"
298290,120,"Marc","Pittonet","CAR","RUC",,23,,,13,85,77.3333,86.2,411500,"2021"
280762,380,"Shane","Mumford","GWS","RUC",,23,,,12,90.5833,69.6667,84.4,423900,"2021"
1002312,49,"Zac","Bailey","BRL","FWD","MID",23,,92,22,84.5,100.333,79.8,415400,"2021"
998145,228,"Sean","Darcy","FRE","RUC",,23,,61,21,118.048,110.333,108.2,619200,"2021"
280737,435,"Liam","Shiels","HAW","MID",,23,,65,21,77.5714,81,74.2,388700,"2021"
1002227,622,"Jack","Higgins","STK","FWD",,23,,109,19,75.1053,94,86.2,415900,"2021"
298281,459,"Jake","Lever","MEL","DEF",,23,,126,22,90.9091,87.3333,93,441500,"2021"
1000223,566,"Liam","Baker","RIC","DEF",,23,,55,22,82.5455,97.3333,88.6,459700,"2021"
290311,80,"Mitch","Robinson","BRL","MID",,23,,,20,73.65,66.6667,66.6,372800,"2021"
293846,639,"Sebastian","Ross","STK","MID",,23,,37,20,78.75,63.6667,71.8,370900,"2021"
992374,608,"Dan","Butler","STK","FWD",,23,,68,22,53.1818,50.6667,61.2,268100,"2021"
260930,579,"Shane","Edwards","RIC","MID",,23,,,16,73.9375,59,49,3e+05,"2021"
297907,113,"Nic","Newman","CAR","DEF",,23,,128,14,87.6429,109.667,97,454700,"2021"
990740,237,"Rory","Lobb","FRE","RUC","FWD",23,,,13,72.7692,69,79.2,397600,"2021"
294737,683,"Callum","Sinclair","SYD","RUC",,23,,,4,82,73,82,4e+05,"2021"
1000959,401,"James","Cousins","HAW","MID",,23,,,9,77.5556,76.3333,73,399500,"2021"
1009199,260,"Noah","Anderson","GCS","MID",,23,,94,20,83.6,109.667,94.8,459000,"2021"
280109,393,"Callan","Ward","GWS","MID",,23,,150,22,93,104,92.4,443700,"2021"
1004364,760,"Liam","Ryan","WCE","FWD",,23,,79,14,62,65.6667,66.8,312300,"2021"
293651,694,"Hayden","Crozier","WBD","DEF",,23,,,10,69.7,55.6667,70.6,373200,"2021"
296422,644,"Callum","Wilkie","STK","DEF",,23,,71,22,73.1818,66,63.4,341900,"2021"
998103,654,"Oliver","Florent","SYD","MID",,23,,79,22,76.4545,76,76.2,359900,"2021"
270938,21,"Tom","Lynch","ADE","FWD",,23,,107,12,75.9167,96.6667,88,406400,"2021"
996442,651,"Ryan","Clarke","SYD","MID",,23,,,2,12,12,12,407800,"2021"
998130,259,"Ben","Ainsworth","GCS","FWD",,23,,51,17,60.7647,57.6667,57.4,312400,"2021"
1006126,681,"James","Rowbottom","SYD","MID",,23,,61,15,74.6,64.3333,57.6,320200,"2021"
1008089,164,"Isaac","Quaynor","COL","DEF",,23,,,20,74.7,64,71.4,373400,"2021"
292511,351,"Zach","Tuohy","GEE","MID",,23,,,19,87.8421,85.6667,94.2,463800,"2021"
295067,217,"James","Aish","FRE","MID",,23,,60,22,68.1818,69.3333,69.2,351100,"2021"
993979,557,"Sam","Powell-Pepper","PTA","FWD","MID",23,,,14,69.4286,60,66.2,323400,"2021"
290787,481,"Shaun","Atley","NTH","DEF",,23,,55,19,67.8421,63.6667,55.4,284400,"2021"
293854,248,"Matt","Taberner","FRE","FWD",,23,,54,16,66.8125,75.3333,68,320400,"2021"
998529,602,"Ivan","Soldo","RIC","RUC",,23,,,0,0,0,0,403000,"2021"
996487,430,"Tom","Phillips","HAW","FWD","MID",23,,63,22,69.7727,68,64.4,340800,"2021"
291773,114,"Jack","Newnes","CAR","MID","FWD",23,,49,19,66.5263,70.6667,73.4,358200,"2021"
296200,103,"Michael","Gibbons","CAR","FWD",,23,,,11,64.5455,57,62.4,313400,"2021"
993832,128,"Jacob","Weitering","CAR","DEF",,23,,94,22,94.0909,89.3333,98.4,492300,"2021"
291978,652,"Harry","Cunningham","SYD","DEF",,23,,59,20,72.35,90.6667,83.8,424300,"2021"
994539,118,"Sam","Petrevski-Seton","CAR","DEF",,23,,,13,63.2308,67.3333,70,326600,"2021"
290198,565,"David","Astbury","RIC","DEF",,23,,82,17,62.5882,72,75.2,334200,"2021"
998114,433,"Jack","Scrimshaw","HAW","DEF",,23,,81,20,83.8,92.3333,89.6,440200,"2021"
1006096,534,"Xavier","Duursma","PTA","MID",,23,,83,9,71.8889,70.6667,71,364000,"2021"
294877,344,"Isaac","Smith","GEE","FWD","MID",23,,98,21,89.381,102,100.8,496700,"2021"
298298,754,"Jackson","Nelson","WCE","DEF",,23,,48,18,52,53.6667,41.6,236700,"2021"
990609,54,"Charlie","Cameron","BRL","FWD",,23,,98,22,69.0455,97.6667,80.6,372300,"2021"
294429,617,"Luke","Dunstan","STK","MID",,23,,,12,92.1667,77,81.2,444900,"2021"
294125,257,"Nathan","Wilson","FRE","DEF",,23,,,18,71.8889,74,73,387700,"2021"
999827,101,"Zac","Fisher","CAR","FWD",,23,,76,10,64.9,66.6667,65.4,323500,"2021"
250362,22,"David","Mackay","ADE","DEF",,23,,92,17,59,82.3333,52.8,282000,"2021"
1000072,161,"John","Noble","COL","DEF",,23,,59,22,69.9545,46,57,318300,"2021"
1002235,77,"Cam","Rayner","BRL","FWD",,23,,,0,0,0,0,392900,"2021"
291357,341,"Gary","Rohan","GEE","FWD",,23,,42,18,69.1667,39,50.2,287200,"2021"
296735,493,"Aaron","Hall","NTH","FWD",,23,,139,20,105.25,127.333,126.8,597900,"2021"
993953,62,"Eric","Hipwood","BRL","FWD",,23,,,16,57,23.6667,37.4,248100,"2021"
298211,321,"Darcy","Fort","GEE","RUC",,23,,,0,0,0,0,390700,"2021"
1006159,406,"Damon","Greaves","HAW","DEF",,23,,,6,46,49.6667,47.2,304000,"2021"
290527,553,"Trent","McKenzie","PTA","DEF",,23,,91,12,83.9167,84.3333,79.8,390300,"2021"
296371,219,"Brett","Bewley","FRE","FWD","MID",23,,40,6,50.6667,32,44.6,255400,"2021"
293845,312,"Jeremy","Cameron","GEE","FWD",,23,,65,12,81.1667,75.3333,69.6,389500,"2021"
291327,400,"Jonathon","Ceglar","HAW","RUC",,23,,102,12,90.3333,97,101.4,477600,"2021"
281078,105,"Liam","Jones","CAR","DEF",,23,,,19,69.0526,66.3333,68.2,351400,"2021"
1004938,334,"Gryan","Miers","GEE","FWD",,23,,38,12,61.9167,57.3333,59.8,315200,"2021"
993771,593,"Marlion","Pickett","RIC","MID",,23,,45,18,66.4444,42,50.6,293600,"2021"
291848,655,"Robbie","Fox","SYD","DEF",,23,,24,14,59.7857,45.3333,58.4,309800,"2021"
1008550,402,"Will","Day","HAW","DEF",,23,,,5,79.4,73.3333,79.4,359400,"2021"
1011936,669,"Justin","McInerney","SYD","MID",,23,,95,20,75.5,76.6667,80.2,394100,"2021"
993917,630,"Ben","Long","STK","DEF",,23,,60,14,44.6429,45.6667,51.6,235900,"2021"
280819,582,"Dylan","Grimes","RIC","DEF",,23,,80,21,71.4762,74.6667,69.6,364800,"2021"
996580,236,"Ethan","Hughes","FRE","DEF",,23,,,8,62.75,58.6667,65,343200,"2021"
294592,588,"Kamdyn","McIntosh","RIC","MID",,23,,79,17,61.1176,63.3333,58,302500,"2021"
294508,486,"Aidan","Corr","NTH","DEF",,23,,,2,80.5,80.5,80.5,381100,"2021"
1007102,337,"Mark","O'Connor","GEE","DEF",,23,,50,13,72.4615,67,64.4,347500,"2021"
1010841,152,"Jack","Madgen","COL","DEF",,23,,104,18,66.6111,84,85.4,385700,"2021"
291548,64,"Ryan","Lester","BRL","DEF",,23,,67,16,59.625,61.6667,66.6,300500,"2021"
291545,724,"Mitch","Wallis","WBD","FWD",,23,,,6,45.6667,51,45.8,280400,"2021"
210012,399,"Shaun","Burgoyne","HAW","FWD",,23,,64,17,52.9412,75.6667,55.6,285800,"2021"
1005577,181,"Sam","Draper","ESS","RUC",,23,,42,12,72.8333,73,78.2,398000,"2021"
290160,450,"Michael","Hibberd","MEL","DEF",,23,,,15,58.2,54.3333,50.8,276900,"2021"
281373,757,"Jack","Redden","WCE","MID",,23,,,18,91.3333,105.333,85.6,432200,"2021"
270326,325,"Lachie","Henderson","GEE","DEF",,23,,84,18,79.8333,90,87.4,415000,"2021"
1004998,551,"Todd","Marshall","PTA","FWD",,23,,61,18,64.2778,74.3333,72,340400,"2021"
1001299,559,"Connor","Rozee","PTA","FWD",,23,,108,19,73.5263,91.3333,90,403900,"2021"
298144,673,"Sam","Naismith","SYD","RUC",,23,,,0,0,0,0,376100,"2021"
240302,53,"Grant","Birchall","BRL","DEF",,23,,61,21,70.7143,75.6667,64.8,352200,"2021"
291526,316,"Luke","Dahlhaus","GEE","FWD",,23,,70,20,58.95,71.3333,66.8,317100,"2021"
294036,662,"George","Hewett","SYD","MID",,23,,106,20,73.3,94.3333,85,422400,"2021"
292145,545,"Tom","Jonas","PTA","DEF",,23,,77,22,74.6818,73.3333,66.6,343400,"2021"
1002245,567,"Noah","Balta","RIC","DEF",,23,,,14,66.4286,65.3333,80.2,359800,"2021"
290826,737,"Jamie","Cripps","WCE","FWD",,23,,89,22,73.3182,71,73.4,363900,"2021"
280416,154,"Chris","Mayne","COL","MID",,23,,110,17,94.1765,82.3333,92.6,449600,"2021"
993794,409,"Blake","Hardwick","HAW","DEF",,23,,103,20,91.2,101.333,87.8,437300,"2021"
290314,376,"Lachlan","Keeffe","GWS","DEF",,23,,,8,63.125,58.3333,67,335500,"2021"
270588,190,"Cale","Hooker","ESS","DEF",,23,,,18,63.8889,69,54,295400,"2021"
290641,611,"Jake","Carlisle","STK","DEF",,23,,,4,60.5,50,60.5,340600,"2021"
1001195,296,"Izak","Rankine","GCS","FWD",,23,,,18,55.0556,40.6667,41.4,240500,"2021"
294092,197,"Anthony","McDonald-Tipungwuti","ESS","FWD",,23,,,20,63.45,23.6667,37.6,221100,"2021"
290823,225,"Reece","Conca","FRE","DEF",,23,,,9,60.1111,61,57.8,309100,"2021"
1002220,340,"Esava","Ratugolea","GEE","RUC","FWD",23,,,13,55.6923,33.6667,52.8,270200,"2021"
990606,210,"Will","Snelling","ESS","FWD",,23,,86,19,80.7895,89.3333,85.2,413900,"2021"
997206,26,"Andrew","McPherson","ADE","DEF",,23,,80,16,56.5625,77.3333,73,344800,"2021"
293813,585,"Tom J.","Lynch","RIC","FWD",,23,,102,18,70.0556,78.3333,73.4,352900,"2021"
996483,713,"Toby","McLean","WBD","FWD",,23,,,3,65,65,65,357800,"2021"
291849,158,"Brody","Mihocek","COL","FWD",,23,,,21,59.619,51.6667,67,320600,"2021"
993828,67,"Rhys","Mathieson","BRL","FWD","MID",23,,,10,62,49,45.6,279100,"2021"
297406,180,"Tom","Cutler","ESS","MID",,23,,101,10,61.9,85,71.8,349900,"2021"
993820,736,"Tom","Cole","WCE","DEF",,23,,30,22,55.1818,53.3333,52.6,285200,"2021"
294596,636,"Tim","Membrey","STK","FWD",,23,,74,21,79.1429,72.6667,72.6,379300,"2021"
293193,3,"Luke","Brown","ADE","DEF",,23,,,11,59.7273,51.3333,61.8,317900,"2021"
998134,606,"Josh","Battle","STK","FWD","MID",23,,,14,63.5714,51,57,290000,"2021"
296269,61,"Darcy","Gardiner","BRL","DEF",,23,,36,7,54.4286,57,50.2,300600,"2021"
293801,141,"Jamie","Elliott","COL","FWD","MID",23,,113,13,78.6923,77,73.4,375200,"2021"
1001438,447,"Bayley","Fritsch","MEL","FWD",,23,,59,21,67.5238,73,75.4,361200,"2021"
1007881,295,"Wil","Powell","GCS","DEF",,23,,43,22,82.0455,84.3333,76.4,413300,"2021"
1000963,424,"Harry","Morrison","HAW","DEF","MID",23,,63,14,64.2143,62,57.6,291500,"2021"
1005199,15,"Elliott","Himmelberg","ADE","FWD",,23,,,8,46.125,45.6667,46.2,278200,"2021"
1002251,361,"Brent","Daniels","GWS","FWD",,23,,,13,57.9231,67,68.4,331300,"2021"
993107,371,"Harry","Himmelberg","GWS","FWD",,23,,81,22,71.7273,85,71.8,364600,"2021"
993480,625,"Dougal","Howard","STK","DEF",,23,,71,21,80.2381,60.3333,54.8,313100,"2021"
294624,121,"Lachie","Plowman","CAR","DEF",,23,,52,19,53.6842,41.3333,44.2,219200,"2021"
298470,23,"Shane","McAdam","ADE","FWD",,23,,100,15,52.6,60.6667,60.6,255900,"2021"
280934,41,"Daniel","Talia","ADE","DEF",,23,,,0,0,0,0,354600,"2021"
293581,68,"Lincoln","McCarthy","BRL","FWD",,23,,72,22,77.5,75,71.4,355400,"2021"
998115,229,"Taylin","Duman","FRE","DEF",,23,,,6,61.6667,68.6667,65.4,324300,"2021"
1002240,509,"Jaidyn","Stephenson","NTH","FWD",,23,,65,19,77.8421,62,74.4,370200,"2021"
295584,624,"Bradley","Hill","STK","MID",,23,,62,22,72.5455,62,66.4,362200,"2021"
298437,46,"Callum","Ah Chee","BRL","DEF",,23,,30,20,50.3,53.3333,57.4,260700,"2021"
294068,204,"Andrew","Phillips","ESS","RUC",,23,,,6,84,83,81,385600,"2021"
270951,214,"David","Zaharakis","ESS","FWD",,23,,,6,58.1667,51,63.2,322100,"2021"
1009528,367,"Tom","Green","GWS","MID",,23,,,17,79,82.6667,87.6,416800,"2021"
992000,631,"Jack","Lonie","STK","FWD",,23,,,9,46.2222,35,45.2,241700,"2021"
1004940,343,"Sam","Simpson","GEE","FWD",,23,,46,3,60.3333,60.3333,60.3333,335600,"2021"
1009378,470,"Trent","Rivers","MEL","DEF",,23,,41,22,66.3636,67.3333,71.6,361800,"2021"
