SEASON,ROUND,SC TEAM,PLAYER,TEAM,POS,PROJ,PTS
2018,21,Post MaSloane,S.Burgoyne,HAW,MID,135,105
2018,21,Post MaSloane,I.Heeney,SYD,FWD,92,120
2018,21,Post MaSloane,L.Parker,SYD,MID,93,84
2018,21,Post MaSloane,D.Rampe,SYD,DEF,88,55
2018,21,Post MaSloane,D.Rich,BRL,DEF,63,76
2018,21,Post MaSloane,J.Redden,WCE,MID,108,102
2018,21,Post MaSloane,D.Shiel,GWS,MID,89,123
2018,21,Post MaSloane,T.Taranto,GWS,FWD,100,92
2018,21,Post MaSloane,T.Goldstein,NTH,RUC,107,113
2018,21,Post MaSloane,N.Fyfe,FRE,BEN,102,0
2018,21,Post MaSloane,M.Walters,FRE,BEN,87,96
2018,21,Post MaSloane,J.Waite,NTH,BEN,76,80
2018,21,Post MaSloane,D.Armitage,STK,BEN,88,102
2018,1,Vodka Kreuzers,J.Watts,PTA,FWD,80,97
2018,1,Vodka Kreuzers,J.Westhoff,PTA,FWD,98,140
2018,1,Vodka Kreuzers,Z.Tuohy,GEE,DEF,96,85
2018,1,Vodka Kreuzers,D.Swallow,GCS,MID,88,110
2018,1,Vodka Kreuzers,J.Caddy,RIC,FWD,91,84
2018,1,Vodka Kreuzers,B.Gibbs,ADE,MID,105,116
2018,1,Vodka Kreuzers,M.Kreuzer,CAR,RUC,94,74
2018,1,Vodka Kreuzers,C.Marchbank,CAR,DEF,73,105
2018,1,Vodka Kreuzers,T.Papley,SYD,FWD,88,73
2018,1,Vodka Kreuzers,L.Shuey,WCE,MID,95,110
2018,1,Vodka Kreuzers,L.Jetta,WCE,MID,58,25
2018,1,Vodka Kreuzers,A.Neal-Bullen,MEL,FWD,50,49
2018,1,Vodka Kreuzers,M.Hibberd,MEL,DEF,98,74
2018,1,Vodka Kreuzers,J.Kelly,GWS,MID,114,116
2018,1,Vodka Kreuzers,J.Ziebell,NTH,MID,78,96
2018,1,Vodka Kreuzers,R.Tarrant,NTH,DEF,75,58
2018,1,Vodka Kreuzers,J.Steven,STK,MID,99,135
2018,1,Vodka Kreuzers,D.Roberton,STK,DEF,97,90
2018,1,Vodka Kreuzers,A.Hall,GCS,BEN,84,0
2018,1,Vodka Kreuzers,T.Walker,ADE,BEN,75,0
2018,1,Vodka Kreuzers,R.Burton,HAW,BEN,66,27
2018,1,Vodka Kreuzers,T.Scully,GWS,BEN,81,0
2018,2,Vodka Kreuzers,T.Bellchambers,ESS,RUC,84,83
2018,2,Vodka Kreuzers,J.Westhoff,PTA,FWD,102,111
2018,2,Vodka Kreuzers,Z.Tuohy,GEE,DEF,98,99
2018,2,Vodka Kreuzers,A.Young,GCS,FWD,51,43
2018,2,Vodka Kreuzers,A.Hall,GCS,MID,81,76
2018,2,Vodka Kreuzers,D.Swallow,GCS,MID,95,121
2018,2,Vodka Kreuzers,J.Caddy,RIC,FWD,92,84
2018,2,Vodka Kreuzers,T.Walker,ADE,FWD,72,70
2018,2,Vodka Kreuzers,B.Gibbs,ADE,MID,110,127
2018,2,Vodka Kreuzers,C.Marchbank,CAR,DEF,75,81
2018,2,Vodka Kreuzers,T.Papley,SYD,FWD,84,64
2018,2,Vodka Kreuzers,L.Shuey,WCE,MID,89,63
2018,2,Vodka Kreuzers,M.Hibberd,MEL,DEF,93,72
2018,2,Vodka Kreuzers,T.Scully,GWS,MID,67,19
2018,2,Vodka Kreuzers,J.Kelly,GWS,MID,113,108
2018,2,Vodka Kreuzers,J.Steven,STK,MID,99,98
2018,2,Vodka Kreuzers,J.Geary,STK,DEF,90,128
2018,2,Vodka Kreuzers,D.Roberton,STK,DEF,89,70
2018,2,Vodka Kreuzers,J.Watts,PTA,BEN,74,44
2018,2,Vodka Kreuzers,M.Kreuzer,CAR,BEN,92,0
2018,2,Vodka Kreuzers,R.Tarrant,NTH,BEN,78,86
2018,2,Vodka Kreuzers,J.Ziebell,NTH,BEN,78,77
2018,3,Vodka Kreuzers,T.Bellchambers,ESS,RUC,82,80
2018,3,Vodka Kreuzers,J.Watts,PTA,FWD,72,67
2018,3,Vodka Kreuzers,J.Westhoff,PTA,FWD,101,82
2018,3,Vodka Kreuzers,Z.Tuohy,GEE,DEF,101,101
2018,3,Vodka Kreuzers,D.Menzel,GEE,FWD,95,48
2018,3,Vodka Kreuzers,A.Hall,GCS,MID,67,21
2018,3,Vodka Kreuzers,D.Swallow,GCS,MID,95,81
2018,3,Vodka Kreuzers,T.Walker,ADE,FWD,70,79
2018,3,Vodka Kreuzers,B.Gibbs,ADE,MID,114,120
2018,3,Vodka Kreuzers,C.Marchbank,CAR,DEF,69,40
2018,3,Vodka Kreuzers,T.Papley,SYD,FWD,83,79
2018,3,Vodka Kreuzers,L.Shuey,WCE,MID,92,111
2018,3,Vodka Kreuzers,M.Hibberd,MEL,DEF,91,92
2018,3,Vodka Kreuzers,J.Kelly,GWS,MID,108,91
2018,3,Vodka Kreuzers,J.Ziebell,NTH,MID,76,80
2018,3,Vodka Kreuzers,J.Steven,STK,MID,96,71
2018,3,Vodka Kreuzers,J.Geary,STK,DEF,89,49
2018,3,Vodka Kreuzers,D.Roberton,STK,DEF,87,79
2018,3,Vodka Kreuzers,J.Caddy,RIC,BEN,78,0
2018,3,Vodka Kreuzers,M.Kreuzer,CAR,BEN,87,86
2018,3,Vodka Kreuzers,T.Scully,GWS,BEN,66,0
2018,3,Vodka Kreuzers,R.Tarrant,NTH,BEN,81,0
2018,4,Vodka Kreuzers,T.Bellchambers,ESS,RUC,81,85
2018,4,Vodka Kreuzers,T.Jonas,PTA,DEF,95,102
2018,4,Vodka Kreuzers,J.Westhoff,PTA,FWD,102,88
2018,4,Vodka Kreuzers,B.Parfitt,GEE,MID,96,168
2018,4,Vodka Kreuzers,Z.Tuohy,GEE,DEF,102,91
2018,4,Vodka Kreuzers,D.Swallow,GCS,MID,103,129
2018,4,Vodka Kreuzers,A.Hall,GCS,MID,66,84
2018,4,Vodka Kreuzers,J.Caddy,RIC,FWD,81,89
2018,4,Vodka Kreuzers,T.Walker,ADE,FWD,66,60
2018,4,Vodka Kreuzers,B.Gibbs,ADE,MID,114,104
2018,4,Vodka Kreuzers,T.Papley,SYD,FWD,82,77
2018,4,Vodka Kreuzers,L.Shuey,WCE,MID,92,97
2018,4,Vodka Kreuzers,J.Darling,WCE,FWD,92,120
2018,4,Vodka Kreuzers,M.Hibberd,MEL,DEF,86,73
2018,4,Vodka Kreuzers,J.Ziebell,NTH,MID,82,132
2018,4,Vodka Kreuzers,J.Steven,STK,MID,94,76
2018,4,Vodka Kreuzers,J.Geary,STK,DEF,99,116
2018,4,Vodka Kreuzers,D.Roberton,STK,DEF,76,35
2018,4,Vodka Kreuzers,C.Marchbank,CAR,BEN,65,0
2018,4,Vodka Kreuzers,M.Kreuzer,CAR,BEN,78,60
2018,4,Vodka Kreuzers,J.Kelly,GWS,BEN,107,0
2018,4,Vodka Kreuzers,T.Scully,GWS,BEN,69,0
2018,5,Vodka Kreuzers,T.Bellchambers,ESS,RUC,80,90
2018,5,Vodka Kreuzers,D.Heppell,ESS,MID,105,106
2018,5,Vodka Kreuzers,T.Jonas,PTA,DEF,103,105
2018,5,Vodka Kreuzers,J.Westhoff,PTA,FWD,105,106
2018,5,Vodka Kreuzers,B.Parfitt,GEE,MID,104,94
2018,5,Vodka Kreuzers,Z.Tuohy,GEE,DEF,94,51
2018,5,Vodka Kreuzers,D.Swallow,GCS,MID,102,79
2018,5,Vodka Kreuzers,J.Castagna,RIC,FWD,98,94
2018,5,Vodka Kreuzers,J.Johannisen,WBD,DEF,80,98
2018,5,Vodka Kreuzers,B.Gibbs,ADE,MID,105,59
2018,5,Vodka Kreuzers,R.Henderson,HAW,MID,91,97
2018,5,Vodka Kreuzers,L.Shiels,HAW,MID,87,64
2018,5,Vodka Kreuzers,T.Papley,SYD,FWD,76,56
2018,5,Vodka Kreuzers,J.Darling,WCE,FWD,86,42
2018,5,Vodka Kreuzers,M.Hibberd,MEL,DEF,78,63
2018,5,Vodka Kreuzers,D.Kent,MEL,FWD,67,28
2018,5,Vodka Kreuzers,J.Ziebell,NTH,MID,85,107
2018,5,Vodka Kreuzers,J.Geary,STK,DEF,99,57
2018,5,Vodka Kreuzers,A.Hall,GCS,BEN,69,0
2018,5,Vodka Kreuzers,C.Marchbank,CAR,BEN,60,0
2018,5,Vodka Kreuzers,M.Kreuzer,CAR,BEN,74,0
2018,5,Vodka Kreuzers,J.Kelly,GWS,BEN,113,0
2018,6,Vodka Kreuzers,D.Heppell,ESS,MID,95,89
2018,6,Vodka Kreuzers,T.Jonas,PTA,DEF,106,100
2018,6,Vodka Kreuzers,Z.Tuohy,GEE,DEF,81,25
2018,6,Vodka Kreuzers,D.Swallow,GCS,MID,101,104
2018,6,Vodka Kreuzers,S.Edwards,RIC,MID,87,78
2018,6,Vodka Kreuzers,J.Castagna,RIC,FWD,87,49
2018,6,Vodka Kreuzers,J.Johannisen,WBD,DEF,85,94
2018,6,Vodka Kreuzers,M.Wallis,WBD,FWD,86,96
2018,6,Vodka Kreuzers,S.Jacobs,ADE,RUC,90,76
2018,6,Vodka Kreuzers,T.Walker,ADE,FWD,67,73
2018,6,Vodka Kreuzers,B.Gibbs,ADE,MID,98,80
2018,6,Vodka Kreuzers,R.Henderson,HAW,MID,90,83
2018,6,Vodka Kreuzers,T.Papley,SYD,FWD,79,85
2018,6,Vodka Kreuzers,J.Darling,WCE,FWD,91,112
2018,6,Vodka Kreuzers,D.Tyson,MEL,MID,70,58
2018,6,Vodka Kreuzers,M.Hibberd,MEL,DEF,83,96
2018,6,Vodka Kreuzers,J.Ziebell,NTH,MID,76,39
2018,6,Vodka Kreuzers,J.Geary,STK,DEF,97,91
2018,6,Vodka Kreuzers,T.Bellchambers,ESS,BEN,80,0
2018,6,Vodka Kreuzers,B.Parfitt,GEE,BEN,104,0
2018,6,Vodka Kreuzers,C.Marchbank,CAR,BEN,60,43
2018,6,Vodka Kreuzers,J.Kelly,GWS,BEN,113,0
2018,7,Vodka Kreuzers,T.Bellchambers,ESS,RUC,84,112
2018,7,Vodka Kreuzers,D.Heppell,ESS,MID,97,102
2018,7,Vodka Kreuzers,T.Jonas,PTA,DEF,108,94
2018,7,Vodka Kreuzers,Z.Tuohy,GEE,DEF,78,88
2018,7,Vodka Kreuzers,D.Swallow,GCS,MID,92,76
2018,7,Vodka Kreuzers,S.Edwards,RIC,MID,90,103
2018,7,Vodka Kreuzers,J.Castagna,RIC,FWD,100,82
2018,7,Vodka Kreuzers,J.Johannisen,WBD,DEF,81,90
2018,7,Vodka Kreuzers,M.Wallis,WBD,FWD,95,82
2018,7,Vodka Kreuzers,E.Betts,ADE,FWD,64,86
2018,7,Vodka Kreuzers,B.Gibbs,ADE,MID,90,95
2018,7,Vodka Kreuzers,R.Henderson,HAW,MID,90,0
2018,7,Vodka Kreuzers,T.Papley,SYD,FWD,76,49
2018,7,Vodka Kreuzers,J.Darling,WCE,FWD,95,132
2018,7,Vodka Kreuzers,D.Tyson,MEL,MID,71,77
2018,7,Vodka Kreuzers,M.Hibberd,MEL,DEF,88,99
2018,7,Vodka Kreuzers,J.Ziebell,NTH,MID,74,65
2018,7,Vodka Kreuzers,J.Geary,STK,DEF,83,63
2018,7,Vodka Kreuzers,B.Parfitt,GEE,BEN,104,0
2018,7,Vodka Kreuzers,C.Marchbank,CAR,BEN,60,0
2018,7,Vodka Kreuzers,J.Roughead,HAW,BEN,78,112
2018,7,Vodka Kreuzers,J.Kelly,GWS,BEN,113,0
2018,8,Vodka Kreuzers,T.Bellchambers,ESS,RUC,86,97
2018,8,Vodka Kreuzers,D.Heppell,ESS,MID,103,103
2018,8,Vodka Kreuzers,T.Jonas,PTA,DEF,112,104
2018,8,Vodka Kreuzers,Z.Tuohy,GEE,DEF,72,75
2018,8,Vodka Kreuzers,D.Swallow,GCS,MID,87,53
2018,8,Vodka Kreuzers,S.Edwards,RIC,MID,74,32
2018,8,Vodka Kreuzers,J.Castagna,RIC,FWD,86,38
2018,8,Vodka Kreuzers,J.Johannisen,WBD,DEF,82,86
2018,8,Vodka Kreuzers,M.Wallis,WBD,FWD,91,84
2018,8,Vodka Kreuzers,E.Betts,ADE,FWD,66,65
2018,8,Vodka Kreuzers,B.Gibbs,ADE,MID,81,71
2018,8,Vodka Kreuzers,J.Roughead,HAW,FWD,83,89
2018,8,Vodka Kreuzers,R.Henderson,HAW,MID,85,80
2018,8,Vodka Kreuzers,Z.Jones,SYD,MID,71,66
2018,8,Vodka Kreuzers,J.Darling,WCE,FWD,101,125
2018,8,Vodka Kreuzers,M.Hibberd,MEL,DEF,85,78
2018,8,Vodka Kreuzers,J.Ziebell,NTH,MID,75,84
2018,8,Vodka Kreuzers,J.Geary,STK,DEF,83,45
2018,8,Vodka Kreuzers,B.Parfitt,GEE,BEN,104,0
2018,8,Vodka Kreuzers,C.Marchbank,CAR,BEN,60,0
2018,8,Vodka Kreuzers,T.Papley,SYD,BEN,71,57
2018,8,Vodka Kreuzers,J.Kelly,GWS,BEN,113,0
2018,9,Vodka Kreuzers,T.Bellchambers,ESS,RUC,82,49
2018,9,Vodka Kreuzers,D.Heppell,ESS,MID,105,113
2018,9,Vodka Kreuzers,T.Jonas,PTA,DEF,108,84
2018,9,Vodka Kreuzers,Z.Tuohy,GEE,DEF,79,122
2018,9,Vodka Kreuzers,S.May,GCS,DEF,90,76
2018,9,Vodka Kreuzers,D.Swallow,GCS,MID,79,92
2018,9,Vodka Kreuzers,S.Edwards,RIC,FWD,79,75
2018,9,Vodka Kreuzers,J.Johannisen,WBD,DEF,83,73
2018,9,Vodka Kreuzers,M.Wallis,WBD,FWD,90,91
2018,9,Vodka Kreuzers,C.Ellis-Yolmen,ADE,MID,90,99
2018,9,Vodka Kreuzers,B.Gibbs,ADE,MID,79,92
2018,9,Vodka Kreuzers,J.Roughead,HAW,FWD,81,77
2018,9,Vodka Kreuzers,R.Henderson,HAW,MID,82,55
2018,9,Vodka Kreuzers,J.Darling,WCE,FWD,113,181
2018,9,Vodka Kreuzers,J.Viney,MEL,MID,74,68
2018,9,Vodka Kreuzers,J.Harmes,MEL,FWD,82,69
2018,9,Vodka Kreuzers,J.Ziebell,NTH,MID,69,99
2018,9,Vodka Kreuzers,J.Geary,STK,DEF,76,87
2018,9,Vodka Kreuzers,B.Parfitt,GEE,BEN,104,0
2018,9,Vodka Kreuzers,L.Brown,ADE,BEN,76,0
2018,9,Vodka Kreuzers,C.Marchbank,CAR,BEN,60,0
2018,9,Vodka Kreuzers,J.Kelly,GWS,BEN,113,0
2018,10,Vodka Kreuzers,T.Bellchambers,ESS,RUC,85,105
2018,10,Vodka Kreuzers,D.Heppell,ESS,MID,105,111
2018,10,Vodka Kreuzers,Z.Tuohy,GEE,DEF,88,89
2018,10,Vodka Kreuzers,B.Parfitt,GEE,FWD,95,57
2018,10,Vodka Kreuzers,S.Edwards,RIC,FWD,76,81
2018,10,Vodka Kreuzers,J.Johannisen,WBD,DEF,73,42
2018,10,Vodka Kreuzers,L.Brown,ADE,DEF,66,12
2018,10,Vodka Kreuzers,B.Gibbs,ADE,MID,85,86
2018,10,Vodka Kreuzers,C.Ellis-Yolmen,ADE,MID,82,39
2018,10,Vodka Kreuzers,J.Roughead,HAW,FWD,87,95
2018,10,Vodka Kreuzers,R.Henderson,HAW,MID,80,94
2018,10,Vodka Kreuzers,J.Darling,WCE,FWD,120,81
2018,10,Vodka Kreuzers,J.Viney,MEL,MID,80,106
2018,10,Vodka Kreuzers,J.Harmes,MEL,FWD,81,57
2018,10,Vodka Kreuzers,J.Kelly,GWS,MID,104,99
2018,10,Vodka Kreuzers,J.Ziebell,NTH,MID,58,40
2018,10,Vodka Kreuzers,J.Macmillan,NTH,DEF,89,108
2018,10,Vodka Kreuzers,J.Geary,STK,DEF,90,121
2018,10,Vodka Kreuzers,T.Jonas,PTA,BEN,108,0
2018,10,Vodka Kreuzers,D.Swallow,GCS,BEN,79,0
2018,10,Vodka Kreuzers,M.Wallis,WBD,BEN,90,0
2018,10,Vodka Kreuzers,C.Marchbank,CAR,BEN,60,0
2018,11,Vodka Kreuzers,D.Heppell,ESS,MID,105,83
2018,11,Vodka Kreuzers,T.Bellchambers,ESS,RUC,95,154
2018,11,Vodka Kreuzers,T.Jonas,PTA,DEF,101,74
2018,11,Vodka Kreuzers,B.Parfitt,GEE,FWD,84,69
2018,11,Vodka Kreuzers,Z.Tuohy,GEE,DEF,101,92
2018,11,Vodka Kreuzers,D.Swallow,GCS,MID,81,88
2018,11,Vodka Kreuzers,S.Edwards,RIC,FWD,89,142
2018,11,Vodka Kreuzers,J.Johannisen,WBD,DEF,67,63
2018,11,Vodka Kreuzers,L.Brown,ADE,DEF,62,71
2018,11,Vodka Kreuzers,B.Gibbs,ADE,MID,92,116
2018,11,Vodka Kreuzers,R.Henderson,HAW,MID,81,104
2018,11,Vodka Kreuzers,J.Roughead,HAW,FWD,96,108
2018,11,Vodka Kreuzers,J.Darling,WCE,FWD,102,14
2018,11,Vodka Kreuzers,J.Viney,MEL,MID,75,57
2018,11,Vodka Kreuzers,A.Neal-Bullen,MEL,FWD,65,93
2018,11,Vodka Kreuzers,J.Kelly,GWS,MID,102,97
2018,11,Vodka Kreuzers,J.Ziebell,NTH,MID,71,118
2018,11,Vodka Kreuzers,J.Geary,STK,DEF,81,50
2018,11,Vodka Kreuzers,M.Wallis,WBD,BEN,90,0
2018,11,Vodka Kreuzers,J.Lever,MEL,BEN,71,15
2018,11,Vodka Kreuzers,J.Harmes,MEL,BEN,79,92
2018,11,Vodka Kreuzers,J.Macmillan,NTH,BEN,97,71
2018,12,Vodka Kreuzers,D.Heppell,ESS,MID,95,53
2018,12,Vodka Kreuzers,T.Bellchambers,ESS,RUC,88,70
2018,12,Vodka Kreuzers,T.Jonas,PTA,DEF,96,75
2018,12,Vodka Kreuzers,B.Parfitt,GEE,FWD,89,87
2018,12,Vodka Kreuzers,D.Swallow,GCS,MID,74,68
2018,12,Vodka Kreuzers,J.Short,RIC,DEF,108,111
2018,12,Vodka Kreuzers,S.Edwards,RIC,FWD,84,76
2018,12,Vodka Kreuzers,L.Brown,ADE,DEF,51,61
2018,12,Vodka Kreuzers,B.Gibbs,ADE,MID,92,98
2018,12,Vodka Kreuzers,A.Witherden,BRL,DEF,81,117
2018,12,Vodka Kreuzers,J.Harmes,MEL,FWD,75,58
2018,12,Vodka Kreuzers,J.Viney,MEL,MID,82,92
2018,12,Vodka Kreuzers,A.Neal-Bullen,MEL,FWD,70,87
2018,12,Vodka Kreuzers,J.Kelly,GWS,MID,108,146
2018,12,Vodka Kreuzers,J.Hopper,GWS,MID,95,94
2018,12,Vodka Kreuzers,J.Ziebell,NTH,MID,71,65
2018,12,Vodka Kreuzers,J.Macmillan,NTH,DEF,99,82
2018,12,Vodka Kreuzers,J.Simpkin,NTH,FWD,82,70
2018,12,Vodka Kreuzers,J.Johannisen,WBD,BEN,67,0
2018,12,Vodka Kreuzers,M.Wallis,WBD,BEN,90,0
2018,12,Vodka Kreuzers,J.Roughead,HAW,BEN,96,0
2018,12,Vodka Kreuzers,J.Darling,WCE,BEN,102,0
2018,13,Vodka Kreuzers,D.Heppell,ESS,MID,95,0
2018,13,Vodka Kreuzers,T.Bellchambers,ESS,RUC,88,0
2018,13,Vodka Kreuzers,T.Jonas,PTA,DEF,96,0
2018,13,Vodka Kreuzers,B.Parfitt,GEE,FWD,69,61
2018,13,Vodka Kreuzers,D.Swallow,GCS,MID,81,111
2018,13,Vodka Kreuzers,J.Short,RIC,DEF,111,97
2018,13,Vodka Kreuzers,J.Johannisen,WBD,DEF,61,61
2018,13,Vodka Kreuzers,M.Wallis,WBD,FWD,93,96
2018,13,Vodka Kreuzers,T.Langdon,COL,DEF,81,0
2018,13,Vodka Kreuzers,B.Gibbs,ADE,MID,95,87
2018,13,Vodka Kreuzers,J.Roughead,HAW,FWD,89,78
2018,13,Vodka Kreuzers,A.Neal-Bullen,MEL,FWD,70,0
2018,13,Vodka Kreuzers,J.Viney,MEL,MID,82,0
2018,13,Vodka Kreuzers,J.Kelly,GWS,MID,108,0
2018,13,Vodka Kreuzers,J.Hopper,GWS,MID,95,0
2018,13,Vodka Kreuzers,J.Ziebell,NTH,MID,71,0
2018,13,Vodka Kreuzers,J.Macmillan,NTH,DEF,99,0
2018,13,Vodka Kreuzers,J.Anderson,NTH,FWD,75,0
2018,13,Vodka Kreuzers,A.Witherden,BRL,BEN,81,0
2018,13,Vodka Kreuzers,J.Darling,WCE,BEN,102,0
2018,13,Vodka Kreuzers,J.Lewis,MEL,BEN,87,0
2018,13,Vodka Kreuzers,J.Simpkin,NTH,BEN,82,0
2018,14,Vodka Kreuzers,T.Bellchambers,ESS,RUC,91,121
2018,14,Vodka Kreuzers,D.Heppell,ESS,MID,95,100
2018,14,Vodka Kreuzers,B.Goddard,ESS,MID,92,112
2018,14,Vodka Kreuzers,T.Jonas,PTA,DEF,103,124
2018,14,Vodka Kreuzers,J.Johannisen,WBD,DEF,61,84
2018,14,Vodka Kreuzers,M.Wallis,WBD,FWD,95,106
2018,14,Vodka Kreuzers,T.Langdon,COL,DEF,82,79
2018,14,Vodka Kreuzers,B.Gibbs,ADE,MID,95,0
2018,14,Vodka Kreuzers,J.Roughead,HAW,FWD,84,63
2018,14,Vodka Kreuzers,A.Witherden,BRL,DEF,77,64
2018,14,Vodka Kreuzers,J.Darling,WCE,FWD,102,0
2018,14,Vodka Kreuzers,A.Neal-Bullen,MEL,FWD,63,47
2018,14,Vodka Kreuzers,J.Lewis,MEL,MID,86,97
2018,14,Vodka Kreuzers,J.Viney,MEL,MID,90,116
2018,14,Vodka Kreuzers,J.Kelly,GWS,MID,116,149
2018,14,Vodka Kreuzers,J.Ziebell,NTH,MID,71,79
2018,14,Vodka Kreuzers,J.Macmillan,NTH,DEF,87,82
2018,14,Vodka Kreuzers,J.Anderson,NTH,FWD,72,69
2018,14,Vodka Kreuzers,B.Parfitt,GEE,BEN,69,0
2018,14,Vodka Kreuzers,J.Short,RIC,BEN,111,0
2018,14,Vodka Kreuzers,E.Langdon,FRE,BEN,74,0
2018,14,Vodka Kreuzers,Z.Jones,SYD,BEN,78,0
2018,15,Vodka Kreuzers,D.Heppell,ESS,MID,95,118
2018,15,Vodka Kreuzers,B.Goddard,ESS,MID,91,81
2018,15,Vodka Kreuzers,T.Bellchambers,ESS,RUC,97,76
2018,15,Vodka Kreuzers,B.Parfitt,GEE,FWD,60,42
2018,15,Vodka Kreuzers,J.Short,RIC,DEF,118,105
2018,15,Vodka Kreuzers,J.Johannisen,WBD,DEF,65,95
2018,15,Vodka Kreuzers,M.Adams,WBD,DEF,74,68
2018,15,Vodka Kreuzers,M.Wallis,WBD,FWD,95,85
2018,15,Vodka Kreuzers,E.Langdon,FRE,FWD,75,96
2018,15,Vodka Kreuzers,B.Gibbs,ADE,MID,99,112
2018,15,Vodka Kreuzers,J.Roughead,HAW,FWD,83,73
2018,15,Vodka Kreuzers,Z.Jones,SYD,MID,79,67
2018,15,Vodka Kreuzers,A.Witherden,BRL,DEF,81,86
2018,15,Vodka Kreuzers,J.Viney,MEL,MID,97,101
2018,15,Vodka Kreuzers,J.Kelly,GWS,MID,117,96
2018,15,Vodka Kreuzers,J.Ziebell,NTH,MID,66,71
2018,15,Vodka Kreuzers,J.Macmillan,NTH,DEF,99,107
2018,15,Vodka Kreuzers,J.Anderson,NTH,FWD,65,73
2018,15,Vodka Kreuzers,T.Jonas,PTA,BEN,103,0
2018,15,Vodka Kreuzers,T.Langdon,COL,BEN,78,70
2018,15,Vodka Kreuzers,J.Darling,WCE,BEN,102,0
2018,15,Vodka Kreuzers,J.Lewis,MEL,BEN,89,83
2018,16,Vodka Kreuzers,T.Bellchambers,ESS,RUC,96,101
2018,16,Vodka Kreuzers,D.Heppell,ESS,MID,91,90
2018,16,Vodka Kreuzers,B.Goddard,ESS,MID,84,68
2018,16,Vodka Kreuzers,T.Jonas,PTA,DEF,93,60
2018,16,Vodka Kreuzers,B.Parfitt,GEE,FWD,68,102
2018,16,Vodka Kreuzers,J.Short,RIC,DEF,117,86
2018,16,Vodka Kreuzers,J.Johannisen,WBD,DEF,84,139
2018,16,Vodka Kreuzers,M.Wallis,WBD,FWD,94,79
2018,16,Vodka Kreuzers,E.Langdon,FRE,FWD,66,50
2018,16,Vodka Kreuzers,B.Gibbs,ADE,MID,95,61
2018,16,Vodka Kreuzers,J.Roughead,HAW,FWD,88,117
2018,16,Vodka Kreuzers,A.Witherden,BRL,DEF,95,105
2018,16,Vodka Kreuzers,J.Lewis,MEL,MID,83,55
2018,16,Vodka Kreuzers,J.Viney,MEL,MID,96,104
2018,16,Vodka Kreuzers,J.Kelly,GWS,MID,116,94
2018,16,Vodka Kreuzers,J.Ziebell,NTH,MID,73,81
2018,16,Vodka Kreuzers,J.Macmillan,NTH,DEF,89,61
2018,16,Vodka Kreuzers,J.Anderson,NTH,FWD,61,90
2018,16,Vodka Kreuzers,M.Adams,WBD,BEN,76,89
2018,16,Vodka Kreuzers,T.Langdon,COL,BEN,78,89
2018,16,Vodka Kreuzers,Z.Jones,SYD,BEN,76,83
2018,16,Vodka Kreuzers,J.Darling,WCE,BEN,102,0
2018,17,Vodka Kreuzers,T.Bellchambers,ESS,RUC,84,92
2018,17,Vodka Kreuzers,D.Heppell,ESS,MID,100,129
2018,17,Vodka Kreuzers,B.Goddard,ESS,MID,79,47
2018,17,Vodka Kreuzers,B.Parfitt,GEE,FWD,61,26
2018,17,Vodka Kreuzers,J.Short,RIC,DEF,116,95
2018,17,Vodka Kreuzers,M.Adams,WBD,DEF,77,81
2018,17,Vodka Kreuzers,J.Johannisen,WBD,DEF,88,88
2018,17,Vodka Kreuzers,M.Wallis,WBD,FWD,100,116
2018,17,Vodka Kreuzers,E.Langdon,FRE,FWD,70,99
2018,17,Vodka Kreuzers,B.Gibbs,ADE,MID,88,80
2018,17,Vodka Kreuzers,J.Roughead,HAW,FWD,82,78
2018,17,Vodka Kreuzers,A.Witherden,BRL,DEF,98,94
2018,17,Vodka Kreuzers,J.Darling,WCE,FWD,90,68
2018,17,Vodka Kreuzers,J.Viney,MEL,MID,96,0
2018,17,Vodka Kreuzers,J.Lewis,MEL,MID,86,95
2018,17,Vodka Kreuzers,J.Kelly,GWS,MID,113,82
2018,17,Vodka Kreuzers,J.Ziebell,NTH,MID,74,124
2018,17,Vodka Kreuzers,J.Macmillan,NTH,DEF,93,93
2018,17,Vodka Kreuzers,T.Jonas,PTA,BEN,93,0
2018,17,Vodka Kreuzers,T.Langdon,COL,BEN,75,62
2018,17,Vodka Kreuzers,Z.Jones,SYD,BEN,72,63
2018,17,Vodka Kreuzers,J.Anderson,NTH,BEN,60,89
2018,18,Vodka Kreuzers,D.Heppell,ESS,MID,110,99
2018,18,Vodka Kreuzers,B.Goddard,ESS,MID,85,86
2018,18,Vodka Kreuzers,T.Bellchambers,ESS,RUC,89,97
2018,18,Vodka Kreuzers,J.Short,RIC,DEF,116,114
2018,18,Vodka Kreuzers,M.Wallis,WBD,FWD,101,103
2018,18,Vodka Kreuzers,M.Adams,WBD,DEF,73,44
2018,18,Vodka Kreuzers,J.Johannisen,WBD,DEF,98,113
2018,18,Vodka Kreuzers,E.Langdon,FRE,FWD,59,20
2018,18,Vodka Kreuzers,B.Gibbs,ADE,MID,88,101
2018,18,Vodka Kreuzers,J.Roughead,HAW,FWD,83,87
2018,18,Vodka Kreuzers,Z.Jones,SYD,MID,65,64
2018,18,Vodka Kreuzers,A.Witherden,BRL,DEF,101,131
2018,18,Vodka Kreuzers,J.Darling,WCE,FWD,83,93
2018,18,Vodka Kreuzers,J.Lewis,MEL,MID,80,87
