SEASON,ROUND,SC TEAM,PLAYER,TEAM,POS,PROJ,PTS
2019,5,Swimming n Titch,J.Redden,WCE,MID,75,46
2019,5,Swimming n Titch,L.Shuey,WCE,MID,97,92
2019,5,Swimming n Titch,B.Sheppard,WCE,DEF,117,124
2019,5,Swimming n Titch,J.Cripps,WCE,FWD,68,22
2019,5,Swimming n Titch,T.Lynch,RIC,BEN,68,44
2019,5,Swimming n Titch,D.Zaharakis,ESS,BEN,102,0
2019,5,Swimming n Titch,D.Thomas,CAR,BEN,76,42
2019,5,Swimming n Titch,C.Wingard,HAW,BEN,80,59
2019,5,Salt&VinegarCripps,D.Martin,RIC,MID,80,115
2019,5,Salt&VinegarCripps,T.Langdon,COL,DEF,85,91
2019,5,Salt&VinegarCripps,A.McDonald-Tipungwuti,ESS,FWD,75,82
2019,5,Salt&VinegarCripps,T.Goldstein,NTH,RUC,89,99
2019,5,Salt&VinegarCripps,J.Ziebell,NTH,FWD,68,43
2019,5,Salt&VinegarCripps,D.Houston,PTA,DEF,79,83
2019,5,Salt&VinegarCripps,L.Neale,BRL,MID,134,91
2019,5,Salt&VinegarCripps,J.Berry,BRL,MID,94,100
2019,5,Salt&VinegarCripps,L.Franklin,SYD,FWD,69,77
2019,5,Salt&VinegarCripps,J.Johannisen,WBD,DEF,89,97
2019,5,Salt&VinegarCripps,S.Walsh,CAR,MID,100,112
2019,5,Salt&VinegarCripps,P.Cripps,CAR,MID,140,110
2019,5,Salt&VinegarCripps,K.Simpson,CAR,DEF,80,92
2019,5,Salt&VinegarCripps,B.Hardwick,HAW,DEF,85,73
2019,5,Salt&VinegarCripps,G.Ablett,GEE,MID,92,103
2019,5,Salt&VinegarCripps,T.Kelly,GEE,FWD,97,129
2019,5,Salt&VinegarCripps,L.Dahlhaus,GEE,FWD,77,86
2019,5,Salt&VinegarCripps,D.Sheed,WCE,MID,127,66
2019,5,Salt&VinegarCripps,T.McDonald,MEL,BEN,53,33
2019,5,Salt&VinegarCripps,C.Blakely,FRE,BEN,80,0
2019,5,Salt&VinegarCripps,T.McLean,WBD,BEN,70,67
2019,5,Salt&VinegarCripps,M.Murphy,CAR,BEN,89,106
2019,6,TryingAnewStratton,J.Crisp,COL,DEF,90,79
2019,6,TryingAnewStratton,J.De Goey,COL,FWD,86,103
2019,6,TryingAnewStratton,T.Adams,COL,MID,104,104
2019,6,TryingAnewStratton,O.Wines,PTA,MID,87,88
2019,6,TryingAnewStratton,J.Sicily,HAW,DEF,95,127
2019,6,TryingAnewStratton,C.Petracca,MEL,FWD,74,54
2019,6,TryingAnewStratton,J.Hopper,GWS,MID,90,113
2019,6,TryingAnewStratton,J.Lloyd,SYD,DEF,113,107
2019,6,TryingAnewStratton,L.Parker,SYD,MID,106,105
2019,6,TryingAnewStratton,J.Dunkley,WBD,FWD,69,93
2019,6,TryingAnewStratton,S.Hurn,WCE,DEF,114,119
2019,6,TryingAnewStratton,B.Fiorini,GCS,MID,101,115
2019,6,TryingAnewStratton,J.Witts,GCS,RUC,91,89
2019,6,TryingAnewStratton,Z.Fisher,CAR,FWD,80,89
2019,6,TryingAnewStratton,D.Heppell,ESS,MID,103,92
2019,6,TryingAnewStratton,C.Hooker,ESS,DEF,97,78
2019,6,TryingAnewStratton,B.Hill,FRE,MID,78,109
2019,6,TryingAnewStratton,M.Walters,FRE,FWD,100,82
2019,6,TryingAnewStratton,T.Greene,GWS,BEN,61,79
2019,6,TryingAnewStratton,J.Bowes,GCS,BEN,81,46
2019,6,TryingAnewStratton,M.Kreuzer,CAR,BEN,75,84
2019,6,TryingAnewStratton,B.Parfitt,GEE,BEN,75,0
2019,6,Fire The Worpedo,S.Pendlebury,COL,MID,105,138
2019,6,Fire The Worpedo,D.Beams,COL,MID,83,67
2019,6,Fire The Worpedo,J.O'Meara,HAW,MID,116,133
2019,6,Fire The Worpedo,J.Worpel,HAW,FWD,89,82
2019,6,Fire The Worpedo,J.Viney,MEL,MID,100,73
2019,6,Fire The Worpedo,M.Gawn,MEL,RUC,131,145
2019,6,Fire The Worpedo,L.Whitfield,GWS,DEF,97,45
2019,6,Fire The Worpedo,J.Cameron,GWS,FWD,111,114
2019,6,Fire The Worpedo,J.Finlayson,GWS,DEF,95,73
2019,6,Fire The Worpedo,L.Hodge,BRL,DEF,72,52
2019,6,Fire The Worpedo,D.Rampe,SYD,DEF,89,63
2019,6,Fire The Worpedo,B.Ellis,RIC,DEF,92,105
2019,6,Fire The Worpedo,S.Edwards,RIC,FWD,79,59
2019,6,Fire The Worpedo,M.Wallis,WBD,FWD,72,87
2019,6,Fire The Worpedo,J.Darling,WCE,FWD,58,22
2019,6,Fire The Worpedo,D.Swallow,GCS,MID,102,73
2019,6,Fire The Worpedo,Z.Merrett,ESS,MID,133,87
2019,6,Fire The Worpedo,B.Crouch,ADE,MID,100,85
2019,6,Fire The Worpedo,A.Tomlinson,GWS,BEN,74,90
2019,6,Fire The Worpedo,C.Mills,SYD,BEN,69,71
2019,6,Fire The Worpedo,J.Short,RIC,BEN,79,0
2019,6,Fire The Worpedo,L.Baker,RIC,BEN,66,84
2019,6,DEVQON.1,D.Moore,COL,DEF,76,77
2019,6,DEVQON.1,S.Sidebottom,COL,MID,101,89
2019,6,DEVQON.1,T.Boak,PTA,FWD,126,129
2019,6,DEVQON.1,T.Rockliff,PTA,MID,90,100
2019,6,DEVQON.1,R.Henderson,HAW,MID,119,62
2019,6,DEVQON.1,C.Salem,MEL,DEF,79,77
2019,6,DEVQON.1,C.Oliver,MEL,MID,112,105
2019,6,DEVQON.1,S.Savage,STK,DEF,92,121
2019,6,DEVQON.1,J.Newnes,STK,FWD,80,95
2019,6,DEVQON.1,S.Coniglio,GWS,MID,94,103
2019,6,DEVQON.1,T.Taranto,GWS,MID,102,136
2019,6,DEVQON.1,S.Martin,BRL,RUC,95,93
2019,6,DEVQON.1,J.Harbrow,GCS,DEF,87,86
2019,6,DEVQON.1,J.Pittard,NTH,DEF,79,80
2019,6,DEVQON.1,D.Smith,ESS,FWD,66,35
2019,6,DEVQON.1,R.Sloane,ADE,MID,112,78
2019,6,DEVQON.1,T.Lynch,ADE,FWD,85,95
2019,6,DEVQON.1,R.Lobb,FRE,FWD,83,75
2019,6,DEVQON.1,J.Steven,STK,BEN,104,92
2019,6,DEVQON.1,R.Marshall,STK,BEN,92,0
2019,6,DEVQON.1,Z.Tuohy,GEE,BEN,90,80
2019,6,DEVQON.1,W.Milera,ADE,BEN,98,0
2019,6,Casting Crouch,J.Howe,COL,DEF,90,92
2019,6,Casting Crouch,S.Powell-Pepper,PTA,MID,98,80
2019,6,Casting Crouch,B.McEvoy,HAW,RUC,93,117
2019,6,Casting Crouch,J.Billings,STK,FWD,94,81
2019,6,Casting Crouch,Z.Williams,GWS,DEF,92,121
2019,6,Casting Crouch,H.McCluggage,BRL,MID,90,80
2019,6,Casting Crouch,M.Robinson,BRL,FWD,132,125
2019,6,Casting Crouch,Z.Jones,SYD,DEF,97,96
2019,6,Casting Crouch,I.Heeney,SYD,FWD,104,74
2019,6,Casting Crouch,J.Macrae,WBD,MID,125,85
2019,6,Casting Crouch,J.Martin,GCS,FWD,79,65
2019,6,Casting Crouch,T.Miller,GCS,MID,84,94
2019,6,Casting Crouch,N.Newman,CAR,DEF,90,57
2019,6,Casting Crouch,J.Polec,NTH,MID,77,62
2019,6,Casting Crouch,S.Menegola,GEE,FWD,65,85
2019,6,Casting Crouch,M.Crouch,ADE,MID,99,104
2019,6,Casting Crouch,B.Smith,ADE,DEF,96,103
2019,6,Casting Crouch,E.Langdon,FRE,MID,99,84
2019,6,Casting Crouch,T.Cotchin,RIC,BEN,68,0
2019,6,Casting Crouch,M.Suckling,WBD,BEN,99,0
2019,6,Casting Crouch,S.Higgins,NTH,BEN,103,0
2019,6,Casting Crouch,B.Gibbs,ADE,BEN,81,0
2019,6,Salt&VinegarCripps,T.Langdon,COL,DEF,89,81
2019,6,Salt&VinegarCripps,D.Houston,PTA,DEF,78,67
2019,6,Salt&VinegarCripps,L.Neale,BRL,MID,122,142
2019,6,Salt&VinegarCripps,J.Berry,BRL,MID,98,119
2019,6,Salt&VinegarCripps,D.Martin,RIC,MID,82,89
2019,6,Salt&VinegarCripps,J.Johannisen,WBD,DEF,81,71
2019,6,Salt&VinegarCripps,T.McLean,WBD,FWD,70,88
2019,6,Salt&VinegarCripps,D.Sheed,WCE,MID,85,72
2019,6,Salt&VinegarCripps,S.Walsh,CAR,MID,102,79
2019,6,Salt&VinegarCripps,P.Cripps,CAR,MID,125,93
2019,6,Salt&VinegarCripps,K.Simpson,CAR,DEF,75,35
2019,6,Salt&VinegarCripps,T.Goldstein,NTH,RUC,112,96
2019,6,Salt&VinegarCripps,A.McDonald-Tipungwuti,ESS,FWD,108,76
2019,6,Salt&VinegarCripps,C.Guthrie,GEE,DEF,76,74
2019,6,Salt&VinegarCripps,G.Ablett,GEE,MID,87,148
2019,6,Salt&VinegarCripps,T.Kelly,GEE,FWD,82,86
2019,6,Salt&VinegarCripps,L.Dahlhaus,GEE,FWD,84,74
2019,6,Salt&VinegarCripps,J.Hogan,FRE,FWD,66,72
2019,6,Salt&VinegarCripps,B.Hardwick,HAW,BEN,66,73
2019,6,Salt&VinegarCripps,L.Franklin,SYD,BEN,65,0
2019,6,Salt&VinegarCripps,M.Murphy,CAR,BEN,80,39
2019,6,Salt&VinegarCripps,C.Blakely,FRE,BEN,72,0
2019,6,Man of Steele,B.Grundy,COL,RUC,133,134
2019,6,Man of Steele,R.Burton,PTA,DEF,78,64
2019,6,Man of Steele,B.Ebert,PTA,MID,94,98
2019,6,Man of Steele,A.Brayshaw,MEL,MID,88,96
2019,6,Man of Steele,S.Ross,STK,MID,100,118
2019,6,Man of Steele,J.Steele,STK,MID,93,89
2019,6,Man of Steele,T.Papley,SYD,FWD,85,58
2019,6,Man of Steele,J.P.Kennedy,SYD,MID,114,115
2019,6,Man of Steele,B.Houli,RIC,DEF,99,142
2019,6,Man of Steele,K.Lambert,RIC,FWD,85,126
2019,6,Man of Steele,C.Daniel,WBD,FWD,97,102
2019,6,Man of Steele,J.Macmillan,NTH,DEF,70,55
2019,6,Man of Steele,D.Shiel,ESS,MID,106,93
2019,6,Man of Steele,M.Duncan,GEE,MID,90,116
2019,6,Man of Steele,T.Stewart,GEE,DEF,87,98
2019,6,Man of Steele,R.Laird,ADE,DEF,96,124
2019,6,Man of Steele,D.Mundy,FRE,FWD,80,122
2019,6,Man of Steele,M.Taberner,FRE,FWD,78,58
2019,6,Man of Steele,T.Phillips,COL,BEN,89,79
2019,6,Man of Steele,S.Lycett,PTA,BEN,94,81
2019,6,Man of Steele,J.Harmes,MEL,BEN,62,48
2019,6,Man of Steele,E.Yeo,WCE,BEN,105,116
2019,6,Barbeques Treloar,A.Treloar,COL,MID,108,113
2019,6,Barbeques Treloar,L.Breust,HAW,FWD,88,106
2019,6,Barbeques Treloar,J.Gunston,HAW,FWD,73,58
2019,6,Barbeques Treloar,N.Haynes,GWS,DEF,66,97
2019,6,Barbeques Treloar,S.Mumford,GWS,RUC,84,111
2019,6,Barbeques Treloar,J.Walker,BRL,DEF,80,53
2019,6,Barbeques Treloar,N.Vlastuin,RIC,DEF,90,155
2019,6,Barbeques Treloar,J.Riewoldt,RIC,FWD,74,106
2019,6,Barbeques Treloar,L.Hunter,WBD,MID,111,132
2019,6,Barbeques Treloar,T.Liberatore,WBD,MID,99,71
2019,6,Barbeques Treloar,J.McGovern,WCE,DEF,97,111
2019,6,Barbeques Treloar,A.Gaff,WCE,MID,99,76
2019,6,Barbeques Treloar,S.Petrevski-Seton,CAR,FWD,80,74
2019,6,Barbeques Treloar,B.Cunnington,NTH,MID,99,119
2019,6,Barbeques Treloar,A.McGrath,ESS,DEF,74,59
2019,6,Barbeques Treloar,J.Selwood,GEE,MID,79,99
2019,6,Barbeques Treloar,T.Hawkins,GEE,FWD,93,119
2019,6,Barbeques Treloar,N.Fyfe,FRE,MID,105,128
2019,6,Barbeques Treloar,H.Hartlett,PTA,BEN,80,0
2019,6,Barbeques Treloar,J.Westhoff,PTA,BEN,56,92
2019,6,Barbeques Treloar,H.Andrews,BRL,BEN,81,0
2019,6,Barbeques Treloar,L.Weller,GCS,BEN,91,0
2019,6,Swimming n Titch,R.Gray,PTA,FWD,76,54
2019,6,Swimming n Titch,J.Gresham,STK,FWD,87,65
2019,6,Swimming n Titch,B.Acres,STK,FWD,78,52
2019,6,Swimming n Titch,J.Kelly,GWS,MID,100,116
2019,6,Swimming n Titch,D.Rich,BRL,DEF,112,116
2019,6,Swimming n Titch,D.Zorko,BRL,MID,84,76
2019,6,Swimming n Titch,A.Witherden,BRL,DEF,72,62
2019,6,Swimming n Titch,H.Cunningham,SYD,MID,92,77
2019,6,Swimming n Titch,T.Nankervis,RIC,RUC,79,59
2019,6,Swimming n Titch,T.Lynch,RIC,FWD,72,57
2019,6,Swimming n Titch,D.Prestia,RIC,MID,89,119
2019,6,Swimming n Titch,M.Bontempelli,WBD,MID,125,95
2019,6,Swimming n Titch,L.Shuey,WCE,MID,90,55
2019,6,Swimming n Titch,B.Sheppard,WCE,DEF,90,60
2019,6,Swimming n Titch,D.Zaharakis,ESS,MID,111,84
2019,6,Swimming n Titch,M.Hurley,ESS,DEF,93,81
2019,6,Swimming n Titch,P.Dangerfield,GEE,FWD,104,94
2019,6,Swimming n Titch,L.Ryan,FRE,DEF,109,95
2019,6,Swimming n Titch,C.Wingard,HAW,BEN,69,81
2019,6,Swimming n Titch,J.Redden,WCE,BEN,70,0
2019,6,Swimming n Titch,L.Plowman,CAR,BEN,81,84
2019,6,Swimming n Titch,A.Saad,ESS,BEN,77,81
2019,7,TryingAnewStratton,C.Hooker,ESS,DEF,90,78
2019,7,TryingAnewStratton,D.Heppell,ESS,MID,85,75
2019,7,TryingAnewStratton,L.Parker,SYD,MID,95,98
2019,7,TryingAnewStratton,J.Lloyd,SYD,DEF,113,101
2019,7,TryingAnewStratton,Z.Fisher,CAR,FWD,85,83
2019,7,TryingAnewStratton,J.Crisp,COL,DEF,79,93
2019,7,TryingAnewStratton,T.Adams,COL,MID,84,60
2019,7,TryingAnewStratton,J.De Goey,COL,FWD,90,89
2019,7,TryingAnewStratton,J.Dunkley,WBD,FWD,113,134
2019,7,TryingAnewStratton,J.Witts,GCS,RUC,89,107
2019,7,TryingAnewStratton,B.Fiorini,GCS,MID,90,65
2019,7,TryingAnewStratton,S.Hurn,WCE,DEF,122,99
2019,7,TryingAnewStratton,O.Wines,PTA,MID,87,74
2019,7,TryingAnewStratton,J.Sicily,HAW,DEF,103,80
2019,7,TryingAnewStratton,J.Hopper,GWS,MID,99,95
2019,7,TryingAnewStratton,T.Greene,GWS,FWD,65,72
2019,7,TryingAnewStratton,B.Hill,FRE,MID,88,59
2019,7,TryingAnewStratton,M.Walters,FRE,FWD,111,71
2019,7,TryingAnewStratton,T.Bellchambers,ESS,BEN,82,95
2019,7,TryingAnewStratton,J.Lyons,BRL,BEN,61,69
2019,7,TryingAnewStratton,C.Petracca,MEL,BEN,75,49
2019,7,TryingAnewStratton,B.Parfitt,GEE,BEN,64,69
2019,7,DEVQON.1,S.Martin,BRL,RUC,90,117
2019,7,DEVQON.1,S.Sidebottom,COL,MID,101,100
2019,7,DEVQON.1,C.Salem,MEL,DEF,117,92
2019,7,DEVQON.1,C.Oliver,MEL,MID,103,96
2019,7,DEVQON.1,J.Harbrow,GCS,DEF,80,116
2019,7,DEVQON.1,S.Savage,STK,DEF,101,74
2019,7,DEVQON.1,R.Marshall,STK,FWD,102,108
2019,7,DEVQON.1,A.Gaff,WCE,MID,104,154
2019,7,DEVQON.1,W.Milera,ADE,DEF,91,0
2019,7,DEVQON.1,R.Sloane,ADE,MID,105,111
2019,7,DEVQON.1,T.Lynch,ADE,FWD,93,99
2019,7,DEVQON.1,T.Boak,PTA,FWD,119,102
2019,7,DEVQON.1,T.Rockliff,PTA,MID,87,58
2019,7,DEVQON.1,T.Kelly,GEE,FWD,96,120
2019,7,DEVQON.1,J.Pittard,NTH,DEF,95,103
2019,7,DEVQON.1,S.Atley,NTH,FWD,94,56
2019,7,DEVQON.1,R.Henderson,HAW,MID,85,60
2019,7,DEVQON.1,T.Taranto,GWS,MID,96,96
2019,7,DEVQON.1,M.Hurley,ESS,BEN,84,72
2019,7,DEVQON.1,T.Hickey,WCE,BEN,98,0
2019,7,DEVQON.1,Z.Tuohy,GEE,BEN,70,0
2019,7,DEVQON.1,L.Shiels,HAW,BEN,73,96
2019,7,Salt&VinegarCripps,L.Neale,BRL,MID,126,108
2019,7,Salt&VinegarCripps,J.Berry,BRL,MID,87,76
2019,7,Salt&VinegarCripps,T.Langdon,COL,DEF,85,94
2019,7,Salt&VinegarCripps,A.Treloar,COL,MID,98,103
2019,7,Salt&VinegarCripps,T.McLean,WBD,FWD,89,104
2019,7,Salt&VinegarCripps,J.Johannisen,WBD,DEF,90,105
2019,7,Salt&VinegarCripps,J.McGovern,WCE,DEF,84,101
2019,7,Salt&VinegarCripps,D.Sheed,WCE,MID,81,98
2019,7,Salt&VinegarCripps,J.J.Kennedy,WCE,FWD,62,64
2019,7,Salt&VinegarCripps,D.Houston,PTA,DEF,87,92
2019,7,Salt&VinegarCripps,J.Westhoff,PTA,FWD,69,108
2019,7,Salt&VinegarCripps,L.Dahlhaus,GEE,FWD,90,108
2019,7,Salt&VinegarCripps,G.Ablett,GEE,MID,135,112
2019,7,Salt&VinegarCripps,C.Guthrie,GEE,DEF,76,107
2019,7,Salt&VinegarCripps,T.Goldstein,NTH,RUC,100,114
2019,7,Salt&VinegarCripps,S.Coniglio,GWS,MID,104,87
2019,7,Salt&VinegarCripps,R.Lobb,FRE,FWD,70,83
2019,7,Salt&VinegarCripps,D.Martin,RIC,MID,86,98
2019,7,Salt&VinegarCripps,L.Franklin,SYD,BEN,71,0
2019,7,Salt&VinegarCripps,K.Simpson,CAR,BEN,77,0
2019,7,Salt&VinegarCripps,S.Walsh,CAR,BEN,103,89
2019,7,Salt&VinegarCripps,C.Blakely,FRE,BEN,87,0
2019,7,Fire The Worpedo,A.Saad,ESS,DEF,72,86
2019,7,Fire The Worpedo,Z.Merrett,ESS,MID,127,94
2019,7,Fire The Worpedo,D.Rampe,SYD,DEF,75,58
2019,7,Fire The Worpedo,L.Hodge,BRL,DEF,52,56
2019,7,Fire The Worpedo,S.Pendlebury,COL,MID,112,127
2019,7,Fire The Worpedo,D.Beams,COL,MID,101,60
2019,7,Fire The Worpedo,M.Wallis,WBD,FWD,83,85
2019,7,Fire The Worpedo,M.Gawn,MEL,RUC,144,127
2019,7,Fire The Worpedo,D.Swallow,GCS,MID,62,58
2019,7,Fire The Worpedo,B.Crouch,ADE,MID,93,79
2019,7,Fire The Worpedo,J.O'Meara,HAW,MID,93,75
2019,7,Fire The Worpedo,J.Worpel,HAW,FWD,85,70
2019,7,Fire The Worpedo,A.Tomlinson,GWS,MID,92,96
2019,7,Fire The Worpedo,J.Finlayson,GWS,DEF,78,72
2019,7,Fire The Worpedo,J.Cameron,GWS,FWD,102,134
2019,7,Fire The Worpedo,B.Matera,FRE,FWD,71,41
2019,7,Fire The Worpedo,B.Ellis,RIC,DEF,87,50
2019,7,Fire The Worpedo,L.Baker,RIC,FWD,76,85
2019,7,Fire The Worpedo,C.Mills,SYD,BEN,73,72
2019,7,Fire The Worpedo,L.Whitfield,GWS,BEN,115,0
2019,7,Fire The Worpedo,J.Short,RIC,BEN,52,0
2019,7,Fire The Worpedo,S.Edwards,RIC,BEN,75,50
2019,7,Casting Crouch,Z.Jones,SYD,DEF,94,62
2019,7,Casting Crouch,I.Heeney,SYD,FWD,124,68
2019,7,Casting Crouch,M.Robinson,BRL,FWD,103,104
2019,7,Casting Crouch,H.McCluggage,BRL,MID,82,126
2019,7,Casting Crouch,J.Howe,COL,DEF,71,37
2019,7,Casting Crouch,J.Macrae,WBD,MID,121,107
2019,7,Casting Crouch,M.Hore,MEL,DEF,83,88
2019,7,Casting Crouch,T.Miller,GCS,MID,84,52
2019,7,Casting Crouch,J.Billings,STK,FWD,108,76
2019,7,Casting Crouch,B.Gibbs,ADE,MID,67,44
2019,7,Casting Crouch,M.Crouch,ADE,MID,110,97
2019,7,Casting Crouch,B.Smith,ADE,DEF,88,94
2019,7,Casting Crouch,S.Gray,PTA,FWD,78,55
2019,7,Casting Crouch,S.Menegola,GEE,FWD,73,101
2019,7,Casting Crouch,S.Higgins,NTH,MID,108,95
2019,7,Casting Crouch,B.McEvoy,HAW,RUC,106,84
2019,7,Casting Crouch,Z.Williams,GWS,DEF,108,140
2019,7,Casting Crouch,E.Langdon,FRE,MID,93,99
2019,7,Casting Crouch,N.Newman,CAR,BEN,89,0
2019,7,Casting Crouch,M.Suckling,WBD,BEN,85,0
2019,7,Casting Crouch,J.Martin,GCS,BEN,67,105
2019,7,Casting Crouch,T.Cotchin,RIC,BEN,66,0
2019,7,Swimming n Titch,D.Zaharakis,ESS,MID,109,69
2019,7,Swimming n Titch,D.Rich,BRL,DEF,93,89
2019,7,Swimming n Titch,D.Zorko,BRL,MID,94,128
2019,7,Swimming n Titch,A.Witherden,BRL,DEF,77,71
2019,7,Swimming n Titch,D.Thomas,CAR,DEF,86,96
2019,7,Swimming n Titch,D.Moore,COL,FWD,79,97
2019,7,Swimming n Titch,M.Bontempelli,WBD,MID,122,146
2019,7,Swimming n Titch,J.Melksham,MEL,FWD,88,65
2019,7,Swimming n Titch,J.Gresham,STK,FWD,78,50
2019,7,Swimming n Titch,B.Acres,STK,FWD,87,66
2019,7,Swimming n Titch,L.Shuey,WCE,MID,89,133
2019,7,Swimming n Titch,J.Redden,WCE,MID,90,100
2019,7,Swimming n Titch,B.Sheppard,WCE,DEF,82,109
2019,7,Swimming n Titch,R.Stanley,GEE,RUC,76,73
2019,7,Swimming n Titch,P.Dangerfield,GEE,FWD,107,26
2019,7,Swimming n Titch,J.Kelly,GWS,MID,104,0
2019,7,Swimming n Titch,L.Ryan,FRE,DEF,100,145
2019,7,Swimming n Titch,D.Prestia,RIC,MID,98,91
2019,7,Swimming n Titch,D.Smith,ESS,BEN,67,60
2019,7,Swimming n Titch,L.Plowman,CAR,BEN,70,58
2019,7,Swimming n Titch,R.Gray,PTA,BEN,79,0
2019,7,Swimming n Titch,T.Nankervis,RIC,BEN,71,80
2019,7,Man of Steele,D.Shiel,ESS,MID,91,93
2019,7,Man of Steele,J.P.Kennedy,SYD,MID,121,118
2019,7,Man of Steele,B.Grundy,COL,RUC,121,108
2019,7,Man of Steele,C.Daniel,WBD,FWD,112,113
2019,7,Man of Steele,A.Brayshaw,MEL,MID,91,68
2019,7,Man of Steele,J.Steele,STK,MID,109,98
2019,7,Man of Steele,S.Ross,STK,MID,95,98
2019,7,Man of Steele,E.Yeo,WCE,MID,103,132
2019,7,Man of Steele,R.Laird,ADE,DEF,91,95
2019,7,Man of Steele,S.Lycett,PTA,FWD,57,50
2019,7,Man of Steele,T.Stewart,GEE,DEF,99,102
2019,7,Man of Steele,M.Duncan,GEE,MID,111,126
2019,7,Man of Steele,J.Macmillan,NTH,DEF,86,93
2019,7,Man of Steele,C.Wingard,HAW,FWD,57,49
2019,7,Man of Steele,H.Shaw,GWS,DEF,79,94
2019,7,Man of Steele,D.Mundy,FRE,FWD,115,137
2019,7,Man of Steele,B.Houli,RIC,DEF,96,71
2019,7,Man of Steele,K.Lambert,RIC,FWD,106,75
2019,7,Man of Steele,T.Papley,SYD,BEN,95,107
2019,7,Man of Steele,T.Phillips,COL,BEN,74,94
2019,7,Man of Steele,R.Burton,PTA,BEN,86,97
2019,7,Man of Steele,B.Ebert,PTA,BEN,86,37
2019,7,Barbeques Treloar,H.Cunningham,SYD,MID,85,52
2019,7,Barbeques Treloar,J.Walker,BRL,DEF,83,51
2019,7,Barbeques Treloar,P.Cripps,CAR,MID,135,123
2019,7,Barbeques Treloar,S.Petrevski-Seton,CAR,FWD,96,62
2019,7,Barbeques Treloar,M.Murphy,CAR,MID,95,70
2019,7,Barbeques Treloar,L.Hunter,WBD,MID,98,85
2019,7,Barbeques Treloar,T.Liberatore,WBD,MID,98,58
2019,7,Barbeques Treloar,J.Newnes,STK,FWD,94,94
2019,7,Barbeques Treloar,D.Howard,PTA,DEF,89,65
2019,7,Barbeques Treloar,C.Rozee,PTA,DEF,81,67
2019,7,Barbeques Treloar,T.Hawkins,GEE,FWD,94,104
2019,7,Barbeques Treloar,B.Cunnington,NTH,MID,97,115
2019,7,Barbeques Treloar,J.Ziebell,NTH,FWD,82,112
2019,7,Barbeques Treloar,L.Breust,HAW,FWD,82,67
2019,7,Barbeques Treloar,N.Haynes,GWS,DEF,93,132
2019,7,Barbeques Treloar,S.Mumford,GWS,RUC,86,89
2019,7,Barbeques Treloar,N.Fyfe,FRE,MID,119,124
2019,7,Barbeques Treloar,N.Vlastuin,RIC,DEF,98,77
2019,7,Barbeques Treloar,H.Andrews,BRL,BEN,87,0
2019,7,Barbeques Treloar,L.Weller,GCS,BEN,82,0
2019,7,Barbeques Treloar,J.Selwood,GEE,BEN,97,0
2019,7,Barbeques Treloar,J.Gunston,HAW,BEN,69,99
2019,8,TryingAnewStratton,J.Harmes,MEL,MID,0,119
2019,8,TryingAnewStratton,S.Hurn,WCE,DEF,111,107
2019,8,TryingAnewStratton,J.De Goey,COL,FWD,0,114
2019,8,TryingAnewStratton,J.Crisp,COL,DEF,0,88
2019,8,TryingAnewStratton,H.Greenwood,ADE,MID,0,96
2019,8,TryingAnewStratton,J.Dunkley,WBD,FWD,0,136
2019,8,TryingAnewStratton,C.Hooker,ESS,DEF,0,84
2019,8,TryingAnewStratton,D.Heppell,ESS,MID,0,115
2019,8,TryingAnewStratton,M.Walters,FRE,FWD,0,95
2019,8,TryingAnewStratton,J.Lloyd,SYD,DEF,0,83
2019,8,TryingAnewStratton,L.Parker,SYD,MID,0,114
2019,8,TryingAnewStratton,S.Powell-Pepper,PTA,MID,0,98
2019,8,TryingAnewStratton,J.Witts,GCS,RUC,0,67
2019,8,TryingAnewStratton,J.Sicily,HAW,DEF,0,105
2019,8,TryingAnewStratton,M.Murphy,CAR,MID,0,82
2019,8,TryingAnewStratton,Z.Fisher,CAR,FWD,0,55
2019,8,TryingAnewStratton,J.Hopper,GWS,MID,0,82
2019,8,TryingAnewStratton,T.Greene,GWS,FWD,0,47
2019,8,TryingAnewStratton,T.Adams,COL,BEN,0,0
2019,8,TryingAnewStratton,B.Parfitt,GEE,BEN,0,93
2019,8,TryingAnewStratton,O.Wines,PTA,BEN,0,0
2019,8,TryingAnewStratton,B.Fiorini,GCS,BEN,0,0
2019,8,Salt&VinegarCripps,J.McGovern,WCE,DEF,0,71
2019,8,Salt&VinegarCripps,D.Sheed,WCE,MID,0,89
2019,8,Salt&VinegarCripps,T.Langdon,COL,DEF,0,39
2019,8,Salt&VinegarCripps,A.Treloar,COL,MID,0,109
2019,8,Salt&VinegarCripps,B.Acres,STK,FWD,0,86
2019,8,Salt&VinegarCripps,J.Berry,BRL,MID,0,70
2019,8,Salt&VinegarCripps,L.Neale,BRL,MID,109,114
2019,8,Salt&VinegarCripps,L.Dahlhaus,GEE,FWD,0,84
2019,8,Salt&VinegarCripps,G.Ablett,GEE,MID,0,86
2019,8,Salt&VinegarCripps,C.Guthrie,GEE,DEF,0,87
2019,8,Salt&VinegarCripps,J.Johannisen,WBD,DEF,0,93
2019,8,Salt&VinegarCripps,T.McLean,WBD,FWD,0,33
2019,8,Salt&VinegarCripps,R.Lobb,FRE,FWD,0,128
2019,8,Salt&VinegarCripps,T.Goldstein,NTH,RUC,0,79
2019,8,Salt&VinegarCripps,D.Houston,PTA,DEF,0,125
