SEASON,ROUND,SC TEAM,PLAYER,TEAM,POS,PROJ,PTS
2017,19,TitchDntKillMyVibe,A.Rance,RIC,DEF,77,110
2017,19,TitchDntKillMyVibe,J.Caddy,RIC,FWD,65,62
2017,19,TitchDntKillMyVibe,J.Newnes,STK,MID,96,73
2017,19,TitchDntKillMyVibe,R.Laird,ADE,DEF,99,85
2017,19,TitchDntKillMyVibe,H.Greenwood,ADE,FWD,87,51
2017,19,TitchDntKillMyVibe,D.Zorko,BRL,BEN,124,0
2017,19,TitchDntKillMyVibe,S.Mumford,GWS,BEN,85,0
2017,19,TitchDntKillMyVibe,H.Bennell,FRE,BEN,94,0
2017,19,TitchDntKillMyVibe,K.Stevens,STK,BEN,93,0
2017,20,TitchDntKillMyVibe,T.Mitchell,HAW,MID,121,128
2017,20,TitchDntKillMyVibe,M.Wallis,WBD,FWD,94,76
2017,20,TitchDntKillMyVibe,A.Treloar,COL,MID,90,116
2017,20,TitchDntKillMyVibe,M.Hibberd,MEL,DEF,110,103
2017,20,TitchDntKillMyVibe,C.Oliver,MEL,MID,106,110
2017,20,TitchDntKillMyVibe,R.Lester,BRL,FWD,71,76
2017,20,TitchDntKillMyVibe,D.Zorko,BRL,MID,133,86
2017,20,TitchDntKillMyVibe,J.McVeigh,SYD,DEF,88,113
2017,20,TitchDntKillMyVibe,N.Newman,SYD,DEF,69,85
2017,20,TitchDntKillMyVibe,S.Menegola,GEE,MID,104,113
2017,20,TitchDntKillMyVibe,S.Mumford,GWS,RUC,94,129
2017,20,TitchDntKillMyVibe,A.Hall,GCS,MID,88,41
2017,20,TitchDntKillMyVibe,A.Rance,RIC,DEF,72,86
2017,20,TitchDntKillMyVibe,J.Caddy,RIC,FWD,72,137
2017,20,TitchDntKillMyVibe,T.Nankervis,RIC,FWD,75,84
2017,20,TitchDntKillMyVibe,J.Newnes,STK,MID,88,81
2017,20,TitchDntKillMyVibe,K.Stevens,STK,FWD,91,91
2017,20,TitchDntKillMyVibe,R.Laird,ADE,DEF,103,96
2017,20,TitchDntKillMyVibe,B.Cunnington,NTH,BEN,86,67
2017,20,TitchDntKillMyVibe,C.Hooker,ESS,BEN,87,110
2017,20,TitchDntKillMyVibe,H.Bennell,FRE,BEN,94,0
2017,20,TitchDntKillMyVibe,H.Greenwood,ADE,BEN,85,114
2017,21,TitchDntKillMyVibe,T.Mitchell,HAW,MID,117,106
2017,21,TitchDntKillMyVibe,M.Wallis,WBD,FWD,89,37
2017,21,TitchDntKillMyVibe,A.Treloar,COL,MID,98,105
2017,21,TitchDntKillMyVibe,M.Hibberd,MEL,DEF,119,107
2017,21,TitchDntKillMyVibe,C.Oliver,MEL,MID,105,106
2017,21,TitchDntKillMyVibe,R.Lester,BRL,FWD,79,93
2017,21,TitchDntKillMyVibe,D.Zorko,BRL,MID,124,78
2017,21,TitchDntKillMyVibe,J.McVeigh,SYD,DEF,94,97
2017,21,TitchDntKillMyVibe,N.Newman,SYD,DEF,59,24
2017,21,TitchDntKillMyVibe,S.Menegola,GEE,MID,105,92
2017,21,TitchDntKillMyVibe,A.Hall,GCS,MID,100,122
2017,21,TitchDntKillMyVibe,T.Nankervis,RIC,RUC,72,61
2017,21,TitchDntKillMyVibe,A.Rance,RIC,DEF,77,88
2017,21,TitchDntKillMyVibe,J.Caddy,RIC,FWD,63,14
2017,21,TitchDntKillMyVibe,J.Newnes,STK,MID,84,79
2017,21,TitchDntKillMyVibe,K.Stevens,STK,FWD,74,17
2017,21,TitchDntKillMyVibe,R.Laird,ADE,DEF,95,80
2017,21,TitchDntKillMyVibe,H.Greenwood,ADE,FWD,80,59
2017,21,TitchDntKillMyVibe,B.Cunnington,NTH,BEN,80,81
2017,21,TitchDntKillMyVibe,S.Mumford,GWS,BEN,94,0
2017,21,TitchDntKillMyVibe,C.Hooker,ESS,BEN,90,68
2017,21,TitchDntKillMyVibe,H.Bennell,FRE,BEN,94,0
2017,22,TitchDntKillMyVibe,T.Mitchell,HAW,MID,121,161
2017,22,TitchDntKillMyVibe,A.Treloar,COL,MID,94,92
2017,22,TitchDntKillMyVibe,M.Hibberd,MEL,DEF,119,126
2017,22,TitchDntKillMyVibe,C.Oliver,MEL,MID,105,99
2017,22,TitchDntKillMyVibe,R.Lester,BRL,FWD,85,63
2017,22,TitchDntKillMyVibe,D.Zorko,BRL,MID,106,115
2017,22,TitchDntKillMyVibe,J.McVeigh,SYD,DEF,90,79
2017,22,TitchDntKillMyVibe,S.Menegola,GEE,MID,112,118
2017,22,TitchDntKillMyVibe,S.Mumford,GWS,RUC,91,71
2017,22,TitchDntKillMyVibe,A.Hall,GCS,MID,107,108
2017,22,TitchDntKillMyVibe,C.Hooker,ESS,DEF,94,86
2017,22,TitchDntKillMyVibe,H.Bennell,FRE,FWD,79,62
2017,22,TitchDntKillMyVibe,A.Rance,RIC,DEF,81,88
2017,22,TitchDntKillMyVibe,T.Nankervis,RIC,FWD,75,112
2017,22,TitchDntKillMyVibe,J.Newnes,STK,MID,80,82
2017,22,TitchDntKillMyVibe,N.Riewoldt,STK,FWD,83,76
2017,22,TitchDntKillMyVibe,K.Stevens,STK,FWD,67,76
2017,22,TitchDntKillMyVibe,R.Laird,ADE,DEF,96,124
2017,22,TitchDntKillMyVibe,M.Wallis,WBD,BEN,89,0
2017,22,TitchDntKillMyVibe,B.Cunnington,NTH,BEN,80,136
2017,22,TitchDntKillMyVibe,N.Newman,SYD,BEN,59,0
2017,22,TitchDntKillMyVibe,H.Greenwood,ADE,BEN,83,90
2017,23,TitchDntKillMyVibe,T.Mitchell,HAW,MID,0,111
2017,23,TitchDntKillMyVibe,A.Treloar,COL,MID,0,95
2017,23,TitchDntKillMyVibe,M.Hibberd,MEL,DEF,0,67
2017,23,TitchDntKillMyVibe,C.Oliver,MEL,MID,0,117
2017,23,TitchDntKillMyVibe,C.Pedersen,MEL,FWD,0,49
2017,23,TitchDntKillMyVibe,R.Lester,BRL,FWD,0,45
2017,23,TitchDntKillMyVibe,D.Zorko,BRL,MID,0,110
2017,23,TitchDntKillMyVibe,B.Cunnington,NTH,MID,0,85
2017,23,TitchDntKillMyVibe,J.McVeigh,SYD,DEF,0,54
2017,23,TitchDntKillMyVibe,S.Menegola,GEE,MID,0,143
2017,23,TitchDntKillMyVibe,S.Mumford,GWS,RUC,0,66
2017,23,TitchDntKillMyVibe,A.Hall,GCS,MID,0,72
2017,23,TitchDntKillMyVibe,C.Hooker,ESS,DEF,0,0
2017,23,TitchDntKillMyVibe,A.Rance,RIC,DEF,0,91
2017,23,TitchDntKillMyVibe,T.Nankervis,RIC,FWD,0,90
2017,23,TitchDntKillMyVibe,N.Riewoldt,STK,FWD,0,62
2017,23,TitchDntKillMyVibe,K.Stevens,STK,FWD,0,73
2017,23,TitchDntKillMyVibe,R.Laird,ADE,DEF,0,72
2017,23,TitchDntKillMyVibe,N.Newman,SYD,BEN,0,81
2017,23,TitchDntKillMyVibe,H.Bennell,FRE,BEN,0,41
2017,23,TitchDntKillMyVibe,J.Newnes,STK,BEN,0,35
2017,23,TitchDntKillMyVibe,H.Greenwood,ADE,BEN,0,0
2017,1,Wholesome Beams,J.Roughead,HAW,FWD,95,73
2017,1,Wholesome Beams,J.Johannisen,WBD,DEF,94,126
2017,1,Wholesome Beams,L.Dahlhaus,WBD,FWD,109,85
2017,1,Wholesome Beams,T.Adams,COL,DEF,102,117
2017,1,Wholesome Beams,B.Grundy,COL,RUC,92,82
2017,1,Wholesome Beams,D.Beams,BRL,MID,75,91
2017,1,Wholesome Beams,J.Macmillan,NTH,DEF,82,64
2017,1,Wholesome Beams,M.Wright,CAR,FWD,93,94
2017,1,Wholesome Beams,J.Lloyd,SYD,DEF,89,89
2017,1,Wholesome Beams,P.Dangerfield,GEE,MID,131,138
2017,1,Wholesome Beams,J.Westhoff,PTA,FWD,86,68
2017,1,Wholesome Beams,O.Wines,PTA,MID,111,125
2017,1,Wholesome Beams,D.Heppell,ESS,MID,157,152
2017,1,Wholesome Beams,T.Cotchin,RIC,MID,85,113
2017,1,Wholesome Beams,D.Prestia,RIC,MID,107,115
2017,1,Wholesome Beams,S.Ross,STK,MID,85,36
2017,1,Wholesome Beams,N.Riewoldt,STK,FWD,106,105
2017,1,Wholesome Beams,S.Hurn,WCE,DEF,81,103
2017,1,Wholesome Beams,M.Suckling,WBD,BEN,81,81
2017,1,Wholesome Beams,M.Broadbent,PTA,BEN,87,40
2017,1,Wholesome Beams,J.Martin,GCS,BEN,66,58
2017,1,Wholesome Beams,T.Hickey,STK,BEN,76,44
2017,2,Wholesome Beams,J.Roughead,HAW,FWD,101,82
2017,2,Wholesome Beams,J.Johannisen,WBD,DEF,91,83
2017,2,Wholesome Beams,L.Dahlhaus,WBD,FWD,110,100
2017,2,Wholesome Beams,T.Adams,COL,DEF,105,111
2017,2,Wholesome Beams,B.Grundy,COL,RUC,100,135
2017,2,Wholesome Beams,D.Beams,BRL,MID,82,120
2017,2,Wholesome Beams,J.Macmillan,NTH,DEF,83,87
2017,2,Wholesome Beams,M.Wright,CAR,FWD,99,112
2017,2,Wholesome Beams,J.Lloyd,SYD,DEF,95,114
2017,2,Wholesome Beams,P.Dangerfield,GEE,MID,132,140
2017,2,Wholesome Beams,J.Westhoff,PTA,FWD,80,60
2017,2,Wholesome Beams,O.Wines,PTA,MID,122,145
2017,2,Wholesome Beams,D.Heppell,ESS,MID,134,108
2017,2,Wholesome Beams,T.Cotchin,RIC,MID,91,135
2017,2,Wholesome Beams,D.Prestia,RIC,MID,103,76
2017,2,Wholesome Beams,J.Redden,WCE,MID,63,51
2017,2,Wholesome Beams,S.Hurn,WCE,DEF,80,78
2017,2,Wholesome Beams,M.LeCras,WCE,FWD,76,56
2017,2,Wholesome Beams,L.Breust,HAW,BEN,82,79
2017,2,Wholesome Beams,M.Suckling,WBD,BEN,84,90
2017,2,Wholesome Beams,D.Tyson,MEL,BEN,87,102
2017,2,Wholesome Beams,N.Riewoldt,STK,BEN,124,0
2017,3,Wholesome Beams,J.Roughead,HAW,FWD,110,99
2017,3,Wholesome Beams,J.Johannisen,WBD,DEF,91,92
2017,3,Wholesome Beams,M.Suckling,WBD,DEF,89,98
2017,3,Wholesome Beams,L.Jong,WBD,FWD,75,87
2017,3,Wholesome Beams,L.Dahlhaus,WBD,FWD,117,124
2017,3,Wholesome Beams,T.Adams,COL,DEF,110,122
2017,3,Wholesome Beams,B.Grundy,COL,RUC,102,105
2017,3,Wholesome Beams,D.Tyson,MEL,MID,77,43
2017,3,Wholesome Beams,D.Beams,BRL,MID,88,109
2017,3,Wholesome Beams,M.Wright,CAR,FWD,91,49
2017,3,Wholesome Beams,J.Lloyd,SYD,DEF,98,99
2017,3,Wholesome Beams,P.Dangerfield,GEE,MID,134,138
2017,3,Wholesome Beams,O.Wines,PTA,MID,127,122
2017,3,Wholesome Beams,D.Heppell,ESS,MID,122,95
2017,3,Wholesome Beams,D.Prestia,RIC,MID,94,52
2017,3,Wholesome Beams,T.Cotchin,RIC,MID,94,120
2017,3,Wholesome Beams,N.Riewoldt,STK,FWD,136,161
2017,3,Wholesome Beams,S.Hurn,WCE,DEF,79,75
2017,3,Wholesome Beams,L.Breust,HAW,BEN,72,36
2017,3,Wholesome Beams,J.Macmillan,NTH,BEN,82,74
2017,3,Wholesome Beams,D.Menzel,GEE,BEN,88,91
2017,3,Wholesome Beams,B.Crouch,ADE,BEN,90,0
2017,4,Wholesome Beams,J.Roughead,HAW,FWD,100,53
2017,4,Wholesome Beams,J.Johannisen,WBD,DEF,89,83
2017,4,Wholesome Beams,M.Suckling,WBD,DEF,94,99
2017,4,Wholesome Beams,L.Jong,WBD,FWD,75,80
2017,4,Wholesome Beams,L.Dahlhaus,WBD,FWD,128,145
2017,4,Wholesome Beams,T.Adams,COL,DEF,113,113
2017,4,Wholesome Beams,B.Grundy,COL,RUC,106,113
2017,4,Wholesome Beams,D.Beams,BRL,MID,90,90
2017,4,Wholesome Beams,J.Lloyd,SYD,DEF,100,98
2017,4,Wholesome Beams,D.Menzel,GEE,FWD,86,70
2017,4,Wholesome Beams,P.Dangerfield,GEE,MID,125,90
2017,4,Wholesome Beams,O.Wines,PTA,MID,125,92
2017,4,Wholesome Beams,D.Heppell,ESS,MID,109,67
2017,4,Wholesome Beams,T.Cotchin,RIC,MID,94,98
2017,4,Wholesome Beams,D.Prestia,RIC,MID,95,99
2017,4,Wholesome Beams,D.Armitage,STK,MID,81,67
2017,4,Wholesome Beams,N.Riewoldt,STK,FWD,135,97
2017,4,Wholesome Beams,S.Hurn,WCE,DEF,81,94
2017,4,Wholesome Beams,J.Macmillan,NTH,BEN,79,70
2017,4,Wholesome Beams,M.Wright,CAR,BEN,88,71
2017,4,Wholesome Beams,B.Acres,STK,BEN,85,80
2017,4,Wholesome Beams,B.Crouch,ADE,BEN,102,0
2017,5,Wholesome Beams,J.Roughead,HAW,FWD,97,67
2017,5,Wholesome Beams,J.Johannisen,WBD,DEF,90,98
2017,5,Wholesome Beams,M.Suckling,WBD,DEF,91,63
2017,5,Wholesome Beams,L.Jong,WBD,FWD,77,82
2017,5,Wholesome Beams,L.Dahlhaus,WBD,FWD,134,120
2017,5,Wholesome Beams,T.Adams,COL,DEF,109,78
2017,5,Wholesome Beams,B.Grundy,COL,RUC,101,71
2017,5,Wholesome Beams,D.Beams,BRL,MID,93,100
2017,5,Wholesome Beams,J.Lloyd,SYD,DEF,100,84
2017,5,Wholesome Beams,D.Menzel,GEE,FWD,83,66
2017,5,Wholesome Beams,P.Dangerfield,GEE,MID,123,120
2017,5,Wholesome Beams,O.Wines,PTA,MID,130,122
2017,5,Wholesome Beams,D.Heppell,ESS,MID,113,123
2017,5,Wholesome Beams,T.Cotchin,RIC,MID,93,93
2017,5,Wholesome Beams,D.Prestia,RIC,MID,92,79
2017,5,Wholesome Beams,N.Riewoldt,STK,FWD,131,79
2017,5,Wholesome Beams,B.Crouch,ADE,MID,109,118
2017,5,Wholesome Beams,S.Hurn,WCE,DEF,75,50
2017,5,Wholesome Beams,J.Macmillan,NTH,BEN,86,114
2017,5,Wholesome Beams,K.Simpson,CAR,BEN,83,91
2017,5,Wholesome Beams,M.Wright,CAR,BEN,79,42
2017,5,Wholesome Beams,B.Acres,STK,BEN,89,94
2017,6,Wholesome Beams,J.Johannisen,WBD,DEF,79,68
2017,6,Wholesome Beams,L.Dahlhaus,WBD,FWD,135,87
2017,6,Wholesome Beams,L.Jong,WBD,FWD,80,84
2017,6,Wholesome Beams,T.Adams,COL,DEF,110,120
2017,6,Wholesome Beams,B.Grundy,COL,RUC,101,83
2017,6,Wholesome Beams,D.Beams,BRL,MID,89,66
2017,6,Wholesome Beams,J.Macmillan,NTH,DEF,87,69
2017,6,Wholesome Beams,K.Simpson,CAR,DEF,91,148
2017,6,Wholesome Beams,J.Lloyd,SYD,DEF,103,100
2017,6,Wholesome Beams,P.Dangerfield,GEE,MID,109,65
2017,6,Wholesome Beams,O.Wines,PTA,MID,116,56
2017,6,Wholesome Beams,J.Westhoff,PTA,FWD,84,78
2017,6,Wholesome Beams,D.Heppell,ESS,MID,101,98
2017,6,Wholesome Beams,T.Cotchin,RIC,MID,92,108
2017,6,Wholesome Beams,D.Prestia,RIC,MID,81,64
2017,6,Wholesome Beams,N.Riewoldt,STK,FWD,115,113
2017,6,Wholesome Beams,B.Acres,STK,FWD,91,68
2017,6,Wholesome Beams,B.Crouch,ADE,MID,93,73
2017,6,Wholesome Beams,J.Roughead,HAW,BEN,95,64
2017,6,Wholesome Beams,M.Suckling,WBD,BEN,92,83
2017,6,Wholesome Beams,D.Menzel,GEE,BEN,83,0
2017,6,Wholesome Beams,S.Hurn,WCE,BEN,72,87
2017,7,Wholesome Beams,J.Johannisen,WBD,DEF,83,106
2017,7,Wholesome Beams,L.Jong,WBD,FWD,70,52
2017,7,Wholesome Beams,M.Suckling,WBD,DEF,88,72
2017,7,Wholesome Beams,L.Dahlhaus,WBD,FWD,135,101
2017,7,Wholesome Beams,T.Adams,COL,DEF,110,114
2017,7,Wholesome Beams,B.Grundy,COL,RUC,86,58
2017,7,Wholesome Beams,K.Simpson,CAR,DEF,100,99
2017,7,Wholesome Beams,M.Wright,CAR,FWD,77,87
2017,7,Wholesome Beams,J.Lloyd,SYD,DEF,101,106
2017,7,Wholesome Beams,P.Dangerfield,GEE,MID,103,110
2017,7,Wholesome Beams,D.Menzel,GEE,FWD,81,77
2017,7,Wholesome Beams,O.Wines,PTA,MID,99,70
2017,7,Wholesome Beams,J.Lyons,GCS,MID,77,104
2017,7,Wholesome Beams,D.Heppell,ESS,MID,99,103
2017,7,Wholesome Beams,T.Cotchin,RIC,MID,87,108
2017,7,Wholesome Beams,A.Miles,RIC,MID,66,61
2017,7,Wholesome Beams,N.Riewoldt,STK,FWD,107,65
2017,7,Wholesome Beams,B.Crouch,ADE,MID,81,54
2017,7,Wholesome Beams,D.Beams,BRL,BEN,89,0
2017,7,Wholesome Beams,J.Macmillan,NTH,BEN,85,75
2017,7,Wholesome Beams,B.Acres,STK,BEN,101,106
2017,7,Wholesome Beams,S.Hurn,WCE,BEN,73,84
2017,8,Wholesome Beams,J.Johannisen,WBD,DEF,80,77
2017,8,Wholesome Beams,L.Dahlhaus,WBD,MID,121,65
2017,8,Wholesome Beams,M.Suckling,WBD,DEF,83,74
2017,8,Wholesome Beams,B.Grundy,COL,RUC,81,82
2017,8,Wholesome Beams,T.Adams,COL,MID,108,113
2017,8,Wholesome Beams,K.Simpson,CAR,DEF,102,82
2017,8,Wholesome Beams,J.Lloyd,SYD,DEF,101,101
2017,8,Wholesome Beams,P.Dangerfield,GEE,MID,98,112
2017,8,Wholesome Beams,D.Menzel,GEE,FWD,73,55
2017,8,Wholesome Beams,J.Westhoff,PTA,FWD,93,97
2017,8,Wholesome Beams,O.Wines,PTA,MID,87,86
2017,8,Wholesome Beams,J.Lyons,GCS,MID,81,95
2017,8,Wholesome Beams,D.Heppell,ESS,MID,100,101
2017,8,Wholesome Beams,T.Cotchin,RIC,MID,82,89
2017,8,Wholesome Beams,N.Riewoldt,STK,FWD,89,75
2017,8,Wholesome Beams,J.Billings,STK,FWD,116,136
2017,8,Wholesome Beams,B.Acres,STK,FWD,91,59
2017,8,Wholesome Beams,S.Hurn,WCE,DEF,81,121
2017,8,Wholesome Beams,L.Jong,WBD,BEN,66,64
2017,8,Wholesome Beams,D.Beams,BRL,BEN,89,0
2017,8,Wholesome Beams,M.Wright,CAR,BEN,82,69
2017,8,Wholesome Beams,B.Crouch,ADE,BEN,86,80
2017,9,Wholesome Beams,J.Johannisen,WBD,DEF,81,86
2017,9,Wholesome Beams,L.Dahlhaus,WBD,MID,108,90
2017,9,Wholesome Beams,M.Suckling,WBD,DEF,75,63
2017,9,Wholesome Beams,B.Grundy,COL,RUC,77,92
2017,9,Wholesome Beams,T.Adams,COL,MID,108,110
2017,9,Wholesome Beams,D.Beams,BRL,MID,91,132
2017,9,Wholesome Beams,K.Simpson,CAR,DEF,100,77
2017,9,Wholesome Beams,M.Wright,CAR,FWD,78,56
2017,9,Wholesome Beams,J.Lloyd,SYD,DEF,104,110
2017,9,Wholesome Beams,P.Dangerfield,GEE,MID,110,151
2017,9,Wholesome Beams,D.Heppell,ESS,MID,105,89
2017,9,Wholesome Beams,T.Cotchin,RIC,MID,82,95
2017,9,Wholesome Beams,J.Billings,STK,FWD,118,104
2017,9,Wholesome Beams,N.Riewoldt,STK,FWD,85,77
2017,9,Wholesome Beams,B.Acres,STK,FWD,95,96
2017,9,Wholesome Beams,B.Crouch,ADE,MID,88,89
2017,9,Wholesome Beams,R.Douglas,ADE,FWD,78,64
2017,9,Wholesome Beams,S.Hurn,WCE,DEF,77,70
2017,9,Wholesome Beams,O.Wines,PTA,BEN,87,0
2017,9,Wholesome Beams,J.Westhoff,PTA,BEN,93,0
2017,9,Wholesome Beams,J.Lyons,GCS,BEN,81,0
2017,9,Wholesome Beams,S.Lycett,WCE,BEN,51,0
2017,10,Wholesome Beams,J.Johannisen,WBD,DEF,79,90
2017,10,Wholesome Beams,L.Dahlhaus,WBD,FWD,98,78
2017,10,Wholesome Beams,B.Grundy,COL,RUC,87,120
2017,10,Wholesome Beams,T.Adams,COL,DEF,114,109
2017,10,Wholesome Beams,D.Beams,BRL,MID,94,127
2017,10,Wholesome Beams,B.Brown,NTH,FWD,85,45
2017,10,Wholesome Beams,K.Simpson,CAR,DEF,103,105
2017,10,Wholesome Beams,J.Lloyd,SYD,DEF,87,4
2017,10,Wholesome Beams,P.Dangerfield,GEE,MID,118,163
2017,10,Wholesome Beams,S.Selwood,GEE,MID,97,112
2017,10,Wholesome Beams,J.Westhoff,PTA,FWD,98,101
2017,10,Wholesome Beams,O.Wines,PTA,MID,91,110
2017,10,Wholesome Beams,J.Lyons,GCS,MID,75,51
2017,10,Wholesome Beams,D.Heppell,ESS,MID,102,107
2017,10,Wholesome Beams,T.Cotchin,RIC,MID,83,102
2017,10,Wholesome Beams,J.Billings,STK,FWD,121,68
2017,10,Wholesome Beams,B.Acres,STK,FWD,92,80
2017,10,Wholesome Beams,S.Hurn,WCE,DEF,81,69
2017,10,Wholesome Beams,M.Suckling,WBD,BEN,76,66
2017,10,Wholesome Beams,N.Riewoldt,STK,BEN,85,0
2017,10,Wholesome Beams,B.Crouch,ADE,BEN,86,110
2017,10,Wholesome Beams,S.Lycett,WCE,BEN,51,0
2017,11,Wholesome Beams,J.Johannisen,WBD,DEF,79,0
2017,11,Wholesome Beams,L.Dahlhaus,WBD,FWD,98,0
2017,11,Wholesome Beams,B.Grundy,COL,RUC,90,98
2017,11,Wholesome Beams,T.Adams,COL,DEF,111,105
2017,11,Wholesome Beams,L.McDonald,NTH,DEF,84,71
2017,11,Wholesome Beams,K.Simpson,CAR,DEF,103,0
2017,11,Wholesome Beams,P.Dangerfield,GEE,MID,135,149
2017,11,Wholesome Beams,S.Selwood,GEE,MID,107,101
2017,11,Wholesome Beams,J.Westhoff,PTA,FWD,98,98
2017,11,Wholesome Beams,O.Wines,PTA,MID,87,105
2017,11,Wholesome Beams,J.Lyons,GCS,MID,82,113
2017,11,Wholesome Beams,D.Heppell,ESS,MID,99,83
2017,11,Wholesome Beams,T.Cotchin,RIC,MID,87,131
2017,11,Wholesome Beams,J.Billings,STK,FWD,121,0
2017,11,Wholesome Beams,N.Riewoldt,STK,FWD,85,0
2017,11,Wholesome Beams,B.Acres,STK,FWD,92,0
2017,11,Wholesome Beams,B.Crouch,ADE,MID,87,77
2017,11,Wholesome Beams,S.Hurn,WCE,DEF,79,76
2017,11,Wholesome Beams,D.Beams,BRL,BEN,94,0
2017,11,Wholesome Beams,J.Lloyd,SYD,BEN,87,0
2017,11,Wholesome Beams,D.Zaharakis,ESS,BEN,73,70
2017,11,Wholesome Beams,S.Lycett,WCE,BEN,51,0
2017,12,Wholesome Beams,J.Johannisen,WBD,DEF,71,21
2017,12,Wholesome Beams,M.Boyd,WBD,DEF,67,97
2017,12,Wholesome Beams,L.Dahlhaus,WBD,FWD,102,103
2017,12,Wholesome Beams,B.Grundy,COL,RUC,100,116
2017,12,Wholesome Beams,T.Adams,COL,DEF,95,68
2017,12,Wholesome Beams,D.Beams,BRL,MID,104,146
2017,12,Wholesome Beams,K.Simpson,CAR,DEF,90,82
2017,12,Wholesome Beams,J.Lloyd,SYD,DEF,86,92
2017,12,Wholesome Beams,P.Dangerfield,GEE,MID,135,0
2017,12,Wholesome Beams,O.Wines,PTA,MID,93,81
2017,12,Wholesome Beams,J.Westhoff,PTA,FWD,109,133
2017,12,Wholesome Beams,J.Lyons,GCS,MID,83,106
2017,12,Wholesome Beams,D.Heppell,ESS,MID,101,114
2017,12,Wholesome Beams,D.Zaharakis,ESS,MID,80,102
2017,12,Wholesome Beams,J.Billings,STK,FWD,124,106
2017,12,Wholesome Beams,N.Riewoldt,STK,FWD,85,0
2017,12,Wholesome Beams,B.Acres,STK,FWD,86,41
2017,12,Wholesome Beams,B.Crouch,ADE,MID,93,84
2017,12,Wholesome Beams,S.Selwood,GEE,BEN,107,0
2017,12,Wholesome Beams,T.Cotchin,RIC,BEN,87,0
2017,12,Wholesome Beams,S.Hurn,WCE,BEN,79,0
2017,12,Wholesome Beams,S.Lycett,WCE,BEN,51,0
2017,13,Wholesome Beams,J.Johannisen,WBD,DEF,62,58
2017,13,Wholesome Beams,J.Roughead,WBD,RUC,78,105
2017,13,Wholesome Beams,L.Dahlhaus,WBD,FWD,98,84
2017,13,Wholesome Beams,T.Adams,COL,DEF,95,0
2017,13,Wholesome Beams,D.Beams,BRL,MID,98,66
2017,13,Wholesome Beams,K.Simpson,CAR,DEF,98,142
2017,13,Wholesome Beams,J.Lloyd,SYD,DEF,84,100
2017,13,Wholesome Beams,P.Dangerfield,GEE,MID,141,141
2017,13,Wholesome Beams,S.Selwood,GEE,MID,98,44
2017,13,Wholesome Beams,D.Smith,GWS,FWD,78,0
2017,13,Wholesome Beams,J.Westhoff,PTA,FWD,108,87
2017,13,Wholesome Beams,O.Wines,PTA,MID,100,109
2017,13,Wholesome Beams,J.Lyons,GCS,MID,85,117
2017,13,Wholesome Beams,D.Heppell,ESS,MID,101,0
2017,13,Wholesome Beams,T.Cotchin,RIC,MID,86,105
2017,13,Wholesome Beams,J.Billings,STK,FWD,123,110
2017,13,Wholesome Beams,N.Riewoldt,STK,FWD,88,92
2017,13,Wholesome Beams,S.Hurn,WCE,DEF,81,96
2017,13,Wholesome Beams,B.Grundy,COL,BEN,100,0
2017,13,Wholesome Beams,N.Haynes,GWS,BEN,88,0
2017,13,Wholesome Beams,B.Crouch,ADE,BEN,93,0
2017,13,Wholesome Beams,S.Lycett,WCE,BEN,51,0
2017,14,Wholesome Beams,J.Johannisen,WBD,DEF,63,82
2017,14,Wholesome Beams,L.Dahlhaus,WBD,FWD,107,103
2017,14,Wholesome Beams,B.Grundy,COL,RUC,103,93
2017,14,Wholesome Beams,T.Adams,COL,DEF,92,99
2017,14,Wholesome Beams,D.Beams,BRL,MID,88,12
2017,14,Wholesome Beams,K.Simpson,CAR,DEF,98,78
2017,14,Wholesome Beams,J.Lloyd,SYD,DEF,84,99
2017,14,Wholesome Beams,P.Dangerfield,GEE,MID,147,145
2017,14,Wholesome Beams,O.Wines,PTA,MID,103,96
2017,14,Wholesome Beams,J.Westhoff,PTA,FWD,99,49
2017,14,Wholesome Beams,T.Miller,GCS,FWD,76,81
2017,14,Wholesome Beams,J.Lyons,GCS,MID,84,90
2017,14,Wholesome Beams,D.Heppell,ESS,MID,92,54
2017,14,Wholesome Beams,T.Cotchin,RIC,MID,87,90
2017,14,Wholesome Beams,J.Billings,STK,FWD,122,130
2017,14,Wholesome Beams,N.Riewoldt,STK,FWD,81,81
2017,14,Wholesome Beams,B.Crouch,ADE,MID,96,94
2017,14,Wholesome Beams,S.Hurn,WCE,DEF,63,24
2017,14,Wholesome Beams,S.Selwood,GEE,BEN,96,72
2017,14,Wholesome Beams,N.Haynes,GWS,BEN,83,25
2017,14,Wholesome Beams,D.Smith,GWS,BEN,78,0
2017,14,Wholesome Beams,S.Lycett,WCE,BEN,51,0
2017,15,Wholesome Beams,G.Birchall,HAW,DEF,61,56
2017,15,Wholesome Beams,J.Johannisen,WBD,DEF,58,62
2017,15,Wholesome Beams,L.Dahlhaus,WBD,FWD,106,87
2017,15,Wholesome Beams,T.Adams,COL,DEF,84,64
2017,15,Wholesome Beams,B.Grundy,COL,RUC,105,105
2017,15,Wholesome Beams,K.Simpson,CAR,DEF,99,86
2017,15,Wholesome Beams,J.Lloyd,SYD,DEF,79,88
2017,15,Wholesome Beams,P.Dangerfield,GEE,MID,156,196
2017,15,Wholesome Beams,D.Smith,GWS,FWD,78,60
