"id","feed_id","player_name","first_name","last_name","team","pos","avg","adp"
32,"1027893","O.Ryan","Oscar","Ryan","ADE","DEF",0,
62,"1027985","L.Lloyd","Luke","Lloyd","BRL","FWD",0,
71,"1028019","L.Morris","Logan","Morris","BRL","FWD",0,
82,"1024187","R.Torrent","Reece","Torrent","BRL","MID",0,
203,"1023515","A.Roberts","Archie","Roberts","ESS","DEF",0,
223,"1019975","J.Delean","Jack","Delean","FRE","FWD",0,
236,"1027990","O.Murphy","Ollie","Murphy","FRE","DEF",0,
316,"1024304","M.Edwards","Mitchell","Edwards","GEE","RUC",0,
326,"1013464","L.Humphries","Lawson","Humphries","GEE","DEF/MID",0,
345,"1020881","O.Wiltshire","Oliver","Wiltshire","GEE","MID/FWD",0,
360,"1032629","J.Fonti","Joe","Fonti","GWS","DEF",0,
398,"1032100","C.Dear","Calsher","Dear","HAW","FWD",0,
422,"1022473","B.Ryan","Bodie","Ryan","HAW","DEF",0,
521,"1027870","T.Anastasopolous","Tom","Anastasopolous","PTA","FWD",0,
528,"1014013","L.Charleson","Lachlan","Charleson","PTA","MID/FWD",0,
541,"1029262","W.Lorenz","Will","Lorenz","PTA","MID/FWD",0,
575,"1022383","L.Fawcett","Liam","Fawcett","RIC","FWD",0,
618,"1027872","A.Hastie","Angus","Hastie","STK","DEF",0,
723,"1024064","A.O'Driscoll","Aiden","O'Driscoll","WBD","FWD",0,
