"feed_id","player_id","first_name","last_name","team_abbrev","pos_1","pos_2","round.x","projected_points","points","user_team_id","team.x","coach.x","picked","type","position.x","median_score","round.y","pick","order_id","coach.y","player_name","team.y","position.y","position_drafted","time_drafted","DEF","MID","RUC","FWD","score"
990606,210,"Will","Snelling","ESS","FWD",,7,,69,,,,,,,69,,,,,,,,,,,,,-1.803,-1.803
997206,26,"Andrew","McPherson","ADE","DEF",,7,,49,,,,,,,44,,,,,,,,,,-5.612,,,,-5.612
996483,713,"Toby","McLean","WBD","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
291849,158,"Brody","Mihocek","COL","FWD",,7,,109,,,,,,,67,,,,,,,,,,,,,-1.984,-1.984
993828,67,"Rhys","Mathieson","BRL","FWD","MID",7,,76,,,,,,,76,,,,,,,,,,,-2.316,,-1.167,-1.167
297406,180,"Tom","Cutler","ESS","MID",,7,,,,,,,,,29.5,,,,,,,,,,,-6.175,,,-6.175
993820,736,"Tom","Cole","WCE","DEF",,7,,39,,,,,,,55,,,,,,,,,,-4.424,,,,-4.424
294596,636,"Tim","Membrey","STK","FWD",,7,,71,,,,,,,70,,,,,,,,,,,,,-1.712,-1.712
293193,3,"Luke","Brown","ADE","DEF",,7,,,,,,,,,59,,,,,,,,,,-3.992,,,,-3.992
998134,606,"Josh","Battle","STK","FWD","MID",7,,40,,,,,,,58,,,,,,,,,,,-3.81,,-2.801,-2.801
296269,61,"Darcy","Gardiner","BRL","DEF",,7,,,,,,,,,45,,,,,,,,,,-5.504,,,,-5.504
293801,141,"Jamie","Elliott","COL","FWD","MID",7,,,,,,,,,52,,,,,,,,,,,-4.308,,-3.346,-3.346
1001438,447,"Bayley","Fritsch","MEL","FWD",,7,,99,,,,,,,71.5,,,,,,,,,,,,,-1.576,-1.576
1007881,295,"Wil","Powell","GCS","DEF",,7,,87,,,,,,,85,,,,,,,,,,-1.184,,,,-1.184
1000963,424,"Harry","Morrison","HAW","DEF","MID",7,,45,,,,,,,73,,,,,,,,,,-2.48,-2.565,,,-2.48
1005199,15,"Elliott","Himmelberg","ADE","FWD",,7,,38,,,,,,,39.5,,,,,,,,,,,,,-4.48,-4.48
1002251,361,"Brent","Daniels","GWS","FWD",,7,,22,,,,,,,49.5,,,,,,,,,,,,,-3.573,-3.573
993107,371,"Harry","Himmelberg","GWS","FWD",,7,,79,,,,,,,72,,,,,,,,,,,,,-1.531,-1.531
993480,625,"Dougal","Howard","STK","DEF",,7,,82,23413,"The West Wingard","Simon",TRUE,"scoring","DEF",82,,,,,,,,,,-1.508,,,,-1.508
294624,121,"Lachie","Plowman","CAR","DEF",,7,,29,,,,,,,64,,,,,,,,,,-3.452,,,,-3.452
298470,23,"Shane","McAdam","ADE","FWD",,7,,26,,,,,,,44,,,,,,,,,,,,,-4.072,-4.072
280934,41,"Daniel","Talia","ADE","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
293581,68,"Lincoln","McCarthy","BRL","FWD",,7,,99,,,,,,,75,,,,,,,,,,,,,-1.258,-1.258
998115,229,"Taylin","Duman","FRE","DEF",,7,,43,,,,,,,43,,,,,,,,,,-5.72,,,,-5.72
298437,46,"Callum","Ah Chee","BRL","DEF",,7,,79,,,,,,,52.5,,,,,,,,,,-4.694,,,,-4.694
294068,204,"Andrew","Phillips","ESS","RUC",,7,,,,,,,,,99,,,,,,,,,,,,-0.856,,-0.856
270951,214,"David","Zaharakis","ESS","FWD",,7,,,,,,,,,33,,,,,,,,,,,,,-5.07,-5.07
992000,631,"Jack","Lonie","STK","FWD",,7,,,,,,,,,56,,,,,,,,,,,,,-2.983,-2.983
1004940,343,"Sam","Simpson","GEE","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1009378,470,"Trent","Rivers","MEL","DEF",,7,,58,,,,,,,58,,,,,,,,,,-4.1,,,,-4.1
281124,91,"Levi","Casboult","CAR","FWD",,7,,37,,,,,,,43,,,,,,,,,,,,,-4.163,-4.163
1002770,133,"Callum L.","Brown","COL","FWD",,7,,51,,,,,,,54.5,,,,,,,,,,,,,-3.119,-3.119
295203,569,"Nathan","Broad","RIC","DEF",,7,,122,,,,,,,65,,,,,,,,,,-3.344,,,,-3.344
998109,178,"Dylan","Clarke","ESS","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
993816,251,"Darcy","Tucker","FRE","MID",,7,,66,,,,,,,66,,,,,,,,,,,-3.146,,,-3.146
298111,364,"Jeremy","Finlayson","GWS","FWD",,7,,56,20240,"MakingTheirMarcus","James",FALSE,"non-scoring","FWD",71,,,,,,,,,,,,,-1.621,-1.621
240406,750,"Josh J.","Kennedy","WCE","FWD",,7,,87,,,,,,,70.5,,,,,,,,,,,,,-1.667,-1.667
250395,596,"Jack","Riewoldt","RIC","FWD",,7,,39,,,,,,,71,,,,,,,,,,,,,-1.621,-1.621
1004985,637,"Ben","Paton","STK","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1006136,36,"Lachlan","Sholl","ADE","DEF","MID",7,,62,23345,"Pink Lloyd","Jordan",TRUE,"scoring","DEF",78,,,,,,,,,,-1.94,-2.15,,,-1.94
293603,552,"Sam","Mayes","PTA","DEF",,7,,14,,,,,,,14,,,,,,,,,,-8.852,,,,-8.852
290085,698,"Taylor","Duryea","WBD","DEF","FWD",7,,32,2016,"At Witts End","Paul",TRUE,"scoring","FWD",80,,,,,,,,,,-1.724,,,-0.804,-0.804
293883,309,"Jed","Bews","GEE","DEF",,7,,32,,,,,,,42,,,,,,,,,,-5.828,,,,-5.828
1000981,597,"Daniel","Rioli","RIC","FWD",,7,,48,,,,,,,56,,,,,,,,,,,,,-2.983,-2.983
991933,571,"Jason","Castagna","RIC","FWD",,7,,41,,,,,,,54,,,,,,,,,,,,,-3.164,-3.164
993795,94,"David","Cuningham","CAR","FWD",,7,,78,,,,,,,72.5,,,,,,,,,,,,,-1.485,-1.485
997933,238,"Griffin","Logue","FRE","DEF",,7,,21,,,,,,,38,,,,,,,,,,-6.26,,,,-6.26
290117,621,"Dan","Hannebery","STK","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
280336,235,"Stephen","Hill","FRE","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
293479,59,"Cameron","Ellis-Yolmen","BRL","FWD","MID",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
998484,521,"Cameron","Zurhaar","NTH","FWD",,7,,41,,,,,,,32.5,,,,,,,,,,,,,-5.116,-5.116
1004848,684,"Dylan","Stephens","SYD","MID",,7,,61,,,,,,,35.5,,,,,,,,,,,-5.677,,,-5.677
291720,146,"Will","Hoskin-Elliott","COL","FWD",,7,,70,,,,,,,70,,,,,,,,,,,,,-1.712,-1.712
271015,363,"Matt","de Boer","GWS","MID",,7,,,,,,,,,60,,,,,,,,,,,-3.644,,,-3.644
1008123,385,"Jake","Riccardi","GWS","FWD",,7,,,,,,,,,45,,,,,,,,,,,,,-3.981,-3.981
294504,531,"Tom","Clurey","PTA","DEF",,7,,75,,,,,,,81,,,,,,,,,,-1.616,,,,-1.616
294570,628,"Dean","Kent","STK","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
290623,570,"Josh","Caddy","RIC","MID",,7,,,,,,,,,76,,,,,,,,,,,-2.316,,,-2.316
297504,72,"Daniel","McStay","BRL","FWD",,7,,67,,,,,,,63,,,,,,,,,,,,,-2.347,-2.347
1002143,500,"Ben","McKay","NTH","DEF",,7,,35,,,,,,,48,,,,,,,,,,-5.18,,,,-5.18
1006133,599,"Jack","Ross","RIC","MID",,7,,49,,,,,,,43,,,,,,,,,,,-5.055,,,-5.055
1006058,506,"Bailey","Scott","NTH","FWD","MID",7,,,,,,,,,49,,,,,,,,,,,-4.557,,-3.618,-3.618
997823,759,"Josh","Rotham","WCE","DEF",,7,,74,,,,,,,71,,,,,,,,,,-2.696,,,,-2.696
297452,188,"Nick","Hind","ESS","FWD",,7,,89,6510,"The Big Short","Luke",TRUE,"scoring","FWD",89,,,,,,,,,,,,,0.012,0.012
290675,379,"Daniel","Lloyd","GWS","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
997078,205,"Mason","Redman","ESS","DEF",,7,,33,,,,,,,65,,,,,,,,,,-3.344,,,,-3.344
296291,331,"Jake","Kolodjashnij","GEE","DEF",,7,,,,,,,,,70.5,,,,,,,,,,-2.75,,,,-2.75
294643,299,"Alex","Sexton","GCS","FWD",,7,,,,,,,,,49,,,,,,,,,,,,,-3.618,-3.618
1002404,715,"Aaron","Naughton","WBD","FWD",,7,,71,23413,"The West Wingard","Simon",TRUE,"scoring","FWD",76,,,,,,,,,,,,,-1.167,-1.167
291550,515,"Josh","Walker","NTH","DEF",,7,,73,,,,,,,50,,,,,,,,,,-4.964,,,,-4.964
992786,564,"Jake","Aarts","RIC","FWD",,7,,66,,,,,,,61,,,,,,,,,,,,,-2.529,-2.529
1004863,16,"Mitchell","Hinge","ADE","MID",,7,,,,,,,,,31,,,,,,,,,,,-6.051,,,-6.051
1000998,28,"Lachlan","Murphy","ADE","FWD",,7,,69,,,,,,,68,,,,,,,,,,,,,-1.894,-1.894
297456,281,"Nick","Holman","GCS","FWD",,7,,52,,,,,,,52,,,,,,,,,,,,,-3.346,-3.346
290188,679,"Sam","Reid","SYD","FWD",,7,,,23345,"Pink Lloyd","Jordan",FALSE,"non-scoring","FWD",75,,,,,,,,,,,,,-1.258,-1.258
1006143,629,"Max","King","STK","FWD",,7,,67,,,,,,,63.5,,,,,,,,,,,,,-2.302,-2.302
994077,572,"Mabior","Chol","RIC","RUC","FWD",7,,,,,,,,,0,,,,,,,,,,,,-6.8,-8.066,-6.8
997100,660,"Will","Hayward","SYD","FWD",,7,,62,,,,,,,62,,,,,,,,,,,,,-2.438,-2.438
1000937,326,"Jack","Henry","GEE","DEF",,7,,108,,,,,,,78.5,,,,,,,,,,-1.886,,,,-1.886
996743,671,"Lewis","Melican","SYD","DEF",,7,,48,,,,,,,49,,,,,,,,,,-5.072,,,,-5.072
996232,185,"Matt","Guelfi","ESS","DEF",,7,,67,,,,,,,57,,,,,,,,,,-4.208,,,,-4.208
291819,476,"Adam","Tomlinson","MEL","DEF","MID",7,,0,,,,,,,65,,,,,,,,,,-3.344,-3.229,,,-3.229
290797,707,"Alex","Keath","WBD","DEF",,7,,126,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","DEF",85,,,,,,,,,,-1.184,,,,-1.184
996554,767,"Jake","Waterman","WCE","FWD",,7,,81,,,,,,,44.5,,,,,,,,,,,,,-4.027,-4.027
1005247,392,"Sam","Taylor","GWS","DEF",,7,,104,,,,,,,93,,,,,,,,,,-0.32,,,,-0.32
291533,462,"Tom","McDonald","MEL","FWD",,7,,63,20323,"La MacRaena","Anthony",TRUE,"scoring","FWD",89,,,,,,,,,,,,,0.012,0.012
294469,522,"Aliir","Aliir","PTA","DEF",,7,,106,22859,"Ariana Grundy","Lester",FALSE,"scoring","DEF",103,,,,,,,,,,0.76,,,,0.76
1009253,353,"Lachie","Ash","GWS","DEF",,7,,75,22859,"Ariana Grundy","Lester",TRUE,"scoring","DEF",82,,,,,,,,,,-1.508,,,,-1.508
260113,619,"Jarryn","Geary","STK","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
990816,183,"Aaron","Francis","ESS","DEF",,7,,,,,,,,,56,,,,,,,,,,-4.316,,,,-4.316
1000953,111,"Harry","McKay","CAR","FWD",,7,,99,23345,"Pink Lloyd","Jordan",TRUE,"scoring","FWD",98,,,,,,,,,,,,,0.829,0.829
1002228,102,"Lachie","Fogarty","CAR","FWD",,7,,61,20323,"La MacRaena","Anthony",TRUE,"scoring","FWD",62,,,,,,,,,,,,,-2.438,-2.438
992128,528,"Ryan","Burton","PTA","DEF",,7,,41,23413,"The West Wingard","Simon",TRUE,"scoring","DEF",83,,,,,,,,,,-1.4,,,,-1.4
1006028,647,"Nick","Blakey","SYD","FWD","MID",7,,,,,,,,,47,,,,,,,,,,,-4.723,,-3.8,-3.8
994599,526,"Riley","Bonner","PTA","DEF",,7,,,,,,,,,72,,,,,,,,,,-2.588,,,,-2.588
295313,706,"Lin","Jong","WBD","MID","FWD",7,,,,,,,,,15,,,,,,,,,,,-7.379,,-6.704,-6.704
294077,411,"Michael","Hartley","HAW","DEF",,7,,,,,,,,,102,,,,,,,,,,0.652,,,,0.652
1010174,539,"Mitch","Georgiades","PTA","FWD",,7,,38,,,,,,,57.5,,,,,,,,,,,,,-2.847,-2.847
1003203,670,"Hayden","McLean","SYD","FWD",,7,,82,,,,,,,53,,,,,,,,,,,,,-3.255,-3.255
1006232,687,"Sam","Wicks","SYD","FWD",,7,,23,,,,,,,70,,,,,,,,,,,,,-1.712,-1.712
1006137,511,"Curtis","Taylor","NTH","FWD",,7,,17,,,,,,,49,,,,,,,,,,,,,-3.618,-3.618
1008543,34,"Harry","Schoenberg","ADE","FWD",,7,,75,,,,,,,67,,,,,,,,,,,,,-1.984,-1.984
298358,288,"Oleg","Markov","GCS","DEF",,7,,74,23413,"The West Wingard","Simon",TRUE,"scoring","DEF",74,,,,,,,,,,-2.372,,,,-2.372
290228,410,"Kyle","Hartigan","HAW","DEF",,7,,45,,,,,,,48,,,,,,,,,,-5.18,,,,-5.18
1003029,169,"Brayden","Sier","COL","MID",,7,,,,,,,,,37,,,,,,,,,,,-5.553,,,-5.553
991939,693,"Zaine","Cordy","WBD","DEF",,7,,50,,,,,,,49,,,,,,,,,,-5.072,,,,-5.072
998167,130,"Tom","Williamson","CAR","DEF",,7,,,,,,,,,35,,,,,,,,,,-6.584,,,,-6.584
1008198,667,"Tom","McCartin","SYD","FWD",,7,,61,,,,,,,65,,,,,,,,,,,,,-2.166,-2.166
1009399,453,"Luke","Jackson","MEL","FWD",,7,,104,,,,,,,78,,,,,,,,,,,,,-0.986,-0.986
990882,27,"Wayne","Milera","ADE","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
998647,137,"Mason","Cox","COL","FWD",,7,,,,,,,,,58.5,,,,,,,,,,,,,-2.756,-2.756
240399,656,"Lance","Franklin","SYD","FWD",,7,,,,,,,,,78,,,,,,,,,,,,,-0.986,-0.986
280012,166,"Jordan","Roughead","COL","DEF",,7,,71,,,,,,,63,,,,,,,,,,-3.56,,,,-3.56
1008171,134,"Tyler","Brown","COL","MID",,7,,,,,,,,,51,,,,,,,,,,,-4.391,,,-4.391
296324,372,"Jesse","Hogan","GWS","FWD",,7,,92,,,,,,,92,,,,,,,,,,,,,0.285,0.285
1000972,533,"Willem","Drew","PTA","MID",,7,,129,,,,,,,82,,,,,,,,,,,-1.818,,,-1.818
999824,335,"Quinton","Narkle","GEE","MID",,7,,61,,,,,,,56.5,,,,,,,,,,,-3.935,,,-3.935
999309,14,"Jackson","Hately","ADE","MID",,7,,55,,,,,,,57.5,,,,,,,,,,,-3.852,,,-3.852
291947,730,"Brendon","Ah Chee","WCE","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
296420,464,"Alex","Neal-Bullen","MEL","FWD",,7,,22,,,,,,,71,,,,,,,,,,,,,-1.621,-1.621
297473,19,"Jake","Kelly","ADE","DEF",,7,,75,20240,"MakingTheirMarcus","James",TRUE,"scoring","DEF",89,,,,,,,,,,-0.752,,,,-0.752
1008280,716,"Ed","Richards","WBD","FWD","MID",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
1002253,536,"Kane","Farrell","PTA","FWD","MID",7,,,,,,,,,28,,,,,,,,,,,-6.3,,-5.524,-5.524
240254,279,"Jarrod","Harbrow","GCS","DEF",,7,,,,,,,,,70,,,,,,,,,,-2.804,,,,-2.804
240060,89,"Eddie","Betts","CAR","FWD",,7,,85,,,,,,,73,,,,,,,,,,,,,-1.44,-1.44
280990,555,"Steven","Motlop","PTA","FWD",,7,,69,,,,,,,69,,,,,,,,,,,,,-1.803,-1.803
298280,195,"Jayden","Laverde","ESS","FWD",,7,,57,,,,,,,59,,,,,,,,,,,,,-2.71,-2.71
1008882,262,"Charlie","Ballard","GCS","DEF",,7,,98,,,,,,,84.5,,,,,,,,,,-1.238,,,,-1.238
1002401,86,"Brandon","Starcevich","BRL","DEF",,7,,46,,,,,,,58,,,,,,,,,,-4.1,,,,-4.1
290289,170,"Josh","Thomas","COL","FWD",,7,,47,,,,,,,52,,,,,,,,,,,,,-3.346,-3.346
1004912,97,"Tom","De Koning","CAR","RUC",,7,,,,,,,,,0,,,,,,,,,,,,-6.8,,-6.8
997230,39,"Tyson","Stengle","ADE","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
293738,404,"Sam","Frost","HAW","DEF",,7,,49,,,,,,,76,,,,,,,,,,-2.156,,,,-2.156
1005053,48,"Noah","Answerth","BRL","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
993806,479,"Sam","Weideman","MEL","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1004437,255,"Tobe","Watson","FRE","DEF",,7,,74,,,,,,,71,,,,,,,,,,-2.696,,,,-2.696
999391,475,"Tom","Sparrow","MEL","MID",,7,,,,,,,,,51,,,,,,,,,,,-4.391,,,-4.391
996692,451,"Marty","Hore","MEL","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
992644,383,"Braydon","Preuss","GWS","RUC",,7,,,,,,,,,0,,,,,,,,,,,,-6.8,,-6.8
990291,135,"Darcy","Cameron","COL","FWD",,7,,76,,,,,,,76,,,,,,,,,,,,,-1.167,-1.167
1006314,422,"Dylan","Moore","HAW","FWD",,7,,63,,,,,,,63,,,,,,,,,,,,,-2.347,-2.347
993799,274,"Brayden","Fiorini","GCS","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
297990,477,"Aaron","vandenBerg","MEL","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
291509,378,"Adam","Kennedy","GWS","MID",,7,,,,,,,,,0,,,,,,,,,,,-8.623,,,-8.623
1006059,57,"Keidean","Coleman","BRL","FWD",,7,,,,,,,,,40.5,,,,,,,,,,,,,-4.39,-4.39
1006144,284,"Ben","King","GCS","FWD",,7,,70,,,,,,,65,,,,,,,,,,,,,-2.166,-2.166
996708,695,"Bailey","Dale","WBD","FWD",,7,,112,6510,"The Big Short","Luke",TRUE,"scoring","FWD",89,,,,,,,,,,,,,0.012,0.012
291753,271,"Sam","Day","GCS","FWD",,7,,,,,,,,,44,,,,,,,,,,,,,-4.072,-4.072
280506,43,"Taylor","Walker","ADE","FWD",,7,,42,20240,"MakingTheirMarcus","James",TRUE,"scoring","FWD",106,,,,,,,,,,,,,1.555,1.555
1002282,474,"Charlie","Spargo","MEL","FWD",,7,,65,,,,,,,64,,,,,,,,,,,,,-2.257,-2.257
1000860,244,"Lachie","Schultz","FRE","FWD",,7,,42,,,,,,,74,,,,,,,,,,,,,-1.349,-1.349
281139,728,"Easton","Wood","WBD","DEF",,7,,71,,,,,,,66,,,,,,,,,,-3.236,,,,-3.236
296041,426,"Tim","O'Brien","HAW","FWD",,7,,53,,,,,,,59,,,,,,,,,,,,,-2.71,-2.71
261374,384,"Sam J.","Reid","GWS","DEF",,7,,52,,,,,,,25,,,,,,,,,,-7.664,,,,-7.664
280824,463,"Jake","Melksham","MEL","FWD",,7,,52,,,,,,,52,,,,,,,,,,,,,-3.346,-3.346
296225,758,"Willie","Rioli","WCE","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
260288,618,"James","Frawley","STK","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
1002353,227,"Mitch","Crowden","FRE","FWD",,7,,36,,,,,,,35,,,,,,,,,,,,,-4.889,-4.889
1002300,734,"Jarrod","Brander","WCE","FWD","MID",7,,58,,,,,,,65,,,,,,,,,,,-3.229,,-2.166,-2.166
294654,211,"James","Stewart","ESS","FWD",,7,,51,,,,,,,51,,,,,,,,,,,,,-3.437,-3.437
298450,220,"Connor","Blakely","FRE","MID",,7,,,,,,,,,23,,,,,,,,,,,-6.715,,,-6.715
996731,95,"Charlie","Curnow","CAR","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
297438,184,"Martin","Gleeson","ESS","DEF",,7,,,,,,,,,64,,,,,,,,,,-3.452,,,,-3.452
1006276,783,"Derek","Eggmolesse-Smith","RIC","DEF",,7,,,,,,,,,30,,,,,,,,,,-7.124,,,,-7.124
298289,213,"Peter","Wright","ESS","FWD",,7,,66,23345,"Pink Lloyd","Jordan",TRUE,"scoring","FWD",69,,,,,,,,,,,,,-1.803,-1.803
250222,455,"Nathan","Jones","MEL","FWD","MID",7,,48,,,,,,,48,,,,,,,,,,,-4.64,,-3.709,-3.709
280804,362,"Phil","Davis","GWS","DEF",,7,,,,,,,,,55,,,,,,,,,,-4.424,,,,-4.424
1008855,439,"Oskar","Baker","MEL","MID",,7,,67,,,,,,,67,,,,,,,,,,,-3.063,,,-3.063
1005729,512,"Tarryn","Thomas","NTH","FWD",,7,,69,,,,,,,69,,,,,,,,,,,,,-1.803,-1.803
298390,460,"Jay","Lockhart","MEL","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
293987,548,"Jarrod","Lienert","PTA","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
998180,218,"Bailey","Banfield","FRE","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1001396,360,"Isaac","Cumming","GWS","DEF",,7,,92,20240,"MakingTheirMarcus","James",TRUE,"scoring","DEF",92,,,,,,,,,,-0.428,,,,-0.428
1006148,370,"Bobby","Hill","GWS","FWD",,7,,51,,,,,,,51,,,,,,,,,,,,,-3.437,-3.437
999331,9,"Darcy","Fogarty","ADE","FWD",,7,,,,,,,,,44,,,,,,,,,,,,,-4.072,-4.072
999326,314,"Brad","Close","GEE","FWD",,7,,87,,,,,,,64.5,,,,,,,,,,,,,-2.211,-2.211
1006087,277,"Caleb","Graham","GCS","DEF",,7,,66,,,,,,,38.5,,,,,,,,,,-6.206,,,,-6.206
297255,110,"Mitch","McGovern","CAR","FWD",,7,,49,,,,,,,60,,,,,,,,,,,,,-2.62,-2.62
1001449,702,"Mitch","Hannan","WBD","FWD",,7,,44,,,,,,,44,,,,,,,,,,,,,-4.072,-4.072
293884,212,"Jake","Stringer","ESS","FWD",,7,,92,2016,"At Witts End","Paul",FALSE,"non-scoring","FWD",86,,,,,,,,,,,,,-0.26,-0.26
998327,494,"Kyron","Hayden","NTH","DEF",,7,,,,,,,,,23,,,,,,,,,,-7.88,,,,-7.88
992054,719,"Roarke","Smith","WBD","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
992462,412,"Daniel","Howe","HAW","DEF","MID",7,,,,,,,,,60,,,,,,,,,,-3.884,-3.644,,,-3.644
290622,445,"Mitch","Brown","MEL","FWD",,7,,,,,,,,,77,,,,,,,,,,,,,-1.077,-1.077
1002922,610,"Jack","Bytel","STK","MID",,7,,91,,,,,,,62,,,,,,,,,,,-3.478,,,-3.478
992059,247,"Sam","Switkowski","FRE","FWD",,7,,,,,,,,,95,,,,,,,,,,,,,0.557,0.557
1009256,258,"Hayden","Young","FRE","DEF",,7,,,,,,,,,61,,,,,,,,,,-3.776,,,,-3.776
1005000,723,"Laitham","Vandermeer","WBD","FWD","MID",7,,,,,,,,,41,,,,,,,,,,,-5.221,,-4.344,-4.344
1006127,726,"Rhylee","West","WBD","FWD",,7,,1,,,,,,,1,,,,,,,,,,,,,-7.975,-7.975
1008190,186,"Brayden","Ham","ESS","MID",,7,,40,,,,,,,56,,,,,,,,,,,-3.976,,,-3.976
1002583,603,"Sydney","Stack","RIC","MID","FWD",7,,,,,,,,,0,,,,,,,,,,,-8.623,,-8.066,-8.066
270861,143,"Levi","Greenwood","COL","MID",,7,,,,,,,,,42,,,,,,,,,,,-5.138,,,-5.138
290722,658,"Sam","Gray","SYD","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
280988,224,"Travis","Colyer","FRE","FWD",,7,,69,,,,,,,66,,,,,,,,,,,,,-2.075,-2.075
1004880,680,"Ben","Ronke","SYD","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
298302,108,"Caleb","Marchbank","CAR","DEF",,7,,,,,,,,,0,,,,,,,,,,-10.364,,,,-10.364
291492,690,"Josh","Bruce","WBD","FWD",,7,,35,,,,,,,66,,,,,,,,,,,,,-2.075,-2.075
290757,643,"Jimmy","Webster","STK","DEF",,7,,52,,,,,,,51,,,,,,,,,,-4.856,,,,-4.856
1005547,269,"Josh","Corbett","GCS","FWD",,7,,105,,,,,,,77,,,,,,,,,,,,,-1.077,-1.077
280763,712,"Stefan","Martin","WBD","RUC",,7,,57,,,,,,,58,,,,,,,,,,,,-3.318,,-3.318
1009189,497,"Jack","Mahony","NTH","FWD",,7,,63,,,,,,,48,,,,,,,,,,,,,-3.709,-3.709
295222,233,"Joel","Hamling","FRE","DEF",,7,,,,,,,,,72,,,,,,,,,,-2.588,,,,-2.588
997842,675,"Colin","O'Riordan","SYD","DEF",,7,,50,,,,,,,50,,,,,,,,,,-4.964,,,,-4.964
296078,491,"Taylor","Garner","NTH","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1002291,646,"James","Bell","SYD","FWD",,7,,,,,,,,,24,,,,,,,,,,,,,-5.887,-5.887
1002242,315,"Charlie","Constable","GEE","MID",,7,,,,,,,,,45,,,,,,,,,,,-4.889,,,-4.889
998390,415,"Changkuoth","Jiath","HAW","DEF",,7,,49,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","DEF",99,,,,,,,,,,0.328,,,,0.328
1004965,518,"Tristan","Xerri","NTH","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
296211,685,"Lewis","Taylor","SYD","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1013611,246,"Sam","Sturt","FRE","FWD",,7,,,,,,,,,24,,,,,,,,,,,,,-5.887,-5.887
1006097,201,"Irving","Mosquito","ESS","FWD",,7,,,,,,,,,0,,,,,,,,,,,,,-8.066,-8.066
1001017,495,"Nick","Larkey","NTH","FWD",,7,,54,,,,,,,46,,,,,,,,,,,,,-3.89,-3.89
994385,452,"Jayden","Hunt","MEL","FWD",,7,,50,,,,,,,72,,,,,,,,,,,,,-1.531,-1.531
1008154,92,"Matthew","Cottrell","CAR","MID",,7,,57,,,,,,,55,,,,,,,,,,,-4.059,,,-4.059
999346,563,"Boyd","Woodcock","PTA","FWD",,7,,38,,,,,,,45,,,,,,,,,,,,,-3.981,-3.981
294266,663,"Tom","Hickey","SYD","RUC",,7,,110,23345,"Pink Lloyd","Jordan",FALSE,"scoring","RUC",111,,,,,,,,,,,,-0.135,,-0.135
992499,513,"Kayne","Turner","NTH","FWD",,7,,109,,,,,,,55,,,,,,,,,,,,,-3.074,-3.074
291867,444,"Ben","Brown","MEL","FWD",,7,,57,22859,"Ariana Grundy","Lester",TRUE,"scoring","FWD",57,,,,,,,,,,,,,-2.892,-2.892
1001028,125,"Jack","Silvagni","CAR","FWD",,7,,,,,,,,,38,,,,,,,,,,,,,-4.617,-4.617
991773,10,"Billy","Frampton","ADE","FWD",,7,,,,,,,,,37,,,,,,,,,,,,,-4.707,-4.707
1008454,265,"Connor","Budarick","GCS","DEF",,7,,,,,,,,,61.5,,,,,,,,,,-3.722,,,,-3.722
