"","feed_id","player_id","first_name","last_name","team_abbrev","pos_1","pos_2","round","projected_points","points","avg","avg3","avg5","price","user_team_id","team","coach","picked","type","position"
"193",293651,694,"Hayden","Crozier","WBD","DEF",NA,11,NA,118,75.7143,88.6667,78.2,384000,NA,NA,NA,NA,NA,NA
"194",296422,644,"Callum","Wilkie","STK","DEF",NA,11,NA,87,70.1818,54.3333,71.4,338100,NA,NA,NA,NA,NA,NA
"195",998103,654,"Oliver","Florent","SYD","MID",NA,11,NA,79,81.8182,77.6667,83.2,397200,NA,NA,NA,NA,NA,NA
"196",270938,21,"Tom","Lynch","ADE","FWD",NA,11,NA,NA,62.8333,48.6667,53,338500,NA,NA,NA,NA,NA,NA
"197",996442,651,"Ryan","Clarke","SYD","MID",NA,11,NA,NA,12,12,12,407800,NA,NA,NA,NA,NA,NA
"198",998130,259,"Ben","Ainsworth","GCS","FWD",NA,11,NA,NA,52.125,41.6667,51.6,291000,NA,NA,NA,NA,NA,NA
"199",1006126,681,"James","Rowbottom","SYD","MID",NA,11,NA,80,85.2857,82,83,422400,23413,"The West Wingard","Simon",TRUE,"scoring","MID"
"200",1008089,164,"Isaac","Quaynor","COL","DEF",NA,11,NA,91,76.0909,73.6667,73.2,374300,NA,NA,NA,NA,NA,NA
"201",292511,351,"Zach","Tuohy","GEE","MID",NA,11,NA,126,85.8,108.667,98.8,454900,2016,"At Witts End","Paul",FALSE,"scoring","MID"
"202",295067,217,"James","Aish","FRE","MID",NA,11,NA,100,64.7273,77.3333,73.8,351000,NA,NA,NA,NA,NA,NA
"203",993979,557,"Sam","Powell-Pepper","PTA","FWD","MID",11,NA,130,88.2,103.667,88.2,424100,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","FWD"
"204",290787,481,"Shaun","Atley","NTH","DEF",NA,11,NA,68,78.0909,68.6667,69.2,370500,NA,NA,NA,NA,NA,NA
"205",293854,248,"Matt","Taberner","FRE","FWD",NA,11,NA,NA,71.6,55.6667,63.6,357100,NA,NA,NA,NA,NA,NA
"206",998529,602,"Ivan","Soldo","RIC","RUC",NA,11,NA,NA,0,0,0,403000,NA,NA,NA,NA,NA,NA
"207",996487,430,"Tom","Phillips","HAW","FWD","MID",11,NA,72,70.6364,70.3333,65.6,347800,NA,NA,NA,NA,NA,NA
"208",291773,114,"Jack","Newnes","CAR","MID","FWD",11,NA,NA,70.375,60,61.4,336600,NA,NA,NA,NA,NA,NA
"209",296200,103,"Michael","Gibbons","CAR","FWD",NA,11,NA,44,64.5455,57,62.4,313400,NA,NA,NA,NA,NA,NA
"210",993832,128,"Jacob","Weitering","CAR","DEF",NA,11,NA,78,87.9091,61.6667,88,437400,23345,"Pink Lloyd","Jordan",TRUE,"scoring","DEF"
"211",291978,652,"Harry","Cunningham","SYD","DEF",NA,11,NA,124,65.5455,83.6667,80.2,359600,NA,NA,NA,NA,NA,NA
"212",994539,118,"Sam","Petrevski-Seton","CAR","DEF",NA,11,NA,NA,59,46.3333,53.6,313300,NA,NA,NA,NA,NA,NA
"213",290198,565,"David","Astbury","RIC","DEF",NA,11,NA,NA,59.9,52,59.2,309400,NA,NA,NA,NA,NA,NA
"214",998114,433,"Jack","Scrimshaw","HAW","DEF",NA,11,NA,91,82,101.667,99.4,466200,2016,"At Witts End","Paul",TRUE,"scoring","DEF"
"215",1006096,534,"Xavier","Duursma","PTA","MID",NA,11,NA,NA,73,80.3333,73,390500,NA,NA,NA,NA,NA,NA
"216",294877,344,"Isaac","Smith","GEE","FWD","MID",11,NA,88,79.9091,77,78.4,396000,6510,"The Big Short","Luke",FALSE,"non-scoring","FWD"
"217",298298,754,"Jackson","Nelson","WCE","DEF",NA,11,NA,80,55.6364,56.3333,58.4,276900,NA,NA,NA,NA,NA,NA
"218",990609,54,"Charlie","Cameron","BRL","FWD",NA,11,NA,97,68.0909,74,87.2,386400,NA,NA,NA,NA,NA,NA
"219",294429,617,"Luke","Dunstan","STK","MID",NA,11,NA,131,87.5,87.5,87.5,395400,NA,NA,NA,NA,NA,NA
"220",294125,257,"Nathan","Wilson","FRE","DEF",NA,11,NA,43,68.7,61.6667,72,362100,NA,NA,NA,NA,NA,NA
"221",999827,101,"Zac","Fisher","CAR","FWD",NA,11,NA,NA,70,70,70,394200,2018,"Surviving J.Kelly","Mark",FALSE,"non-scoring","FWD"
"222",250362,22,"David","Mackay","ADE","DEF",NA,11,NA,56,63.8333,63.3333,66.8,341200,NA,NA,NA,NA,NA,NA
"223",1000072,161,"John","Noble","COL","DEF",NA,11,NA,73,74.2727,71.3333,75.8,372100,NA,NA,NA,NA,NA,NA
"224",1002235,77,"Cam","Rayner","BRL","FWD",NA,11,NA,NA,0,0,0,392900,NA,NA,NA,NA,NA,NA
"225",291357,341,"Gary","Rohan","GEE","FWD",NA,11,NA,53,74.1111,62,77.2,404700,NA,NA,NA,NA,NA,NA
"226",296735,493,"Aaron","Hall","NTH","FWD",NA,11,NA,121,90.3333,112.333,111.2,502100,2016,"At Witts End","Paul",TRUE,"scoring","FWD"
"227",993953,62,"Eric","Hipwood","BRL","FWD",NA,11,NA,71,65.9091,85.6667,69.6,359800,NA,NA,NA,NA,NA,NA
"228",298211,321,"Darcy","Fort","GEE","RUC",NA,11,NA,NA,0,0,0,390700,NA,NA,NA,NA,NA,NA
"229",1006159,406,"Damon","Greaves","HAW","DEF",NA,11,NA,34,37,37,37,389700,NA,NA,NA,NA,NA,NA
"230",290527,553,"Trent","McKenzie","PTA","DEF",NA,11,NA,103,96.5,96.5,96.5,388300,NA,NA,NA,NA,NA,NA
"231",296371,219,"Brett","Bewley","FRE","FWD","MID",11,NA,NA,0,0,0,388200,NA,NA,NA,NA,NA,NA
"232",293845,312,"Jeremy","Cameron","GEE","FWD",NA,11,NA,74,79.1667,68.6667,78.4,398600,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","FWD"
"233",291327,400,"Jonathon","Ceglar","HAW","RUC",NA,11,NA,NA,70.25,65,70.25,369800,NA,NA,NA,NA,NA,NA
"234",281078,105,"Liam","Jones","CAR","DEF",NA,11,NA,51,64.5455,48.3333,54.4,301400,NA,NA,NA,NA,NA,NA
"235",1004938,334,"Gryan","Miers","GEE","FWD",NA,11,NA,NA,63.4286,69.3333,70.8,369400,NA,NA,NA,NA,NA,NA
"236",993771,593,"Marlion","Pickett","RIC","MID",NA,11,NA,NA,69.3,62,72.6,358800,NA,NA,NA,NA,NA,NA
"237",291848,655,"Robbie","Fox","SYD","DEF",NA,11,NA,NA,48.3333,48.3333,48.3333,348400,NA,NA,NA,NA,NA,NA
"238",1008550,402,"Will","Day","HAW","DEF",NA,11,NA,NA,88.5,88.5,88.5,384400,NA,NA,NA,NA,NA,NA
"239",1011936,669,"Justin","McInerney","SYD","MID",NA,11,NA,74,72,79.6667,72,362700,NA,NA,NA,NA,NA,NA
"240",993917,630,"Ben","Long","STK","DEF",NA,11,NA,NA,32.3333,16.3333,23,206100,NA,NA,NA,NA,NA,NA
"241",280819,582,"Dylan","Grimes","RIC","DEF",NA,11,NA,83,64.9,73,67.8,344900,NA,NA,NA,NA,NA,NA
"242",996580,236,"Ethan","Hughes","FRE","DEF",NA,11,NA,NA,65.2857,65.3333,64,361000,NA,NA,NA,NA,NA,NA
"243",294592,588,"Kamdyn","McIntosh","RIC","MID",NA,11,NA,67,64.6,82.3333,73.8,353600,NA,NA,NA,NA,NA,NA
"244",294508,486,"Aidan","Corr","NTH","DEF",NA,11,NA,NA,80.5,80.5,80.5,381100,NA,NA,NA,NA,NA,NA
"245",1007102,337,"Mark","O'Connor","GEE","DEF",NA,11,NA,NA,84.8,88,84.8,421300,NA,NA,NA,NA,NA,NA
"246",1010841,152,"Jack","Madgen","COL","DEF",NA,11,NA,22,49,35,42,265900,NA,NA,NA,NA,NA,NA
"247",291548,64,"Ryan","Lester","BRL","DEF",NA,11,NA,NA,58.3333,39.3333,49.6,293100,NA,NA,NA,NA,NA,NA
"248",291545,724,"Mitch","Wallis","WBD","FWD",NA,11,NA,NA,45.5,45.5,45.5,379900,NA,NA,NA,NA,NA,NA
"249",210012,399,"Shaun","Burgoyne","HAW","FWD",NA,11,NA,52,57.3333,53,58,324300,NA,NA,NA,NA,NA,NA
"250",1005577,181,"Sam","Draper","ESS","RUC",NA,11,NA,NA,49.5,49.5,49.5,378100,22859,"Ariana Grundy","Lester",FALSE,"non-scoring","RUC"
"251",290160,450,"Michael","Hibberd","MEL","DEF",NA,11,NA,45,60.4286,51.6667,60,312300,NA,NA,NA,NA,NA,NA
"252",281373,757,"Jack","Redden","WCE","MID",NA,11,NA,88,91.5455,93.3333,90.8,465900,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","MID"
"253",270326,325,"Lachie","Henderson","GEE","DEF",NA,11,NA,69,82.1818,92.3333,84.4,435100,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","DEF"
"254",1004998,551,"Todd","Marshall","PTA","FWD",NA,11,NA,62,67.3333,56.3333,61.8,336600,NA,NA,NA,NA,NA,NA
"255",1001299,559,"Connor","Rozee","PTA","FWD",NA,11,NA,39,59.6667,49.3333,65.8,329500,NA,NA,NA,NA,NA,NA
"256",298144,673,"Sam","Naismith","SYD","RUC",NA,11,NA,NA,0,0,0,376100,NA,NA,NA,NA,NA,NA
"257",240302,53,"Grant","Birchall","BRL","DEF",NA,11,NA,46,69.0909,68.6667,77.8,385200,NA,NA,NA,NA,NA,NA
"258",291526,316,"Luke","Dahlhaus","GEE","FWD",NA,11,NA,42,57.4,41,59,300900,NA,NA,NA,NA,NA,NA
"259",294036,662,"George","Hewett","SYD","MID",NA,11,NA,61,54.8889,64,57.4,285500,NA,NA,NA,NA,NA,NA
"260",292145,545,"Tom","Jonas","PTA","DEF",NA,11,NA,89,79.5455,69.6667,78.2,395900,NA,NA,NA,NA,NA,NA
"261",1002245,567,"Noah","Balta","RIC","DEF",NA,11,NA,90,66.7273,77.6667,72,322400,NA,NA,NA,NA,NA,NA
"262",290826,737,"Jamie","Cripps","WCE","FWD",NA,11,NA,57,75.3636,78.6667,76,378800,NA,NA,NA,NA,NA,NA
"263",280416,154,"Chris","Mayne","COL","MID",NA,11,NA,142,96.25,122,109.4,492700,22859,"Ariana Grundy","Lester",TRUE,"scoring","MID"
"264",993794,409,"Blake","Hardwick","HAW","DEF",NA,11,NA,74,97.4545,101.667,97.6,504200,22859,"Ariana Grundy","Lester",TRUE,"scoring","DEF"
"265",290314,376,"Lachlan","Keeffe","GWS","DEF",NA,11,NA,NA,63.125,58.3333,67,335500,NA,NA,NA,NA,NA,NA
"266",270588,190,"Cale","Hooker","ESS","DEF",NA,11,NA,96,68.7273,79,74,342000,NA,NA,NA,NA,NA,NA
"267",290641,611,"Jake","Carlisle","STK","DEF",NA,11,NA,NA,60.5,50,60.5,340600,NA,NA,NA,NA,NA,NA
"268",1001195,296,"Izak","Rankine","GCS","FWD",NA,11,NA,102,61.0909,56.3333,54.8,284100,NA,NA,NA,NA,NA,NA
"269",294092,197,"Anthony","McDonald-Tipungwuti","ESS","FWD",NA,11,NA,93,77.9091,82.3333,78.2,393300,NA,NA,NA,NA,NA,NA
"270",290823,225,"Reece","Conca","FRE","DEF",NA,11,NA,NA,59.125,61,56.6,310600,NA,NA,NA,NA,NA,NA
"271",1002220,340,"Esava","Ratugolea","GEE","RUC","FWD",11,NA,41,63.25,67.6667,63.25,358700,NA,NA,NA,NA,NA,NA
"272",990606,210,"Will","Snelling","ESS","FWD",NA,11,NA,53,76.4545,72.3333,75.4,385000,NA,NA,NA,NA,NA,NA
"273",997206,26,"Andrew","McPherson","ADE","DEF",NA,11,NA,NA,43.875,41.6667,46.2,248500,NA,NA,NA,NA,NA,NA
"274",293813,585,"Tom J.","Lynch","RIC","FWD",NA,11,NA,NA,62.5,55,61.2,318800,NA,NA,NA,NA,NA,NA
"275",996483,713,"Toby","McLean","WBD","FWD",NA,11,NA,NA,0,0,0,366700,NA,NA,NA,NA,NA,NA
"276",291849,158,"Brody","Mihocek","COL","FWD",NA,11,NA,48,58.4545,39.6667,56,275900,NA,NA,NA,NA,NA,NA
"277",993828,67,"Rhys","Mathieson","BRL","FWD","MID",11,NA,77,78.4,74.3333,78.4,375700,23345,"Pink Lloyd","Jordan",TRUE,"scoring","FWD"
"278",297406,180,"Tom","Cutler","ESS","MID",NA,11,NA,NA,29.5,29.5,29.5,364700,NA,NA,NA,NA,NA,NA
"279",993820,736,"Tom","Cole","WCE","DEF",NA,11,NA,62,53.5455,51.6667,48.4,254200,NA,NA,NA,NA,NA,NA
"280",294596,636,"Tim","Membrey","STK","FWD",NA,11,NA,132,78.1818,90,76.8,363400,22859,"Ariana Grundy","Lester",TRUE,"scoring","FWD"
"281",293193,3,"Luke","Brown","ADE","DEF",NA,11,NA,37,60,64,62,340100,NA,NA,NA,NA,NA,NA
"282",998134,606,"Josh","Battle","STK","FWD","MID",11,NA,68,67,68,62.4,338600,NA,NA,NA,NA,NA,NA
"283",296269,61,"Darcy","Gardiner","BRL","DEF",NA,11,NA,NA,60.8,58,60.8,296200,NA,NA,NA,NA,NA,NA
"284",293801,141,"Jamie","Elliott","COL","FWD","MID",11,NA,NA,52,52,52,362700,NA,NA,NA,NA,NA,NA
"285",1001438,447,"Bayley","Fritsch","MEL","FWD",NA,11,NA,89,66.3,62,63,317900,NA,NA,NA,NA,NA,NA
"286",1007881,295,"Wil","Powell","GCS","DEF",NA,11,NA,74,81.7273,74.6667,86.6,415800,2016,"At Witts End","Paul",TRUE,"scoring","DEF"
"287",1000963,424,"Harry","Morrison","HAW","DEF","MID",11,NA,NA,67.4,64.3333,54.2,308700,NA,NA,NA,NA,NA,NA
"288",1005199,15,"Elliott","Himmelberg","ADE","FWD",NA,11,NA,NA,46,46,46,325100,NA,NA,NA,NA,NA,NA
"289",1002251,361,"Brent","Daniels","GWS","FWD",NA,11,NA,NA,52,54.3333,54.2,319000,NA,NA,NA,NA,NA,NA
"290",993107,371,"Harry","Himmelberg","GWS","FWD",NA,11,NA,67,69.5455,58,68,329000,NA,NA,NA,NA,NA,NA
"291",993480,625,"Dougal","Howard","STK","DEF",NA,11,NA,57,83.4545,66.6667,75.4,387100,23413,"The West Wingard","Simon",TRUE,"scoring","DEF"
"292",294624,121,"Lachie","Plowman","CAR","DEF",NA,11,NA,NA,57.3,46,42,257100,NA,NA,NA,NA,NA,NA
"293",298470,23,"Shane","McAdam","ADE","FWD",NA,11,NA,16,48.6,54.3333,49.4,267100,NA,NA,NA,NA,NA,NA
"294",280934,41,"Daniel","Talia","ADE","DEF",NA,11,NA,NA,0,0,0,354600,NA,NA,NA,NA,NA,NA
"295",293581,68,"Lincoln","McCarthy","BRL","FWD",NA,11,NA,79,79.5455,72.3333,77.8,398600,23413,"The West Wingard","Simon",TRUE,"scoring","FWD"
"296",998115,229,"Taylin","Duman","FRE","DEF",NA,11,NA,48,53,56.3333,53,320000,NA,NA,NA,NA,NA,NA
"297",1002240,509,"Jaidyn","Stephenson","NTH","FWD",NA,11,NA,NA,80.25,82.6667,80.2,392400,20240,"MakingTheirMarcus","James",TRUE,"non-scoring","FWD"
"298",295584,624,"Bradley","Hill","STK","MID",NA,11,NA,41,66.9091,58.6667,75,359000,NA,NA,NA,NA,NA,NA
"299",298437,46,"Callum","Ah Chee","BRL","DEF",NA,11,NA,55,53.3,47,56.4,278000,NA,NA,NA,NA,NA,NA
"300",294068,204,"Andrew","Phillips","ESS","RUC",NA,11,NA,78,81.4,73.6667,81.4,374100,NA,NA,NA,NA,NA,NA
"301",270951,214,"David","Zaharakis","ESS","FWD",NA,11,NA,50,61.5,71,61.5,348100,NA,NA,NA,NA,NA,NA
"302",1009528,367,"Tom","Green","GWS","MID",NA,11,NA,60,80,84.6667,93.8,436200,22859,"Ariana Grundy","Lester",TRUE,"scoring","MID"
"303",992000,631,"Jack","Lonie","STK","FWD",NA,11,NA,NA,47.875,43.6667,47.2,265600,NA,NA,NA,NA,NA,NA
"304",1004940,343,"Sam","Simpson","GEE","FWD",NA,11,NA,NA,52,52,52,350600,NA,NA,NA,NA,NA,NA
"305",1009378,470,"Trent","Rivers","MEL","DEF",NA,11,NA,72,62.4545,64.3333,62.4,314700,NA,NA,NA,NA,NA,NA
"306",281124,91,"Levi","Casboult","CAR","FWD",NA,11,NA,38,44.5,52,47.6,256800,NA,NA,NA,NA,NA,NA
"307",1002770,133,"Callum L.","Brown","COL","FWD",NA,11,NA,39,47.7,43.3333,38.8,223600,NA,NA,NA,NA,NA,NA
"308",295203,569,"Nathan","Broad","RIC","DEF",NA,11,NA,101,76.4545,91,91.6,408400,NA,NA,NA,NA,NA,NA
"309",1006103,177,"Jye","Caldwell","ESS","FWD","MID",11,NA,NA,70,70,70,348600,NA,NA,NA,NA,NA,NA
"310",998109,178,"Dylan","Clarke","ESS","MID","FWD",11,NA,NA,0,0,0,348600,NA,NA,NA,NA,NA,NA
"311",993816,251,"Darcy","Tucker","FRE","MID",NA,11,NA,64,63.4,61,63.4,327300,NA,NA,NA,NA,NA,NA
"312",298111,364,"Jeremy","Finlayson","GWS","FWD",NA,11,NA,51,77.1429,77,68.2,367400,NA,NA,NA,NA,NA,NA
"313",240406,750,"Josh J.","Kennedy","WCE","FWD",NA,11,NA,68,67.4,65.6667,72.6,343400,NA,NA,NA,NA,NA,NA
"314",998129,264,"Will","Brodie","GCS","MID","FWD",11,NA,NA,47,47,47,317800,NA,NA,NA,NA,NA,NA
"315",297899,449,"James","Harmes","MEL","DEF",NA,11,NA,116,95.2,93.3333,95.2,424200,6510,"The Big Short","Luke",FALSE,"non-scoring","DEF"
"316",250395,596,"Jack","Riewoldt","RIC","FWD",NA,11,NA,140,71.9091,90,68.8,331800,NA,NA,NA,NA,NA,NA
"317",1004985,637,"Ben","Paton","STK","DEF",NA,11,NA,NA,0,0,0,344200,NA,NA,NA,NA,NA,NA
"318",1006136,36,"Lachlan","Sholl","ADE","DEF","MID",11,NA,54,79.0909,62.6667,60.6,356900,23345,"Pink Lloyd","Jordan",TRUE,"scoring","DEF"
"319",293603,552,"Sam","Mayes","PTA","DEF",NA,11,NA,NA,25,25,25,285700,NA,NA,NA,NA,NA,NA
"320",290085,698,"Taylor","Duryea","WBD","DEF","FWD",11,NA,47,73,64.6667,62.4,354300,20240,"MakingTheirMarcus","James",TRUE,"scoring","FWD"
"321",293883,309,"Jed","Bews","GEE","DEF",NA,11,NA,46,49.8182,52.3333,51.8,267300,NA,NA,NA,NA,NA,NA
"322",1000981,597,"Daniel","Rioli","RIC","FWD",NA,11,NA,NA,54.4444,56.6667,54.8,295200,NA,NA,NA,NA,NA,NA
"323",991933,571,"Jason","Castagna","RIC","FWD",NA,11,NA,55,58.8182,66.3333,52.6,285100,NA,NA,NA,NA,NA,NA
"324",993795,94,"David","Cuningham","CAR","FWD",NA,11,NA,NA,59.5,57,59.5,338100,NA,NA,NA,NA,NA,NA
"325",997933,238,"Griffin","Logue","FRE","DEF",NA,11,NA,NA,58.6667,80.3333,60,310700,NA,NA,NA,NA,NA,NA
"326",290117,621,"Dan","Hannebery","STK","MID",NA,11,NA,NA,0,0,0,338500,NA,NA,NA,NA,NA,NA
"327",280336,235,"Stephen","Hill","FRE","DEF",NA,11,NA,NA,0,0,0,338000,NA,NA,NA,NA,NA,NA
"328",293479,59,"Cameron","Ellis-Yolmen","BRL","FWD","MID",11,NA,NA,0,0,0,337800,NA,NA,NA,NA,NA,NA
"329",998484,521,"Cameron","Zurhaar","NTH","FWD",NA,11,NA,70,48.1,72.3333,62.8,290100,NA,NA,NA,NA,NA,NA
"330",1004848,684,"Dylan","Stephens","SYD","MID",NA,11,NA,29,36,44.6667,36,279700,NA,NA,NA,NA,NA,NA
"331",291720,146,"Will","Hoskin-Elliott","COL","FWD",NA,11,NA,45,66.9,77.3333,71.2,367300,NA,NA,NA,NA,NA,NA
"332",271015,363,"Matt","de Boer","GWS","MID",NA,11,NA,NA,54.6667,54.6667,54.6667,322200,NA,NA,NA,NA,NA,NA
"333",1008123,385,"Jake","Riccardi","GWS","FWD",NA,11,NA,38,42.1667,40.6667,41.6,239400,NA,NA,NA,NA,NA,NA
"334",294504,531,"Tom","Clurey","PTA","DEF",NA,11,NA,NA,70,57.3333,67.6,367900,NA,NA,NA,NA,NA,NA
"335",294570,628,"Dean","Kent","STK","FWD",NA,11,NA,NA,0,0,0,335200,NA,NA,NA,NA,NA,NA
"336",290623,570,"Josh","Caddy","RIC","MID",NA,11,NA,103,81.25,83,81.25,364500,NA,NA,NA,NA,NA,NA
"337",297504,72,"Daniel","McStay","BRL","FWD",NA,11,NA,66,72.5714,86,77,385900,NA,NA,NA,NA,NA,NA
"338",1002143,500,"Ben","McKay","NTH","DEF",NA,11,NA,44,60.8182,56.6667,60.6,322500,NA,NA,NA,NA,NA,NA
"339",1006133,599,"Jack","Ross","RIC","MID",NA,11,NA,NA,42.6667,49.3333,41.6,250800,NA,NA,NA,NA,NA,NA
"340",1006058,506,"Bailey","Scott","NTH","FWD","MID",11,NA,52,51.5,38.3333,43.2,255600,NA,NA,NA,NA,NA,NA
"341",997823,759,"Josh","Rotham","WCE","DEF",NA,11,NA,107,71.2727,86.3333,81.4,367000,NA,NA,NA,NA,NA,NA
"342",297452,188,"Nick","Hind","ESS","FWD",NA,11,NA,90,93.2727,103.667,99,486900,6510,"The Big Short","Luke",TRUE,"scoring","FWD"
"343",290675,379,"Daniel","Lloyd","GWS","FWD",NA,11,NA,47,75.25,77,75.25,363700,NA,NA,NA,NA,NA,NA
"344",997078,205,"Mason","Redman","ESS","DEF",NA,11,NA,84,73.5,94,81.2,406800,NA,NA,NA,NA,NA,NA
"345",296291,331,"Jake","Kolodjashnij","GEE","DEF",NA,11,NA,72,66.75,48.3333,60.4,304900,NA,NA,NA,NA,NA,NA
"346",294643,299,"Alex","Sexton","GCS","FWD",NA,11,NA,96,53.1429,58,50.4,260700,NA,NA,NA,NA,NA,NA
"347",1002404,715,"Aaron","Naughton","WBD","FWD",NA,11,NA,76,85.1818,88,81.4,419100,23413,"The West Wingard","Simon",TRUE,"scoring","FWD"
"348",291550,515,"Josh","Walker","NTH","DEF",NA,11,NA,55,56.6,68.3333,64.6,315500,NA,NA,NA,NA,NA,NA
"349",992786,564,"Jake","Aarts","RIC","FWD",NA,11,NA,79,63.2727,79,77,354600,NA,NA,NA,NA,NA,NA
"350",1004863,16,"Mitchell","Hinge","ADE","MID",NA,11,NA,NA,31,31,31,328800,NA,NA,NA,NA,NA,NA
"351",1000998,28,"Lachlan","Murphy","ADE","FWD",NA,11,NA,NA,55.125,40.6667,52.6,289300,NA,NA,NA,NA,NA,NA
"352",297456,281,"Nick","Holman","GCS","FWD",NA,11,NA,61,62.7,72,75.2,351100,NA,NA,NA,NA,NA,NA
"353",290188,679,"Sam","Reid","SYD","FWD",NA,11,NA,NA,90.3333,107.667,93.2,455300,2018,"Surviving J.Kelly","Mark",TRUE,"non-scoring","FWD"
"354",1006143,629,"Max","King","STK","FWD",NA,11,NA,34,55.6,42,51.6,272400,NA,NA,NA,NA,NA,NA
"355",994077,572,"Mabior","Chol","RIC","RUC","FWD",11,NA,65,65,65,65,327200,NA,NA,NA,NA,NA,NA
"356",997100,660,"Will","Hayward","SYD","FWD",NA,11,NA,80,67.5714,63.6667,64.8,326500,NA,NA,NA,NA,NA,NA
"357",1000937,326,"Jack","Henry","GEE","DEF",NA,11,NA,70,80.8,77.3333,82.8,403900,NA,NA,NA,NA,NA,NA
"358",996743,671,"Lewis","Melican","SYD","DEF",NA,11,NA,NA,61,61,61,320100,NA,NA,NA,NA,NA,NA
"359",996232,185,"Matt","Guelfi","ESS","DEF",NA,11,NA,54,53.2222,56,59,290000,NA,NA,NA,NA,NA,NA
"360",291819,476,"Adam","Tomlinson","MEL","DEF","MID",11,NA,NA,56.2857,49.3333,48.8,290300,NA,NA,NA,NA,NA,NA
"361",290797,707,"Alex","Keath","WBD","DEF",NA,11,NA,39,82.8182,59.6667,81,4e+05,23413,"The West Wingard","Simon",TRUE,"scoring","DEF"
"362",996554,767,"Jake","Waterman","WCE","FWD",NA,11,NA,75,53,65,61.4,291300,NA,NA,NA,NA,NA,NA
"363",294828,330,"Josh","Jenkins","GEE","RUC","FWD",11,NA,NA,43,43,43,323400,NA,NA,NA,NA,NA,NA
"364",1005247,392,"Sam","Taylor","GWS","DEF",NA,11,NA,NA,80.9,74.3333,84,418300,NA,NA,NA,NA,NA,NA
"365",291533,462,"Tom","McDonald","MEL","FWD",NA,11,NA,90,91.7273,95.6667,88.8,471700,20323,"La MacRaena","Anthony",TRUE,"scoring","FWD"
"366",294469,522,"Aliir","Aliir","PTA","DEF",NA,11,NA,67,90.2727,80.3333,84.6,442700,22859,"Ariana Grundy","Lester",TRUE,"scoring","DEF"
"367",1009253,353,"Lachie","Ash","GWS","DEF",NA,11,NA,99,87.4545,81.6667,79.6,418700,20240,"MakingTheirMarcus","James",TRUE,"scoring","DEF"
"368",260113,619,"Jarryn","Geary","STK","DEF",NA,11,NA,63,58,58,58,320400,NA,NA,NA,NA,NA,NA
"369",990816,183,"Aaron","Francis","ESS","DEF",NA,11,NA,NA,62,59.3333,55.4,303000,NA,NA,NA,NA,NA,NA
"370",1000953,111,"Harry","McKay","CAR","FWD",NA,11,NA,79,83.9091,64.3333,73.8,388800,23345,"Pink Lloyd","Jordan",TRUE,"scoring","FWD"
"371",1002228,102,"Lachie","Fogarty","CAR","FWD",NA,11,NA,54,72.0909,65.3333,59.6,322800,NA,NA,NA,NA,NA,NA
"372",290629,187,"Dyson","Heppell","ESS","MID",NA,11,NA,134,97.3333,108.667,99.6,468200,23413,"The West Wingard","Simon",TRUE,"scoring","MID"
"373",992128,528,"Ryan","Burton","PTA","DEF",NA,11,NA,54,71.7273,48.3333,52.8,320700,NA,NA,NA,NA,NA,NA
"374",1006028,647,"Nick","Blakey","SYD","FWD","MID",11,NA,NA,45.875,35.3333,40.2,238600,NA,NA,NA,NA,NA,NA
"375",994599,526,"Riley","Bonner","PTA","DEF",NA,11,NA,61,58.25,53.6667,58.25,299500,NA,NA,NA,NA,NA,NA
"376",295313,706,"Lin","Jong","WBD","MID","FWD",11,NA,NA,15,15,15,318100,NA,NA,NA,NA,NA,NA
"377",294077,411,"Michael","Hartley","HAW","DEF",NA,11,NA,NA,75.3333,75.3333,75.3333,333700,NA,NA,NA,NA,NA,NA
"378",1010174,539,"Mitch","Georgiades","PTA","FWD",NA,11,NA,48,64.3,58.3333,56,313100,NA,NA,NA,NA,NA,NA
"379",1003203,670,"Hayden","McLean","SYD","FWD",NA,11,NA,36,53,56.6667,56.4,296500,NA,NA,NA,NA,NA,NA
"380",1006232,687,"Sam","Wicks","SYD","FWD",NA,11,NA,63,62.6364,60,52,288700,NA,NA,NA,NA,NA,NA
"381",1006137,511,"Curtis","Taylor","NTH","FWD",NA,11,NA,49,43.5,43.3333,35.6,222900,NA,NA,NA,NA,NA,NA
"382",1008543,34,"Harry","Schoenberg","ADE","FWD",NA,11,NA,56,68.3636,52.6667,64.2,329900,NA,NA,NA,NA,NA,NA
"383",298358,288,"Oleg","Markov","GCS","DEF",NA,11,NA,103,84.5455,84.3333,88,425200,NA,NA,NA,NA,NA,NA
"384",290228,410,"Kyle","Hartigan","HAW","DEF",NA,11,NA,NA,46.7,36,41.2,222100,NA,NA,NA,NA,NA,NA
"385",1003029,169,"Brayden","Sier","COL","MID",NA,11,NA,70,48.5,42,50.8,258500,NA,NA,NA,NA,NA,NA
"386",991939,693,"Zaine","Cordy","WBD","DEF",NA,11,NA,81,69,83.3333,73.2,362200,NA,NA,NA,NA,NA,NA
"387",998167,130,"Tom","Williamson","CAR","DEF",NA,11,NA,NA,36.6667,36.6667,36.6667,280900,NA,NA,NA,NA,NA,NA
